Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS14, L1, 5Mn
Exported On:,2022/08/24,10:56
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 20m (km/h), Wind Dir. @ 20m (deg.), LW % of range
2022-07-29 18:05:00,0.27,0.08,0,0.57,0.49,2.05,15.54,11.41,0,2.05,18.7,79,4.59,359.8,265.3
2022-07-29 18:10:00,0.04,0.07,0,0.64,0.5,2.05,15.88,11.47,0,2.05,18.8,78,4.32,335,265.3
2022-07-29 18:15:00,0.25,0.03,0,0.6,0.48,2.05,15.31,11.75,0,2.05,18.75,78,6.5,3.98,265.3
2022-07-29 18:20:00,0.03,0.02,0,0.58,0.49,2.04,15.67,12.06,0,2.04,18.7,78,6.95,29.91,265.3
2022-07-29 18:25:00,0.19,0.02,0,0.54,0.47,2.04,14.96,11.95,0,2.04,18.64,79,7.97,25.56,265.3
2022-07-29 18:30:00,0.11,0.07,0,0.61,0.51,2.04,15,11.96,0,2.04,18.56,79,7.45,29.01,265.3
2022-07-29 18:35:00,0.13,0.11,0,0.55,0.43,2.04,14.14,11.77,0,2.04,18.36,79,7.08,18.26,265.3
2022-07-29 18:40:00,0.09,0,0,0.46,0.38,2.04,14.51,11.42,0,2.04,18.15,79,6.87,13.71,265.4
2022-07-29 18:45:00,0.33,0.03,0,0.43,0.34,2.04,13.96,11.3,0,2.04,18.14,80,6.86,13.48,265.5
2022-07-29 18:50:00,0.27,0.04,0,0.42,0.37,2.04,14,10.98,0,2.04,18.1,80,6.43,22.51,265.6
2022-07-29 18:55:00,0.07,0.05,0,0.49,0.4,2.04,13.39,10.65,0,2.04,18.06,81,5.1,20.02,265.7
2022-07-29 19:00:00,0.28,0.04,0,0.43,0.37,2.04,13.8,10.64,0,2.04,17.96,81,5.82,12.04,265.7
2022-07-29 19:05:00,0.37,0.09,0,0.47,0.35,2.05,13.56,10.72,0,2.05,17.83,81,4.78,359.2,265.9
2022-07-29 19:10:00,0.3,0.04,0,0.45,0.37,2.05,14.16,10.76,0,2.05,17.81,81,5.01,354.9,266
2022-07-29 19:15:00,0.06,0,0,0.49,0.38,2.05,13.81,11.02,0,2.05,17.9,81,4.34,7.4,266
2022-07-29 19:20:00,0.27,0.06,0,0.46,0.34,2.04,14.25,11.18,0,2.04,17.94,81,4.99,352.6,266
2022-07-29 19:25:00,0.26,0.04,0,0.59,0.52,2.07,14.13,11.28,0,2.07,18.06,81,4.84,307.7,266
2022-07-29 19:30:00,0.27,0.05,0,0.56,0.52,2.1,13.82,11.3,0,2.1,18.1,80,4.15,311.8,266
2022-07-29 19:35:00,0.12,0.09,0,0.63,0.54,2.11,12.94,11.19,0,2.11,18.02,81,4.61,0.13,266
2022-07-29 19:40:00,0.11,0.02,0,0.49,0.41,2.06,13.03,11.3,0,2.06,17.85,82,4.23,6.27,266
2022-07-29 19:45:00,0,0.03,0,0.49,0.39,2.06,11.37,11.5,0,2.06,17.75,83,4.08,8.2,266.2
2022-07-29 19:50:00,0.07,0.04,0,0.46,0.38,2.05,11.93,11.24,0,2.05,17.57,83,3.72,12.07,266.5
2022-07-29 19:55:00,0,0.02,0,0.5,0.41,2.06,12.17,10.92,0,2.06,17.42,84,3.09,28.17,266.6
2022-07-29 20:00:00,0,0,0,0.48,0.35,2.06,13.23,10.97,0,2.06,17.31,84,4.05,57.52,266.6
2022-07-29 20:05:00,0.2,0.06,0,0.38,0.26,2.04,14.13,10.94,0,2.04,17.2,83,5.54,79.37,266.6
2022-07-29 20:10:00,0,0.03,0,0.4,0.28,2.03,12.82,10.99,0,2.03,17.08,84,5.92,80,266.8
2022-07-29 20:15:00,0.17,0.01,0,0.29,0.24,2.04,12.07,11,0,2.04,17,84,6.25,78.51,266.9
2022-07-29 20:20:00,0.29,0.03,0,0.35,0.22,2.04,11.79,11.14,0,2.04,16.87,85,6.38,73.85,267.4
2022-07-29 20:25:00,0.28,0.02,0,0.37,0.23,2.05,11.28,11.41,0,2.05,16.64,86,6.52,72.81,268.2
2022-07-29 20:30:00,0.2,0,0,0.34,0.19,2.05,11.86,11.51,0,2.05,16.48,86,5.87,80.2,268.5
2022-07-29 20:35:00,0.27,0.05,0,0.38,0.26,2.05,10.22,11.42,0,2.05,16.27,87,5.91,82.6,268.9
2022-07-29 20:40:00,0.16,0,0,0.49,0.37,2.04,10.49,11.38,0,2.04,16.01,89,5.32,88.3,269.5
2022-07-29 20:45:00,0.19,0.07,0,1.14,1.03,2.04,10.3,11.3,0,2.04,15.86,90,5.25,87.5,269.6
2022-07-29 20:50:00,0.41,0,0,0.93,0.84,2.04,9.8,11.1,0,2.04,15.8,90,5.31,91.4,269.8
2022-07-29 20:55:00,0.22,0,0,0.62,0.52,2.04,10.43,10.91,0,2.04,15.49,91,6.1,88.7,270.2
2022-07-29 21:00:00,0.19,0.03,0,0.38,0.25,2.04,11.79,10.93,0,2.04,15.34,92,6.12,89.7,270.6
2022-07-29 21:05:00,0,0.07,0,0.34,0.23,2.03,10.19,10.83,0,2.03,15.16,92,5.87,82.4,270.9
2022-07-29 21:10:00,0.17,0,0,0.39,0.27,2.04,6.15,10.86,0,2.04,14.54,93,5.32,82.1,270.9
2022-07-29 21:15:00,0.06,0.01,0,0.37,0.29,2.04,5.29,11.16,0,2.04,14.32,95,4.87,90,270.2
2022-07-29 21:20:00,0.32,0,0,0.36,0.28,2.04,7.13,11.1,0,2.04,14.3,96,5.06,96.1,269.7
2022-07-29 21:25:00,0,0.01,0,0.39,0.24,2.03,10.87,10.94,0,2.03,14.49,97,6.04,110.1,269.4
2022-07-29 21:30:00,0.11,0.05,0,0.33,0.23,2.03,9.4,10.81,0,2.03,14.75,97,5.33,119.2,268.6
2022-07-29 21:35:00,0.22,0,0.26,0.8,1.05,2.03,4.55,10.64,0,2.03,14.92,96,4.67,122.4,268.3
2022-07-29 21:40:00,0.11,0.05,0,0.44,0.45,2.03,4.24,10.65,0,2.03,15,96,4.93,124.5,268.2
2022-07-29 21:45:00,0,0.06,0,0.4,0.32,2.03,4.13,10.52,0,2.03,14.92,96,5.45,113.7,268.1
2022-07-29 21:50:00,0.26,0.02,0.08,0.47,0.55,2.02,4.91,10.28,0,2.02,14.9,96,4.85,119.9,268.2
2022-07-29 21:55:00,0.23,0.07,0.18,0.61,0.79,2.02,3.59,10.41,0,2.02,14.97,97,5.47,128.8,268.3
2022-07-29 22:00:00,0.1,0.01,0,0.4,0.38,2.02,4.2,10.68,0,2.02,15,97,4.82,128.6,268.2
2022-07-29 22:05:00,0.27,0.01,0,0.57,0.56,2.03,3.84,10.64,0,2.03,15,97,3.79,138.8,268.4
2022-07-29 22:10:00,0.22,0.07,0.25,1.02,1.27,2.07,3.6,10.59,0,2.07,15,97,4.74,155.8,268.4
2022-07-29 22:15:00,0.17,0.04,0.17,0.86,1.03,2.15,3.39,11.01,0,2.15,15.14,97,4.84,173.2,268
2022-07-29 22:20:00,0.18,0.06,0,0.38,0.32,2.06,6.46,11.04,0,2.06,15.27,96,5.47,166.1,267.8
2022-07-29 22:25:00,0.18,0.03,0,0.45,0.37,2.03,8.14,10.8,0,2.03,15.33,94,6.76,171,267.6
2022-07-29 22:30:00,0.25,0.01,0,0.67,0.59,2.04,9,10.86,-9999,-9999,15.58,92,6.4,173.9,267.3
2022-07-29 22:35:00,0.13,0.03,0,0.63,0.55,2.04,6.78,10.97,-9999,-9999,15.58,93,3.83,173.5,267.7
2022-07-29 22:40:00,0.14,0.06,0,0.68,0.56,2.05,7.14,10.91,-9999,-9999,15.5,92,2.81,162.7,268
2022-07-29 22:45:00,0,0,0,0.73,0.6,2.04,5.88,10.83,0,2.04,15.38,93,4.46,156.3,268.2
2022-07-29 22:50:00,0.27,0.04,0,0.81,0.69,2.04,7.59,10.69,0,2.04,15.21,94,6.18,145.5,268.8
2022-07-29 22:55:00,0.14,0.04,0,0.76,0.68,2.03,6.74,10.64,0,2.03,15.02,94,5.12,132,269.4
2022-07-29 23:00:00,0.21,0.05,0,0.69,0.55,2.03,8.34,10.98,0,2.03,14.66,95,4.53,111.2,269.7
2022-07-29 23:05:00,0.06,0,0,0.47,0.47,2.02,2.02,11.13,0,2.02,14.2,96,4.72,61.99,269.8
2022-07-29 23:10:00,0.06,0.01,0,0.48,0.4,2.12,3.26,10.95,0,2.12,14.05,97,3.8,22,270.1
2022-07-29 23:15:00,0.03,0.07,0,0.67,0.59,2.14,5.09,11.07,0,2.14,14.23,98,4.08,351.8,270.1
2022-07-29 23:20:00,0.1,0.04,0,0.73,0.69,2.23,5.2,11.15,0,2.23,14.31,97,4.92,328.6,269.8
2022-07-29 23:25:00,0,0.06,0,0.84,0.76,2.2,5.52,11.1,0,2.2,14.47,97,3.3,334.2,269.2
2022-07-29 23:30:00,0,0,0,0.64,0.58,2.12,3.33,10.93,0,2.12,14.77,97,2.51,337.5,268.1
2022-07-29 23:35:00,0.25,0.04,0,0.59,0.52,2.08,2.18,10.65,0,2.08,14.75,96,3.19,18.69,268.1
2022-07-29 23:40:00,0.3,0.09,0,0.76,0.65,2.07,4.23,10.7,0,2.07,14.73,96,2.24,71.4,268.1
2022-07-29 23:45:00,0.29,0.04,0,0.78,0.72,2.06,6.25,10.96,0,2.06,14.99,96,4.28,148.5,267.8
2022-07-29 23:50:00,0.17,0.05,0,0.84,0.79,2.06,6.76,11.06,0,2.06,15.26,94,2.98,128.9,267.6
2022-07-29 23:55:00,0.33,0.01,0,0.76,0.63,2.06,5.6,11.01,0,2.06,15.07,94,5.93,64.05,267.7
2022-07-30 00:00:00,0.24,0.02,0,0.6,0.51,2.08,8.52,11.01,0,2.08,14.96,94,8.21,41.54,267.5
2022-07-30 00:05:00,0.15,0.02,Z/S,Z/S,Z/S,2.08,9.4,10.92,0,2.08,15.26,93,7.61,38.41,267.6
2022-07-30 00:10:00,0.1,0,Z/S,Z/S,Z/S,2.09,9.59,10.58,0,2.09,15.44,93,7.35,35.04,267.7
2022-07-30 00:15:00,0.21,0,Z/S,Z/S,Z/S,2.09,9.38,10.44,0,2.09,15.5,93,6.05,31.69,267.7
2022-07-30 00:20:00,0.1,0.01,Z/S,Z/S,Z/S,2.07,9.93,10.53,0,2.07,15.5,93,6.91,33.78,267.7
2022-07-30 00:25:00,0.25,0.1,Z/S,Z/S,Z/S,2.07,10.14,10.3,0,2.07,15.5,93,5.18,34.36,267.7
2022-07-30 00:30:00,0,0.02,Z/S,Z/S,Z/S,2.06,10.11,10.34,0,2.06,15.48,93,6.09,44.24,267.6
2022-07-30 00:35:00,0.12,0.03,Z/S,Z/S,Z/S,2.05,10.24,10.46,0,2.05,15.41,93,6.04,44.24,267.7
2022-07-30 00:40:00,0,0.01,Z/S,Z/S,Z/S,2.05,10.62,10.28,0,2.05,15.4,94,5.67,41.51,267.7
2022-07-30 00:45:00,0.16,0.02,Z/S,Z/S,Z/S,2.04,11.33,10.14,0,2.04,15.42,94,6.83,60,267.6
2022-07-30 00:50:00,0.33,0.01,Z/S,Z/S,Z/S,2.04,12.01,10.02,0,2.04,15.5,93,7.15,51.68,267.5
2022-07-30 00:55:00,0.29,0.04,Z/S,Z/S,Z/S,2.03,11.8,9.67,0,2.03,15.5,94,7.71,52.17,267.7
2022-07-30 01:00:00,0.1,0,Z/S,Z/S,Z/S,2.03,11.54,9.37,0,2.03,15.5,94,7.74,58.41,267.6
2022-07-30 01:05:00,0.1,0,0,0.68,0.63,2.04,11.29,9.27,0,2.04,15.5,94,7.93,56.06,267.6
2022-07-30 01:10:00,0.25,0,0,0.6,0.5,2.04,12.03,9.1,0,2.04,15.58,93,7.65,57.03,267.6
2022-07-30 01:15:00,0,0.02,0,0.53,0,2.04,12.1,9.02,0,2.04,15.6,93,7.25,55.21,267.6
2022-07-30 01:20:00,0.08,0.03,0,0.52,0,2.04,12.17,9,0,2.04,15.6,93,6.62,55.27,267.5
2022-07-30 01:25:00,0.02,0.01,0,0.46,0,2.04,11.98,8.88,0,2.04,15.6,93,6.89,64.94,267.5
2022-07-30 01:30:00,0.17,0.03,0,0.48,0.37,2.04,12.43,8.94,0,2.04,15.64,92,7.06,73.23,267.4
2022-07-30 01:35:00,0,0,0,0.4,0.29,2.04,12.7,8.95,0,2.04,15.7,91,8.46,67.5,267.3
2022-07-30 01:40:00,0.06,0.06,0,0.39,0.29,2.04,12.47,8.76,0,2.04,15.6,91,7.12,69.82,267.3
2022-07-30 01:45:00,0.19,0.04,0,0.34,0.25,2.04,12.25,8.81,0,2.04,15.6,91,6.35,69,267.3
2022-07-30 01:50:00,0.18,0.01,0,0.38,0.28,2.04,11.63,9.07,0,2.04,15.52,91,6.39,64.13,267.3
2022-07-30 01:55:00,0,0.03,0,0.31,0.25,2.04,11.38,9.07,0,2.04,15.5,92,5.5,68.71,267.4
2022-07-30 02:00:00,0.31,0,0,0.37,0.25,Z/S,12.16,8.98,Z/S,Z/S,15.5,91,6.6,81.8,267.3
2022-07-30 02:05:00,Z/S,0.05,0,0.31,0.23,Z/S,11.59,9.14,Z/S,Z/S,15.56,91,6.65,60.33,267.6
2022-07-30 02:10:00,Z/S,0,0,0.37,0.23,Z/S,11.43,9.09,Z/S,Z/S,15.48,92,7.34,52.23,267.7
2022-07-30 02:15:00,Z/S,0.01,0,0.33,0.21,Z/S,11.39,9.01,Z/S,Z/S,15.42,93,7.49,50.65,267.7
2022-07-30 02:20:00,Z/S,0.03,0,0.33,0.23,Z/S,11.06,9.24,Z/S,Z/S,15.35,94,7.1,46.98,267.6
2022-07-30 02:25:00,Z/S,0.04,0,0.33,0.21,Z/S,11.37,9.46,Z/S,Z/S,15.3,94,8.98,52.11,267.8
2022-07-30 02:30:00,Z/S,0,0,0.32,0.2,Z/S,11.13,9.63,Z/S,Z/S,15.22,94,10.25,57.16,267.7
2022-07-30 02:35:00,Z/S,0.05,0,0.32,0.22,Z/S,10.59,9.79,Z/S,Z/S,15.15,94,10.96,56.66,268.3
2022-07-30 02:40:00,Z/S,0.07,0,0.28,0.17,Z/S,10.72,9.66,Z/S,Z/S,15.04,94,12.47,48.39,267.6
2022-07-30 02:45:00,Z/S,0.03,0,0.27,0.19,Z/S,10.23,9.42,Z/S,Z/S,14.96,93,10.21,41.23,267.5
2022-07-30 02:50:00,Z/S,0.06,0,0.29,0.17,Z/S,10.1,9.18,Z/S,Z/S,14.82,93,11.63,40.46,267.4
2022-07-30 02:55:00,Z/S,0.07,0,0.26,0.15,Z/S,10.74,8.8,Z/S,Z/S,14.62,93,12.41,33.53,267.4
2022-07-30 03:00:00,Z/S,0.03,0,0.23,0.12,Z/S,10.88,8.4,Z/S,Z/S,14.33,93,13.08,31.72,267.5
2022-07-30 03:05:00,0.19,Z/S,0,0.23,0.13,2.01,11.77,7.82,0,2.01,14.1,93,13.41,36.24,267.5
2022-07-30 03:10:00,0.13,Z/S,0,0.26,0.12,2.01,12.58,7.24,0,2.01,14,92,14.86,52.34,267.4
2022-07-30 03:15:00,0.23,Z/S,0,0.19,0.11,2.02,12.7,6.85,0,2.02,13.91,92,12.5,50.46,269.9
2022-07-30 03:20:00,0.37,Z/S,0,0.22,0.11,2.02,13.07,6.68,0,2.02,13.69,93,12.67,39.45,270.4
2022-07-30 03:25:00,0.27,Z/S,0,0.23,0.13,2.02,12.99,6.51,0,2.02,13.45,94,12,22.12,270.5
2022-07-30 03:30:00,0.27,Z/S,0,0.26,0.13,2.02,12.62,6.28,0,2.02,13.11,95,13.09,24.01,271.6
2022-07-30 03:35:00,0,Z/S,0,0.21,0.09,2,13.44,5.95,0,2,12.78,96,17.82,47.08,274.7
2022-07-30 03:40:00,0.05,Z/S,0,0.19,0.1,2,14.71,5.41,0,2,12.63,96,17.26,43.75,275.1
2022-07-30 03:45:00,0.03,Z/S,0,0.26,0.12,2,14.24,5.1,0,2,12.5,97,14.09,28.55,274
2022-07-30 03:50:00,0.08,Z/S,0,0.21,0.08,2,14.84,5.01,0,2,12.33,97,16.19,33.08,272.4
2022-07-30 03:55:00,0.24,Z/S,0,0.22,0.1,1.99,15.89,4.89,0,1.99,12.13,97,16.35,44.77,271.4
2022-07-30 04:00:00,0,Z/S,0,0.26,0.1,1.99,16.14,4.67,0,1.99,12,97,16.45,48.11,271.9
2022-07-30 04:05:00,0.19,0,0,0.2,0.07,1.99,Z/S,4.59,0,1.99,11.96,97,15.63,48.18,273.5
2022-07-30 04:10:00,0.1,0,0,0.16,0.06,2,Z/S,4.56,0,2,11.86,98,14.1,52.01,272.7
2022-07-30 04:15:00,0.23,0,0,0.24,0.08,2,Z/S,4.51,0,2,11.75,98,16.7,58.05,280.5
2022-07-30 04:20:00,0.26,0,0,0.24,0.11,2,Z/S,4.39,0,2,11.62,98,19.28,60.32,301.3
2022-07-30 04:25:00,0.33,0.02,0,0.24,0.09,1.99,Z/S,4.17,0,1.99,11.5,99,15.49,62.45,302.3
2022-07-30 04:30:00,0.15,0,0,0.26,0.09,1.99,Z/S,3.9,0,1.99,11.44,99,16.22,71.83,304.6
2022-07-30 04:35:00,0.26,0.02,0,0.26,0.11,1.99,Z/S,3.71,0,1.99,11.4,99,14.03,51.71,304.6
2022-07-30 04:40:00,0.03,0,0,0.23,0.07,1.99,Z/S,3.73,0,1.99,11.48,99,18.54,53,306.2
2022-07-30 04:45:00,0.25,0.02,0,0.21,0.06,1.99,Z/S,3.69,0,1.99,11.4,99,15.37,65.66,322.7
2022-07-30 04:50:00,0.21,0.03,0,0.23,0.07,1.98,Z/S,3.71,0,1.98,11.38,99,13.2,75.31,343
2022-07-30 04:55:00,0.08,0.05,0,0.22,0.06,1.98,Z/S,3.78,0,1.98,11.3,100,9.02,58.08,343.9
2022-07-30 05:00:00,0.19,0.06,0,0.25,0.07,1.98,Z/S,3.77,0,1.98,11.37,100,11.72,62.48,338.7
2022-07-30 05:05:00,0.15,0.01,0,0.22,0.03,1.98,19.78,3.79,0,1.98,11.37,100,13.7,64.45,337.3
2022-07-30 05:10:00,0.18,0.04,0,0.19,0.07,1.98,19.33,3.9,0,1.98,11.4,100,12.51,75.79,333.4
2022-07-30 05:15:00,0.29,0,0,0.21,0.03,1.98,19.81,3.92,0,1.98,11.4,100,12.1,80.8,331.9
2022-07-30 05:20:00,0.06,0.01,0,0.22,0.06,1.98,19.57,3.83,0,1.98,11.4,99,8.98,83.4,340.4
2022-07-30 05:25:00,0.1,0.06,0,0.26,0.06,1.98,19.82,3.85,0,1.98,11.4,99,6.58,93.4,331.2
2022-07-30 05:30:00,0.26,0.03,4.01,5.16,9.17,1.98,16.36,3.92,0,1.98,11.46,99,6.35,124.3,328.9
2022-07-30 05:35:00,0.42,0,0,0.89,0.86,1.98,18.44,3.93,0,1.98,11.51,99,5.92,132.5,333
2022-07-30 05:40:00,0.03,0,0,0.32,0.17,1.98,18.91,3.89,0,1.98,11.6,99,5.71,143.7,331.4
2022-07-30 05:45:00,0.14,0.02,0,0.39,0.24,1.98,17.92,3.84,0,1.98,11.66,99,5.83,144.2,324.1
2022-07-30 05:50:00,0.22,0.06,0,0.25,0.08,1.98,19.07,3.92,0,1.98,11.6,99,5.04,122,315
2022-07-30 05:55:00,0.22,0.04,0,0.21,0.07,1.98,18.55,3.88,0,1.98,11.6,99,3.9,78.26,308.7
2022-07-30 06:00:00,0.22,0.05,0,0.25,0.1,1.98,17.16,3.88,0,1.98,11.63,99,3.49,56.04,305.5
2022-07-30 06:05:00,0.1,0.02,0,0.23,0.08,1.99,17.06,3.99,0,1.99,11.67,99,3.53,68.58,304.1
2022-07-30 06:10:00,0.16,0.01,0,0.22,0.07,1.99,17.47,3.95,0,1.99,11.7,99,4.46,63.12,303
2022-07-30 06:15:00,0.21,0.02,0,0.15,0.04,1.99,16.99,3.87,0,1.99,11.7,99,6.11,57.53,301.9
2022-07-30 06:20:00,0.19,0.03,0,0.2,0.07,1.99,17.25,3.87,0,1.99,11.66,99,7.68,60.85,307.7
2022-07-30 06:25:00,0.26,0,0,0.25,0.09,1.99,17.93,3.89,0,1.99,11.6,99,5.05,50.86,299.5
2022-07-30 06:30:00,0,0,0,0.22,0.09,2,17.14,3.9,0,2,11.6,99,5.26,47.1,295.1
2022-07-30 06:35:00,0.25,0.06,0,0.21,0.05,2,16.7,3.87,0,2,11.64,100,4.94,38.41,293.4
2022-07-30 06:40:00,0.18,0.04,0,0.24,0.11,2,16.44,4.02,0,2,11.65,100,5.83,23.94,291.4
2022-07-30 06:45:00,0.24,0.03,0,0.25,0.07,2,17.12,4.08,0,2,11.6,100,5.47,26.38,288.8
2022-07-30 06:50:00,0.34,0,0,0.22,0.06,1.99,17.69,3.98,0,1.99,11.6,100,3.86,44.76,293
2022-07-30 06:55:00,0.19,0,0,0.19,0.04,1.99,16.88,3.89,0,1.99,11.63,100,4.05,37.48,292.1
2022-07-30 07:00:00,0.11,0,0,0.24,0.07,1.99,16.72,3.97,-9999,1.99,11.7,100,6.83,54.37,288.1
2022-07-30 07:05:00,0.18,0.05,0,0.21,0.03,2,16.85,4,-9999,2,11.76,99,5.43,61.02,284
2022-07-30 07:10:00,0.05,0.05,0,0.23,0.07,2,16.55,3.91,-9999,2,11.84,98,6.08,62.68,281.1
2022-07-30 07:15:00,0.04,0.01,0,0.23,0.08,1.99,16.39,3.92,0,1.99,11.92,98,6.2,62.68,278.3
2022-07-30 07:20:00,0.24,0.02,0,0.19,0.05,1.99,16.05,3.95,0,1.99,12,97,5.02,61.64,275.9
2022-07-30 07:25:00,0.04,0.01,0,0.17,0.03,1.99,16.78,3.94,0,1.99,12.05,96,5.75,29.71,273.9
2022-07-30 07:30:00,0.1,0.01,0,0.22,0.07,2,15.45,3.92,0,2,12.15,97,4.16,358.6,272.2
2022-07-30 07:35:00,0.28,0,0,0.19,0.06,1.99,15.84,3.96,0,1.99,12.14,96,3.91,355.9,269.9
2022-07-30 07:40:00,0.11,0,0,0.2,0.06,1.99,16.11,3.97,0,1.99,12.22,95,4.31,9.51,268.2
2022-07-30 07:45:00,0.06,0,0,0.23,0.06,1.99,16.58,3.98,0,1.99,12.36,95,3.47,34.36,267.1
2022-07-30 07:50:00,0.15,0.02,0,0.22,0.06,1.99,16.83,4,0,1.99,12.44,93,3.47,39.73,266.9
2022-07-30 07:55:00,0.03,0.06,0,0.19,0.03,1.99,16.18,3.95,0,1.99,12.5,93,2.98,64.87,266.9
2022-07-30 08:00:00,0.31,0,0,0.18,0.02,1.99,15.62,3.92,0,1.99,12.71,95,2.77,47.77,266.8
2022-07-30 08:05:00,0.21,0,0,0.19,0.02,1.99,16.7,3.98,0,1.99,12.81,92,3.98,61.66,266.6
2022-07-30 08:10:00,0,0.09,0,0.22,0.05,1.99,16.61,3.99,0,1.99,12.89,91,4.38,64.53,266.6
2022-07-30 08:15:00,0,0.02,0,0.21,0.05,1.99,16.33,3.9,0,-9999,12.94,90,3.93,51.9,266.5
2022-07-30 08:20:00,0.21,0.01,0,0.2,0.07,1.99,15.39,3.95,0,-9999,13.11,92,5.82,28.1,266.5
2022-07-30 08:25:00,0.15,0,0,0.21,0.06,2,16.18,4.06,0,-9999,13.1,90,6.54,52.29,266.4
2022-07-30 08:30:00,0.18,0,0,0.16,0.04,1.99,16.11,3.97,0,1.99,13.22,90,7,68.74,266.1
2022-07-30 08:35:00,0,0.01,0,0.17,0.04,1.99,16.38,3.94,0,1.99,13.57,90,6.11,68.71,265.8
2022-07-30 08:40:00,0.24,0.03,0,0.21,0.06,2,16.14,4.03,0,2,13.57,89,6.62,33.77,265.7
2022-07-30 08:45:00,0.13,0,0,0.22,0.05,1.99,15.17,4.1,0,1.99,13.61,90,6.87,23.84,265.8
2022-07-30 08:50:00,0.25,0.07,0,0.17,0.04,1.99,16.12,4.12,0,1.99,13.6,88,7.42,47.49,265.6
2022-07-30 08:55:00,0.19,0,0,0.16,0.06,1.99,15.94,4.16,0,1.99,13.72,88,7.83,50.2,265.6
2022-07-30 09:00:00,0.24,0.03,0,0.18,0.03,1.99,15.6,4.12,0,1.99,13.91,89,7.49,38.82,265.6
2022-07-30 09:05:00,0.22,0,0,0.2,0.07,1.99,15.55,4.06,0,1.99,14.02,87,5.79,27.3,265.4
2022-07-30 09:10:00,0.21,0,0,0.23,0.13,1.99,14.78,4.08,0,1.99,14.02,88,8.87,16.36,265.4
2022-07-30 09:15:00,0.24,0,0,0.22,0.08,1.99,15.04,4.07,0,1.99,13.92,88,8.2,22.11,265.5
2022-07-30 09:20:00,0.36,0.06,0,0.22,0.12,1.99,14.76,4.03,0,1.99,13.94,88,6.5,26.71,265.6
2022-07-30 09:25:00,0.03,0.04,0,0.19,0.09,1.98,14.14,4.09,0,1.98,13.98,89,8.83,6.76,265.7
2022-07-30 09:30:00,0.29,0.03,0,0.18,0.04,1.99,14.05,4.18,0,1.99,13.89,89,9.18,346.9,265.9
2022-07-30 09:35:00,0.11,0.05,0,0.21,0.1,1.99,14.02,4.25,0,1.99,13.9,89,8.73,6.59,266
2022-07-30 09:40:00,0.18,0,0,0.42,0.43,1.99,14.08,4.35,0,1.99,13.96,88,8.1,14.31,265.8
2022-07-30 09:45:00,0.38,0.03,0.02,0.33,0.35,1.99,13.64,4.39,0,1.99,14.15,88,6.89,19.56,265.7
2022-07-30 09:50:00,0.14,0,0,0.2,0.06,1.99,13.83,4.26,0,1.99,14.31,88,6.41,30.92,265.5
2022-07-30 09:55:00,0.19,0.02,0,0.2,0.06,1.99,14.27,4.22,0,1.99,14.26,86,7.05,24.28,265.4
2022-07-30 10:00:00,0.09,0,0,0.23,0.06,1.99,14.41,4.36,0,1.99,14.29,86,8.04,34.61,265.4
2022-07-30 10:05:00,0.16,0.03,0,0.16,0.04,1.99,13.99,4.4,0,1.99,14.46,88,5.9,27.59,265.5
2022-07-30 10:10:00,0.29,0,0,0.27,0.14,1.99,14.01,4.37,0,1.99,14.64,87,6.55,29.77,265.4
2022-07-30 10:15:00,0.3,0.03,0,0.17,0.02,1.99,14.49,4.33,0,1.99,14.73,86,5.94,44.34,265.3
2022-07-30 10:20:00,0.15,0.03,0,0.2,0.06,1.99,14.45,4.29,0,1.99,14.97,85,6.83,4.93,265.1
2022-07-30 10:25:00,0.37,0.01,0,0.32,0.22,1.99,13.71,4.39,0,1.99,15.08,86,7.03,356.7,265.1
2022-07-30 10:30:00,0.16,0.05,0,0.23,0.08,1.99,14.33,4.49,0,1.99,15.13,85,7.94,351,265.2
2022-07-30 10:35:00,0.29,0.02,0,0.25,0.12,1.99,13.75,4.51,0,1.99,15.29,86,9.02,358.2,265.2
2022-07-30 10:40:00,0.27,0.07,0,0.21,0.09,1.99,13.67,4.49,0,1.99,15.4,85,7.68,8.54,265.2
2022-07-30 10:45:00,0.01,0.07,0,0.27,0.17,1.99,14.3,4.61,0,1.99,15.31,84,9.23,9.47,265.3
2022-07-30 10:50:00,0.2,0.04,0,0.31,0.25,1.99,14.32,4.71,0,1.99,15.56,85,8.96,14.44,265.2
2022-07-30 10:55:00,0.3,0.04,0,0.31,0.21,1.99,14.44,4.71,0,1.99,15.79,84,8.68,359.6,265
2022-07-30 11:00:00,0.05,0,0,0.23,0.08,1.99,14.36,4.71,0,1.99,16.12,82,8.79,355.7,265
2022-07-30 11:05:00,0.17,0.09,0,0.27,0.2,1.99,14.4,4.71,0,1.99,16.21,82,10.15,1.82,265
2022-07-30 11:10:00,0.29,0,0,0.27,0.17,1.98,15.07,4.65,0,1.98,16.25,81,8.67,17.87,265
2022-07-30 11:15:00,0.01,0.05,0,0.23,0.13,1.99,14.8,4.71,0,1.99,16.54,80,10.02,5.83,264.5
