Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS17, L1, 5Mn
Exported On:,2022/08/24,10:57
Date Range:,1995/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), O3 (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2M (deg. C), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), PC (mm)
2022-05-24 10:25:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:30:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:35:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-24 10:40:00,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,n/d,0
2022-05-25 06:40:00,0,0,27.78,0,0.72,0.51,2.35,4.01,6.17,6.31,124.9,76,0
2022-05-25 06:45:00,0,0.09,28.52,0,0.56,0.46,2.37,3.82,6.3,7.86,135.6,74,0
2022-05-25 06:50:00,0,0.01,28.45,0,0.48,0.41,2.34,3.59,6.37,7.2,127.5,74,0
2022-05-25 06:55:00,0,0,28.58,0,0.54,0.44,2.34,3.48,6.48,7.72,128.4,73,0
2022-05-25 07:00:00,0,0,28.57,0,0.35,0.32,2.35,3.42,6.58,8.62,134.3,73,0
2022-05-25 07:05:00,0,0,28.59,0,0.34,0.24,2.39,3.34,6.62,8.1,124.6,72,0
2022-05-25 07:10:00,0,0.07,28.6,0,0.32,0.32,2.35,3.28,6.7,6.79,128.3,72,0
2022-05-25 07:15:00,0,0,28.73,0.18,0.31,0.49,2.38,3.28,6.7,7.86,128.9,72,0
2022-05-25 07:20:00,0,0,28.47,0.18,0.26,0.44,2.38,3.3,6.66,6.77,128.4,74,0
2022-05-25 07:25:00,0,0.08,28,0.03,0.19,0.23,2.33,3.24,6.57,6.52,124.5,75,0
2022-05-25 07:30:00,0,0.11,28.27,0,0.31,0.2,2.35,3.23,6.5,7.14,122.3,76,0
2022-05-25 07:35:00,0,0.1,27.77,0,0.31,0.02,2.37,3.33,6.5,5,114.4,79,0
2022-05-25 07:40:00,0,0.13,27.61,0,0.25,0,2.34,3.4,6.57,4.93,119.1,79,0
2022-05-25 07:45:00,0,0.03,27.14,0,0.44,0.18,2.37,3.35,6.71,2.06,104.6,80,0.1
2022-05-25 07:50:00,0,0.09,27.43,0,0.37,0.21,2.35,3.3,6.82,3.44,106.2,78,0
2022-05-25 07:55:00,0,0,26.88,0,0.38,0.21,2.35,3.36,7.1,1.64,121.8,79,0
2022-05-25 08:00:00,0,0.18,26.87,0,0.4,0.23,2.31,3.41,7.41,2.07,87,77,0
2022-05-25 08:05:00,0,0.18,27.11,0,0.4,0.27,2.32,3.42,7.34,3.46,85.6,76,0
2022-05-25 08:10:00,0,0.06,27.41,0,0.44,0.28,2.33,3.42,7.23,2.07,107.7,76,0
2022-05-25 08:15:00,0,0.12,26.58,0,0.36,0.14,2.34,3.36,7.3,2.59,100,78,0
2022-05-25 08:20:00,0,0.06,26.01,0,0.55,0.29,2.34,3.27,7.28,4.87,88.2,79,0.05
2022-05-25 08:25:00,0,0,25.52,0,0.56,0.38,2.36,3.25,7.14,5.6,86.1,81,0.05
2022-05-25 08:30:00,0,0.07,25.12,0,0.5,0.49,2.34,3.29,7.14,3.92,82.1,83,0.02
2022-05-25 08:35:00,0,0.23,24.85,0,0.49,0.45,2.33,3.4,7.2,3.69,99.4,84,0.05
2022-05-25 08:40:00,0,0,23.53,0,0.71,0.48,2.32,3.54,7.15,3.6,87.6,86,0.04
2022-05-25 08:45:00,0,0.04,23.69,0,0.76,0.46,2.35,3.66,7.1,3.82,79.47,85,0.05
2022-05-25 08:50:00,0,0.05,22.87,0,0.81,0.48,2.35,3.62,7.12,3.04,88.7,86,0.08
2022-05-25 08:55:00,0,0,23.15,0,0.64,0.41,2.34,3.48,7.18,4.98,84.1,87,0.07
2022-05-25 09:00:00,0,0.04,24.07,0,0.63,0.28,2.36,3.39,7.1,4.73,89.6,87,0.04
2022-05-25 09:05:00,0,0,22.52,0,0.7,0.41,2.36,3.39,7.14,5.31,88.1,88,0.09
2022-05-25 09:10:00,0,0.07,22.9,0,0.84,0.57,2.32,3.34,7.26,4.85,69.15,89,0.04
2022-05-25 09:15:00,0.23,0,21.94,0,1.29,1.14,2.33,3.36,7.34,4.73,71.12,89,0.02
2022-05-25 09:20:00,0.52,0.06,22.83,0.07,1.97,2.05,2.35,3.42,7.4,6.55,82,86,0
2022-05-25 09:25:00,0.95,0.22,22.33,0.3,2.44,2.73,2.38,3.42,7.52,6.31,62.99,87,0
2022-05-25 09:30:00,1.32,0.34,21.92,0.66,3.25,3.91,2.4,3.49,7.79,6.84,69.29,86,0
2022-05-25 09:35:00,1.29,0.28,21.67,0.95,3.91,4.86,2.38,3.57,8.05,5.5,67.05,85,0
2022-05-25 09:40:00,1.06,0.25,21.67,1.26,4.25,5.51,2.32,3.55,8.28,6.21,56.55,83,0
2022-05-25 09:45:00,0.4,0.08,23.02,1.5,4.18,5.67,2.33,3.49,8.62,5.89,64.55,82,0
2022-05-25 09:50:00,0.39,0.22,22.47,1.58,4.66,6.24,2.35,3.38,9.09,6.97,70.84,80,0
2022-05-25 09:55:00,0.25,0.13,26.04,1.45,3.79,5.24,2.37,3.28,9.13,9.21,72.67,75,0
2022-05-25 10:00:00,0.27,0.01,28.43,0.46,2.08,2.54,2.35,3.21,9.37,9.83,72.25,71,0
2022-05-25 10:05:00,0,0,28.96,0.13,1.45,1.58,2.33,3.12,9.49,7.75,67.33,69,0
2022-05-25 10:10:00,0,0,28.52,0,1.26,1.16,2.3,3.13,9.97,7.77,45.4,69,0
2022-05-25 10:15:00,0,0,27.25,0,1,0.96,2.32,3.18,10.28,7.45,35.54,68,0
2022-05-25 10:20:00,0,0,26.22,0,0.39,0.31,2.35,3.14,10.45,8.7,36.71,68,0
2022-05-25 10:25:00,0.02,0,26.68,0,0.28,0.12,2.36,3.1,10.52,9.1,34.19,67,0
2022-05-25 10:30:00,0,0,25.99,0,0.32,0.01,2.32,3.12,11.5,5.96,63.73,66,0
2022-05-25 10:35:00,0,0,27.3,0,0.32,0,2.28,3.13,11.4,8.66,83.5,63,0
2022-05-25 10:40:00,0,0.12,27.23,0,0.25,0.08,2.3,3.14,12.1,7.71,69.73,61,0
2022-05-25 10:45:00,0,0,27.96,0,0.39,0.37,2.31,3.22,12.62,7.85,55.6,59,0
2022-05-25 10:50:00,0.84,0.32,30.63,0.23,0.68,0.91,2.36,3.43,13.22,9.36,105.9,54,0
2022-05-25 10:55:00,1.07,0.2,31.75,0.48,1.45,1.93,2.33,3.65,13.27,8.76,132,51,0
2022-05-25 11:00:00,0.62,0.14,32.69,0.25,1.54,1.78,2.32,3.76,13.29,7.94,110.4,51,0
2022-05-25 11:05:00,0.12,0.01,32.79,0.32,0.34,0.66,2.33,3.74,13.61,12.01,128.1,50,0
2022-05-25 11:10:00,0,0.12,32.59,0,0.11,0.07,2.33,3.7,13.56,9.73,158.1,51,0
2022-05-25 11:15:00,0,0,33.13,0,0.17,0,2.31,3.72,13.86,6.9,156.9,49,0
2022-05-25 11:20:00,0,0.05,32.93,0,0.17,0,2.32,3.74,13.59,6.21,100.6,50,0
2022-05-25 11:25:00,0,0,32.8,0,0.18,0.09,2.34,3.76,14,10.08,133.7,50,0
2022-05-25 11:30:00,0,0,33.63,0.06,0.05,0.11,2.3,3.71,13.37,5,305.5,51,0
2022-05-25 11:35:00,0,0.21,34.14,0,0,0,2.32,3.62,13.23,5.14,342.1,52,0
2022-05-25 11:40:00,0,0,33.33,0,0.14,0,2.33,3.64,13.42,7.68,81,52,0
2022-05-25 11:45:00,0,0.18,33.37,0.13,0.03,0.16,2.3,3.75,13.11,5.58,66.35,52,0
2022-05-25 11:50:00,0,0,33.57,0.16,0.15,0.3,2.33,3.71,13.36,4.84,341.7,52,0
2022-05-25 11:55:00,0,0,33.64,0.11,0.38,0.48,2.34,3.6,13.5,4.76,323.1,52,0
2022-05-25 12:00:00,0,0,33.19,0.23,0.12,0.35,2.35,3.52,13.63,3.27,246.6,51,0
2022-05-25 12:05:00,0,0.01,32.9,0,0.08,0.07,2.28,3.53,13.48,8.08,257.9,52,0
2022-05-25 12:10:00,0,0.08,33.04,0,0.32,0.11,2.32,3.61,13.39,4.71,279,53,0
2022-05-25 12:15:00,0,0.06,32.47,0,0.46,0.17,2.33,3.67,13.63,8.3,157.8,54,0
2022-05-25 12:20:00,0,0.13,32.54,0,0.26,0.08,2.28,3.67,13.52,8.26,135.1,54,0
2022-05-25 12:25:00,0,0.06,33.05,0,0.19,0,2.3,3.7,13.54,4.57,123.9,54,0
2022-05-25 12:30:00,0,0,32.9,0,0.21,0,2.33,3.68,13.67,6.94,198.6,54,0
2022-05-25 12:35:00,0,0.1,33.28,0,0.31,0,2.31,3.62,13.88,7.39,150.2,54,0
2022-05-25 12:40:00,0,0,33.84,0,0.14,0,2.3,3.65,14.03,7.49,187,53,0
2022-05-25 12:45:00,0,0.02,34.46,0,0.03,0.02,2.32,3.67,13.81,4.86,184.6,53,0
2022-05-25 12:50:00,0,0,33.61,0.03,0.08,0.11,2.33,3.68,14.11,4.28,100.6,53,0
2022-05-25 12:55:00,0,0,32.92,0,0.28,0.19,2.28,3.71,14.13,5.88,310.9,54,0
2022-05-25 13:00:00,0,0,33.8,0,0.25,0.17,2.31,3.76,13.8,4.98,357.7,54,0
2022-05-25 13:05:00,0,0,33.7,0,0.2,0.05,2.35,3.79,13.71,3.27,336.1,54,0
2022-05-25 13:10:00,0.01,0.16,33.57,0,0.58,0.24,2.29,3.69,13.83,4.24,359.3,54,0
2022-05-25 13:15:00,0.19,0.13,32.64,0,0.74,0.33,2.3,3.59,13.92,4.43,316.2,54,0
2022-05-25 13:20:00,0.47,0,32.95,0,0.76,0.55,2.34,3.64,13.95,3.58,350.5,53,0
2022-05-25 13:25:00,0.37,0.25,32.38,0,0.69,0.67,2.35,3.71,14.17,4.33,36.92,53,0
2022-05-25 13:30:00,0,0.02,32.55,0,0.68,0.5,2.3,3.74,14.22,5.66,51.76,54,0
2022-05-25 13:35:00,0,0,32.05,0,0.22,0.06,2.33,3.75,14.07,7.28,55.75,55,0
2022-05-25 13:40:00,0,0.13,32.34,0,0.31,0.11,2.32,3.78,13.98,7.59,49.58,55,0
2022-05-25 13:45:00,0,0.03,32.66,0,0.26,0.09,2.27,3.86,14.07,5.55,29.65,55,0
2022-05-25 13:50:00,0,0.09,32.78,0,0.09,0,2.33,3.9,14.21,6.79,35.18,55,0
2022-05-25 13:55:00,0,0.19,32.33,0,0.08,0,2.33,3.86,14.26,7.47,5.81,55,0
2022-05-25 14:00:00,0,0.15,32.77,0,0.3,0.08,2.28,3.86,14.31,8.66,21.64,55,0
2022-05-25 14:05:00,0,0,32.53,0,0.24,0.2,2.3,3.85,14.38,7.11,23.16,55,0
2022-05-25 14:10:00,0,0,33.14,0.01,0.26,0.27,2.31,3.79,14.42,8.34,32.09,54,0
2022-05-25 14:15:00,0,0.05,33.51,0,0.28,0.14,2.32,3.77,14.33,5.88,29.34,54,0
2022-05-25 14:20:00,0,0,33.24,0,0.26,0.15,2.3,3.82,14.44,5.67,22.97,54,0
2022-05-25 14:25:00,0,0.1,33.03,0,0.22,0.04,2.31,3.81,14.52,7.76,45.33,54,0
2022-05-25 14:30:00,0,0,33.77,0,0.14,0.07,2.31,3.86,14.45,7.67,65.16,53,0
2022-05-25 14:35:00,0,0,33.02,0.02,0.23,0.25,2.27,3.88,14.5,6.24,70.14,54,0
2022-05-25 14:40:00,0,0.11,33.83,0,0.32,0.13,2.29,3.86,14.48,8.1,67.71,53,0
2022-05-25 14:45:00,0,0.01,34,0,0.1,0,2.32,3.89,14.49,7.99,53.93,53,0
2022-05-25 14:50:00,0,0,33.78,0,0.12,0,2.28,3.9,14.42,7.34,62.14,54,0
2022-05-25 14:55:00,0,0.12,33.72,0,0.33,0.22,2.28,3.95,14.85,6.79,75.63,53,0
2022-05-25 15:00:00,0,0.07,34.07,0,0.19,0.14,2.31,3.93,14.91,8.92,79.67,51,0
2022-05-25 15:05:00,0,0,33.85,0.1,0.02,0.12,2.32,3.86,15.46,8.71,92.4,51,0
2022-05-25 15:10:00,0,0.08,33.04,0,0.21,0.17,2.28,3.77,15.32,9.96,102,53,0
2022-05-25 15:15:00,0,0,32.79,0,0.51,0.44,2.3,3.85,14.71,8.56,75.61,56,0
2022-05-25 15:20:00,0,0.32,32.52,0,0.44,0.32,2.33,3.97,14.69,7.74,73.55,56,0
2022-05-25 15:25:00,0,0.03,32.95,0,0.54,0.16,2.31,3.96,14.66,9.92,76.26,57,0
2022-05-25 15:30:00,0,0.13,32.62,0,0.32,0,2.32,3.91,14.88,10.62,82.2,56,0
2022-05-25 15:35:00,0,0,32.93,0,0.15,0,2.32,3.89,15.02,10.09,101,55,0
2022-05-25 15:40:00,0,0,34.12,0,0.18,0.14,2.28,3.96,14.86,10.57,88.9,54,0
2022-05-25 15:45:00,0,0,34.75,0,0.46,0.44,2.32,3.98,14.79,6.24,82.4,52,0
2022-05-25 15:50:00,0,0.03,34.43,0,0.38,0.3,2.31,3.86,15,7.49,93.4,52,0
2022-05-25 15:55:00,0,0,34.33,0,0.41,0.2,2.28,3.85,14.88,5.52,100.3,52,0
2022-05-25 16:00:00,0,0.18,34.45,0,0.24,0,2.26,3.96,14.8,8.15,105.9,52,0
2022-05-25 16:05:00,0,0.04,33.48,0,0.28,0,2.31,4.01,14.58,9.61,114.5,56,0
2022-05-25 16:10:00,0,0,33.6,0,0.3,0,2.3,4.05,14.78,9.87,97.8,56,0
2022-05-25 16:15:00,0,0.05,33.72,0,0.52,0.16,2.25,4,15.19,8.38,114.1,54,0
2022-05-25 16:20:00,0,0.16,35,0,0.49,0.15,2.29,4.01,14.48,11.2,99.3,54,0
2022-05-25 16:25:00,0,0.11,35.04,0,0.1,0,2.31,4.06,14.1,7.49,104.1,57,0
2022-05-25 16:30:00,0,0.1,34.32,0,0.35,0.17,2.27,4.09,14.1,8.4,102.7,57,0
2022-05-25 16:35:00,0,0.07,35.17,0,0.4,0.03,2.28,4.01,14.15,8.08,88.8,55,0
2022-05-25 16:40:00,0,0.09,36.77,0,0.36,0,2.3,3.95,14.23,10.35,92.8,53,0
2022-05-25 16:45:00,0,0.2,36.82,0,0.47,0,2.29,3.95,14.33,11.2,89.6,55,0
2022-05-25 16:50:00,0,0.13,35.52,0,0.65,0.1,2.27,4.05,14.07,10.41,89.5,59,0
2022-05-25 16:55:00,0,0.1,34.08,0,0.37,0.21,2.32,4.02,13.97,9.36,83.2,60,0
2022-05-25 17:00:00,0,0.19,33.58,0,0.4,0.2,2.31,3.89,13.92,7.37,89.6,60,0
2022-05-25 17:05:00,0,0.09,34.19,0,0.29,0.28,2.27,3.79,13.87,10.92,97.1,60,0
2022-05-25 17:10:00,0,0.02,34.07,0,0.18,0.12,2.28,3.71,13.97,7.58,91.3,60,0
2022-05-25 17:15:00,0,0,34.29,0,0.16,0,2.31,3.68,14.17,10.05,76.16,59,0
2022-05-25 17:20:00,0,0.09,35.9,0.14,0.08,0.23,2.29,3.7,14.37,9.46,88.8,56,0
2022-05-25 17:25:00,0,0,36.91,0.27,0,0.27,2.29,3.68,14.49,8.29,87.1,54,0
2022-05-25 17:30:00,0,0.16,37.68,0.15,0.29,0.44,2.3,3.72,14.59,8.18,104.3,53,0
2022-05-25 17:35:00,0,0.13,37.02,0.11,0.65,0.76,2.31,3.78,14.49,7.83,110.3,55,0
2022-05-25 17:40:00,0,0.24,37.66,0.18,1.34,1.52,2.26,3.8,14.47,9.41,109.7,52,0
2022-05-25 17:45:00,0.14,0,36.23,0.27,2.28,2.55,2.29,3.77,13.97,8.41,108.5,54,0
2022-05-25 17:50:00,0.1,0.09,36.86,0.1,3.07,3.16,2.31,3.68,13.81,9.72,131.4,56,0
2022-05-25 17:55:00,0,0.26,39.03,0,1.73,1.63,2.27,3.68,13.55,8.22,130.2,57,0
2022-05-25 18:00:00,0.13,0.46,38.31,0,1.41,1.19,2.28,3.87,13.46,8.47,114.7,58,0
2022-05-25 18:05:00,0,0.61,36.87,0,1.45,1.35,2.33,3.97,13.49,7.61,108.6,59,0
2022-05-25 18:10:00,0,0.5,36.59,0,1.49,1.29,2.31,3.95,13.48,10.43,107.3,60,0
2022-05-25 18:15:00,0,0.44,36.81,0,1.26,0.97,2.3,3.94,13.47,10.13,96.2,60,0
2022-05-25 18:20:00,0,0.25,37.38,0,1.11,0.78,2.28,3.91,13.35,10.81,101.1,60,0
2022-05-25 18:25:00,0,0.03,38.42,0,0.95,0.61,2.28,3.76,13.1,10.81,110.3,59,0
2022-05-25 18:30:00,0,0,38.26,0,0.58,0.27,2.24,3.72,12.97,8.61,111.1,59,0
2022-05-25 18:35:00,0,0.06,37.74,0,0.46,0.09,2.26,3.86,12.9,7.98,116.1,60,0
2022-05-25 18:40:00,0,0.14,37.08,0,0.52,0.25,2.27,3.93,12.82,8.03,126.6,62,0
2022-05-25 18:45:00,0,0.06,35.55,0,0.43,0.28,2.29,3.78,12.71,6.76,128.5,64,0
2022-05-25 18:50:00,0,0,35.37,0,0.53,0.22,2.27,3.69,12.64,7.23,116.6,65,0
2022-05-25 18:55:00,0,0.11,35.04,0,0.41,0.01,2.28,3.66,12.7,6.33,109.9,66,0
2022-05-25 19:00:00,0,0.04,34.86,0,0.45,0.18,2.3,3.54,12.8,7.82,119.3,66,0
2022-05-25 19:05:00,0,0.13,35.36,0,0.67,0.54,2.28,3.46,12.85,7.89,123.5,64,0
2022-05-25 19:10:00,0,0.03,36.88,0.07,0.48,0.54,2.27,3.48,13,8.49,130.6,62,0
2022-05-25 19:15:00,0,0,37.48,0.17,0.16,0.33,2.3,3.42,13.14,8.61,115.4,61,0
2022-05-25 19:20:00,0,0,37.46,0.12,0.31,0.43,2.32,3.33,13.22,7.78,118.3,60,0
2022-05-25 19:25:00,0,0.12,37.83,0,0.62,0.62,2.25,3.32,13.08,8.25,116.6,61,0
2022-05-25 19:30:00,0,0.28,37.14,0,0.75,0.73,2.26,3.4,12.94,8.64,116.2,62,0
2022-05-25 19:35:00,0,0,36.28,0.04,0.66,0.7,2.29,3.47,12.97,6.51,114.8,63,0
2022-05-25 19:40:00,0,0.05,36.6,0,0.56,0.5,2.33,3.47,13.01,5.54,113.7,62,0
2022-05-25 19:45:00,0,0,36.54,0,0.46,0.23,2.31,3.48,13.07,5.13,125.6,62,0
2022-05-25 19:50:00,0,0,37.38,0,0.37,0,2.29,3.43,13,5.38,132.2,61,0
2022-05-25 19:55:00,0,0,36.95,0,0.51,0,2.28,3.33,12.9,6.11,118.8,61,0
2022-05-25 20:00:00,0,0.15,37.17,0,0.7,0.24,2.25,3.29,12.75,5.72,118.9,62,0
2022-05-25 20:05:00,0,0.11,37.03,0,0.9,0.77,2.23,3.25,12.7,6.42,129.6,62,0
2022-05-25 20:10:00,0,0.04,37.26,0.05,0.78,0.83,2.26,3.22,12.6,6.16,124.9,63,0
2022-05-25 20:15:00,0,0,37.25,0.07,0.64,0.72,2.28,3.3,12.43,5.51,123.9,63,0
2022-05-25 20:20:00,0,0.05,37.54,0,0.51,0.42,2.23,3.32,12.26,6.11,119.3,64,0
2022-05-25 20:25:00,0,0,37.28,0,0.54,0.23,2.26,3.27,12.01,4.63,123,65,0
2022-05-25 20:30:00,0,0.2,37.15,0,0.56,0.11,2.27,3.18,11.78,4.1,123.9,66,0
2022-05-25 20:35:00,0,0.03,36.42,0,0.57,0.16,2.29,3.24,11.54,3.2,100,67,0
2022-05-25 20:40:00,0,0,35.94,0,0.42,0.1,2.24,3.32,11.14,4,100.2,68,0
2022-05-25 20:45:00,0,0.03,35.48,0,0.2,0,2.26,3.32,10.79,4.46,93.5,70,0
2022-05-25 20:50:00,0,0,34.57,0,0.56,0.16,2.29,3.33,10.48,4.29,97.4,71,0
2022-05-25 20:55:00,0,0.05,33,0,0.4,0.04,2.27,3.4,10.17,4.22,89.6,73,0
2022-05-25 21:00:00,0,0.32,32.4,0,0.36,0.12,2.26,3.48,9.77,5.19,94.3,75,0
2022-05-25 21:05:00,0,0.09,33.31,0,0.29,0.1,2.28,3.59,9.96,5.99,111.1,74,0
2022-05-25 21:10:00,0,0.09,34.2,0,0.25,0.18,2.28,3.78,9.98,5.39,118.3,73,0
2022-05-25 21:15:00,0,0.08,33.28,0,0.47,0.32,2.29,4.04,9.72,5.6,110.2,74,0
2022-05-25 21:20:00,0,0.03,31.38,0,0.42,0.13,2.29,4.17,9.34,5.31,102.2,75,0
2022-05-25 21:25:00,0,0.2,30.66,0,0.55,0.18,2.26,4.19,8.69,4.83,88.6,77,0
2022-05-25 21:30:00,0,0.28,27.26,0,0.46,0.25,2.29,4.18,7.99,4.81,77.65,79,0
2022-05-25 21:35:00,0,0.29,26.68,0,0.34,0.25,2.3,4.17,7.46,4.33,77.59,81,0
2022-05-25 21:40:00,0,0.11,26.28,0,0.32,0.28,2.31,4.09,7.19,4.84,82.2,83,0
2022-05-25 21:45:00,0,0.05,27.02,0.1,0.16,0.25,2.29,4.07,7.06,5.76,82.3,84,0
2022-05-25 21:50:00,0,0.3,27.67,0.16,0.28,0.44,2.28,4.19,7.05,6.02,84.8,84,0
2022-05-25 21:55:00,0,0.01,28,0.13,0.26,0.39,2.32,4.35,7.34,5.11,89,84,0
2022-05-25 22:00:00,0,0.14,26.28,0.21,0.35,0.56,2.3,4.53,7.37,4.81,93.5,83,0
2022-05-25 22:05:00,0,0,25.97,0.02,0.42,0.45,2.31,4.66,7.42,5.16,100,83,0
2022-05-25 22:10:00,0.12,0.12,25.78,0,0.69,0.57,2.33,4.87,7.44,5.11,105.8,83,0
2022-05-25 22:15:00,0,0.19,23.21,0,0.69,0.51,2.29,4.98,7.19,5.12,104.7,82,0
2022-05-25 22:20:00,0,0.04,19.74,0,0.58,0.33,2.3,4.99,6.91,5.59,106.6,83,0
2022-05-25 22:25:00,0,0.17,19.76,0,0.26,0.26,2.33,4.93,6.99,6.13,108.3,83,0
2022-05-25 22:30:00,0,0.14,21.55,0,0.4,0.38,2.36,4.82,7.36,6.87,105.9,83,0
2022-05-25 22:35:00,0,0.34,24.93,0,0.67,0.42,2.37,4.84,7.99,7.79,105.9,81,0
2022-05-25 22:40:00,0,0.23,25.98,0,0.88,0.53,2.39,4.9,8.47,7.55,110.8,79,0
2022-05-25 22:45:00,0,0.5,26.51,0,0.78,0.62,2.38,4.76,8.76,6.92,116,78,0
2022-05-25 22:50:00,0,0.45,27.38,0.03,0.7,0.73,2.36,4.53,8.92,7.22,129.2,77,0
2022-05-25 22:55:00,0,0.22,27.48,0.1,0.67,0.77,2.35,4.52,8.98,7.84,126.4,77,0
2022-05-25 23:00:00,0,0.31,27.84,0.06,0.68,0.74,2.35,4.62,9.23,7.37,131.7,76,0
2022-05-25 23:05:00,0,0.17,28.18,0,0.61,0.58,2.35,4.7,9.23,9.77,129.4,77,0
2022-05-25 23:10:00,0,0.13,28.13,0,0.5,0.42,2.33,4.66,9.31,8.01,133.1,76,0
2022-05-25 23:15:00,0,0,28.12,0,0.44,0.34,2.31,4.36,9.3,8.88,132.8,76,0
2022-05-25 23:20:00,0,0.06,28.34,0,0.54,0.43,2.31,4.15,9.28,8.83,132.1,77,0
2022-05-25 23:25:00,0,0.23,27.83,0,0.89,0.49,2.32,4.08,9.25,8.24,132.3,77,0
2022-05-25 23:30:00,0,0.08,28.15,0,0.9,0.64,2.33,4.09,9.16,9.23,133.4,77,0
2022-05-25 23:35:00,0,0.34,27.4,0,1.1,0.77,2.35,3.94,8.99,8.45,132.8,78,0
2022-05-25 23:40:00,0,0.24,27.18,0,1.3,0.97,2.29,3.75,8.81,8.68,130.1,79,0
2022-05-25 23:45:00,0,0.39,27.27,0,1.07,0.88,2.3,3.7,8.75,10.52,135.5,79,0
2022-05-25 23:50:00,0,0.33,27.01,0,0.7,0.67,2.32,3.67,8.54,9.24,139.9,80,0
2022-05-25 23:55:00,0,0.15,26.82,0,0.74,0.55,2.34,3.65,8.35,8.69,136.5,81,0
2022-05-26 00:00:00,0,0.08,25.59,0,0.66,0.37,2.35,3.68,8.04,7.37,135.5,82,0
2022-05-26 00:05:00,0,0.01,26.22,0,0.84,0.36,2.35,3.69,7.93,8.25,130.6,83,0
2022-05-26 00:10:00,0,0.17,25.42,0,0.88,0.5,2.31,3.71,7.8,7.72,132.3,83,0
2022-05-26 00:15:00,0,0.17,25.81,0,0.86,0.69,2.3,3.71,7.72,8.33,134,83,0
2022-05-26 00:20:00,0,0.11,25.92,0,0.75,0.65,2.3,3.7,7.58,9.24,136.7,83,0
2022-05-26 00:25:00,0,0.19,26.06,0,0.49,0.25,2.31,3.67,7.51,9.18,133.7,83,0
2022-05-26 00:30:00,0,0.04,25.64,0,0.57,0.27,2.31,3.64,7.42,9.97,134.8,83,0
2022-05-26 00:35:00,0,0.07,25.32,0,0.93,0.47,2.31,3.6,7.33,10.87,136.8,82,0
2022-05-26 00:40:00,0,0.1,25.1,0,0.97,0.54,2.33,3.54,7.23,11.63,131,82,0
2022-05-26 00:45:00,0,0.08,24.93,0,0.81,0.51,2.3,3.54,7.22,11.44,135.8,82,0
2022-05-26 00:50:00,0,0,24.55,0,0.89,0.64,2.28,3.53,7.04,12.65,135.4,82,0
2022-05-26 00:55:00,0,0.02,24.7,0,0.93,0.82,2.29,3.43,6.98,12.63,135.2,82,0
2022-05-26 01:00:00,0,0.06,24.21,0,0.83,0.76,2.31,3.34,6.9,13.43,136.9,82,0
2022-05-26 01:05:00,0,0.01,24.21,Z/S,Z/S,Z/S,2.3,3.37,6.78,11.2,132,83,0
2022-05-26 01:10:00,0,0.13,24.3,Z/S,Z/S,Z/S,2.3,3.44,6.67,10.97,127.9,83,0
2022-05-26 01:15:00,0,0.03,24.35,Z/S,Z/S,Z/S,2.32,3.44,6.7,10.22,126.4,82,0
2022-05-26 01:20:00,0,0,24.89,Z/S,Z/S,Z/S,2.33,3.48,6.66,10.76,126.4,82,0
2022-05-26 01:25:00,0,0.12,24.61,Z/S,Z/S,Z/S,2.35,3.49,6.69,10.68,129,82,0
2022-05-26 01:30:00,0,0,24.68,391.8,426.6,818,2.31,3.31,6.54,11.12,123.3,82,0
2022-05-26 01:35:00,0,0,24.93,Z/S,Z/S,Z/S,2.33,3.16,6.55,11.96,117.7,82,0
2022-05-26 01:40:00,0,0.04,25.27,Z/S,Z/S,Z/S,2.32,3.05,6.51,12.6,121.7,82,0
2022-05-26 01:45:00,0,0.44,24.8,0.32,0,0.27,2.34,2.98,6.38,11.07,123.5,82,0
2022-05-26 01:50:00,0,0.37,24.53,Z/S,Z/S,Z/S,2.34,3.03,6.24,12.88,127.6,83,0
2022-05-26 01:55:00,0,0.23,24.09,Z/S,Z/S,Z/S,2.35,3.11,6.12,11.76,134.2,83,0
2022-05-26 02:00:00,0,0.13,23.86,0,0.76,0.56,2.35,3.13,6,12.88,125.7,84,0
2022-05-26 02:05:00,0,0.07,24.31,0,0.44,0.33,2.36,3.14,5.91,11.96,127.9,84,0
2022-05-26 02:10:00,0,0.03,23.94,0,0.43,0.35,2.31,3.17,5.83,11.13,128.1,84,0
2022-05-26 02:15:00,0,0,23.62,0.11,0.39,0.49,2.32,3.19,5.68,12.13,128.8,85,0
2022-05-26 02:20:00,0,0,23.76,0.12,0.39,0.51,2.33,3.21,5.61,11.68,132.1,85,0
