Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS04, L1, 5Mn
Exported On:,2022/08/24,10:48
Date Range:,2015/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOX (ppb), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-07-21 19:25:00,0.56,0.38,1.91,-0.86,1.53,0.67,16.78,5.09,1.91,0,15.71,82,14.21,5.42
2022-07-21 19:30:00,0.37,0.49,1.92,-1,2.83,1.83,18.38,5.35,1.92,0,15.32,82,15.2,359.4
2022-07-21 19:35:00,0.21,0.54,1.92,-0.99,2.73,1.74,17.48,5.29,1.92,0,15.01,85,14.58,348.7
2022-07-21 19:40:00,0.28,0.8,1.92,-0.91,2.55,1.64,16.53,0,1.92,0,14.82,88,13.49,342.6
2022-07-21 19:45:00,0.4,0.67,1.92,-1.03,1.85,0.82,17.2,0,1.92,0,14.74,89,12.52,331
2022-07-21 19:50:00,0.29,0.76,1.92,-0.91,0.81,-0.1,16.36,2.89,1.92,0,14.48,90,14.29,335.8
2022-07-21 19:55:00,0.41,0.76,1.92,-1.13,1.14,0.01,16.14,2.05,1.92,0,14.31,90,14.96,332.5
2022-07-21 20:00:00,0.42,0.52,1.92,-1.11,1.13,0.02,16.5,4.81,1.92,0,14.2,91,13.78,325.5
2022-07-21 20:05:00,0.2,0.6,1.92,-1.07,0.71,-0.36,16.45,4.76,1.92,0,14.09,91,12.85,328.1
2022-07-21 20:10:00,0.36,0.69,1.92,-1.01,0.57,-0.44,16.56,2.03,1.92,0,14.06,92,12.67,341.1
2022-07-21 20:15:00,0.39,0.61,1.92,-0.9,0.55,-0.35,17.28,1.92,1.92,0,14.1,92,11.8,350.1
2022-07-21 20:20:00,0.44,0.56,1.92,-0.9,0.34,-0.57,16.93,4.08,1.92,0,14.1,91,11.51,348.8
2022-07-21 20:25:00,0.47,0.55,1.92,-1.03,0.52,-0.51,17.62,0,1.92,0,14.03,91,12.52,356.7
2022-07-21 20:30:00,0.37,0.37,1.92,-0.93,0.64,-0.29,18.21,0,1.92,0,13.95,90,12.05,357.2
2022-07-21 20:35:00,0.37,0.32,1.92,-1,0.53,-0.47,19.25,0,1.92,0,13.94,89,10.93,11.87
2022-07-21 20:40:00,0.26,0.14,1.91,-1.05,0.47,-0.59,18.54,2.33,1.91,0,14,89,10.45,8.79
2022-07-21 20:45:00,0.2,0.27,1.92,-0.99,0.43,-0.55,17.43,2.91,1.92,0,13.92,90,11.09,9.23
2022-07-21 20:50:00,0.26,0.27,1.92,-1.12,0.76,-0.36,17.84,1.54,1.92,0,13.9,90,14.43,5.46
2022-07-21 20:55:00,0.38,0.04,1.92,-1.25,0.98,-0.27,18.29,0,1.92,0,13.93,90,11.85,2.13
2022-07-21 21:00:00,0.32,0.22,1.92,-1.13,0.97,-0.16,18.47,3.57,1.92,0,13.95,89,11.03,7.05
2022-07-21 21:05:00,0.28,0.25,1.92,-1.03,0.87,-0.16,18.01,2.15,1.92,0,13.92,90,6.84,358.6
2022-07-21 21:10:00,0.26,0.2,1.93,-1.04,0.73,-0.3,17.84,3.84,1.93,0,13.87,90,5.62,331.9
2022-07-21 21:15:00,0.27,0.21,1.92,-1.1,0.35,-0.76,16.41,3.94,1.92,0,13.84,91,4.33,260.4
2022-07-21 21:20:00,0.35,0.13,1.92,-1.15,0.26,-0.89,16.67,2.23,1.92,0,13.73,91,5.39,223
2022-07-21 21:25:00,0.34,0.19,1.92,-1.04,0.21,-0.83,17.65,0,1.92,0,13.7,90,6.15,218.6
2022-07-21 21:30:00,0.35,0.29,1.92,-0.93,0.15,-0.79,18.14,0,1.92,0,13.7,90,5.76,213.5
2022-07-21 21:35:00,0.08,0.22,1.92,-0.98,0.16,-0.82,17.53,2.98,1.92,0,13.61,90,5.92,202.1
2022-07-21 21:40:00,0.39,0.12,1.92,-0.83,0.07,-0.76,19.64,3.25,1.92,0,13.68,89,6.72,206
2022-07-21 21:45:00,0.28,0.25,1.93,-0.79,0.08,-0.72,19.33,3.24,1.93,0,13.78,88,6.26,199.9
2022-07-21 21:50:00,0.25,0.22,1.94,-0.82,0.26,-0.56,17.19,3.28,1.94,0,13.73,91,6.19,198.6
2022-07-21 21:55:00,0.31,0.28,1.95,-0.92,0.28,-0.64,15.97,3.32,1.95,0,13.64,93,5.6,192.1
2022-07-21 22:00:00,0.25,0.31,1.95,-1.1,0.29,-0.81,15.13,3.35,1.95,0,13.55,94,5.55,196
2022-07-21 22:05:00,0.44,0.18,1.95,-1.36,0.76,-0.61,15.19,5.35,1.95,0,13.5,94,4.46,188.5
2022-07-21 22:10:00,0.31,0.46,1.95,-1.29,0.87,-0.42,14.86,4.36,1.95,0,13.42,94,6.46,187
2022-07-21 22:15:00,0.36,0.35,1.96,-1.16,0.83,-0.34,15.74,6.93,1.96,0,13.4,94,3.94,192.3
2022-07-21 22:20:00,0.41,0.54,1.95,-1.16,0.75,-0.42,15.05,5.42,1.95,0,13.45,94,1.85,164.3
2022-07-21 22:25:00,0.34,1.05,1.95,-1.36,0.73,-0.63,12.83,0,1.95,0,13.35,95,2.29,94.7
2022-07-21 22:30:00,0.25,0.71,1.96,-1.35,0.66,-0.7,14.48,5.36,1.96,0,13.38,95,1.52,127.9
2022-07-21 22:35:00,0.31,2.04,1.99,-1.13,0.56,-0.57,14.47,4.05,1.99,0,13.4,95,3.02,104.6
2022-07-21 22:40:00,0.39,3.08,2,-0.9,0.38,-0.52,11.75,4.28,2,0,13.35,95,2.08,73.78
2022-07-21 22:45:00,0.62,1.56,1.99,-0.95,0.47,-0.48,11.18,4.28,1.99,0,13.3,96,3.12,3.45
2022-07-21 22:50:00,0.4,1.2,1.99,-1.09,0.79,-0.31,8.95,3.44,1.99,0,13.3,96,3.67,346.6
2022-07-21 22:55:00,0.58,0.92,1.99,-1.1,0.86,-0.24,7.71,7.16,1.99,0,13.3,96,4.47,339.5
2022-07-21 23:00:00,0.32,0.54,2.03,-1,0.95,-0.05,9.77,4.51,2.03,0,13.28,96,4.61,317.9
2022-07-21 23:05:00,0.37,0.45,2.01,-0.89,0.88,-0.01,10.57,0,2.01,0,13.28,97,5.34,314.8
2022-07-21 23:10:00,0.57,0.54,2,-0.84,0.78,-0.06,8.67,0,2,0,13.25,97,5.64,326.2
2022-07-21 23:15:00,0.5,0.37,1.98,-0.91,0.69,-0.22,7.94,0,1.98,0,13.2,97,6.38,327.5
2022-07-21 23:20:00,0.47,0.37,1.97,-1.14,1.22,0.08,9.31,5.79,1.97,0,13.2,97,6.59,321.5
2022-07-21 23:25:00,0.43,0.26,1.99,-1.23,1.78,0.55,11.21,3.34,1.99,0,13.12,97,6.14,315
2022-07-21 23:30:00,0.26,0.43,2.06,-1,1.86,0.86,10.95,7.01,2.01,0.048,13.18,97,6.26,314.9
2022-07-21 23:35:00,0.4,0.38,2.13,-1.32,2.39,1.08,10.53,9.27,2.03,0.102,13.2,97,6.97,304.5
2022-07-21 23:40:00,0.55,0.38,2.17,-1.66,5.23,3.57,8.46,5.35,2.06,0.109,13.27,97,7.75,298.3
2022-07-21 23:45:00,0.23,0.38,2.22,-1.69,9.78,8.09,6.71,9.44,2.15,0.074,13.41,97,8.6,292.8
2022-07-21 23:50:00,0.61,0.31,2.25,-1.49,12.15,10.66,7.02,5.32,2.22,0.029,13.5,97,9.8,304
2022-07-21 23:55:00,0.34,0.3,2.19,-1.01,13,11.99,5.85,7.78,2.19,0,13.52,97,8.97,306.3
2022-07-22 00:00:00,0.45,0.4,Z/S,-0.9,14.85,13.95,3.79,7.5,Z/S,Z/S,13.53,97,8.9,303.8
2022-07-22 00:05:00,Z/S,0.26,Z/S,-0.36,17.15,16.79,2.6,3.35,Z/S,Z/S,13.5,97,7.71,304.3
2022-07-22 00:10:00,Z/S,0.34,Z/S,-0.25,17.71,17.46,3.13,8.83,Z/S,Z/S,13.5,97,7.68,308.4
2022-07-22 00:15:00,Z/S,0.45,Z/S,-0.85,16.12,15.27,4.81,8.83,Z/S,Z/S,13.42,97,7.86,311.6
2022-07-22 00:20:00,Z/S,0.34,Z/S,-1.21,14.15,12.94,6.17,2.33,Z/S,Z/S,13.37,97,6.69,306
2022-07-22 00:25:00,Z/S,0.66,Z/S,-1.34,12.18,10.84,7.32,0,Z/S,Z/S,13.3,96,5.78,307.9
2022-07-22 00:30:00,Z/S,0.49,Z/S,-1.32,10.88,9.56,7.28,0,Z/S,Z/S,13.3,96,7.12,306.4
2022-07-22 00:35:00,Z/S,0.49,Z/S,-1.14,10.11,8.97,8.18,0,Z/S,Z/S,13.26,96,8.13,304.9
2022-07-22 00:40:00,Z/S,0.41,Z/S,-1.14,10,8.87,7.85,3.13,Z/S,Z/S,13.21,96,8.45,300
2022-07-22 00:45:00,Z/S,0.24,Z/S,-1.19,11.83,10.64,6.93,6.46,Z/S,Z/S,13.2,96,10.15,298.3
2022-07-22 00:50:00,Z/S,0.36,Z/S,-1.36,12.7,11.35,7.3,3.58,Z/S,Z/S,13.2,96,8.45,297.2
2022-07-22 00:55:00,Z/S,0.35,Z/S,-1.32,11.56,10.24,8.04,3.5,Z/S,Z/S,13.29,96,7.97,285.9
2022-07-22 01:00:00,Z/S,0.2,Z/S,-1.2,10.6,9.41,8.39,5.2,Z/S,Z/S,13.32,96,7.35,286.3
2022-07-22 01:05:00,0.71,Z/S,2.14,-1.02,8.45,7.43,11.15,4.66,2.14,0,13.31,96,8.7,293.9
2022-07-22 01:10:00,0.46,Z/S,2.07,-1.24,4.66,3.42,13.54,0,2.07,0,13.32,96,8.65,292.1
2022-07-22 01:15:00,0.55,Z/S,2.03,-1.29,3.12,1.84,12.86,3.13,2.03,0,13.4,96,9.35,289.7
2022-07-22 01:20:00,0.48,Z/S,2.02,-1.44,3.54,2.1,12.62,3.1,2.02,0,13.4,96,8.98,290.1
2022-07-22 01:25:00,0.37,Z/S,1.99,-1.4,2.94,1.55,14.06,5.12,1.99,0,13.4,96,9.1,282.2
2022-07-22 01:30:00,0.6,Z/S,1.97,-1.37,1.87,0.5,14.94,4.99,1.97,0,13.47,95,9.24,275.8
2022-07-22 01:35:00,0.46,Z/S,1.96,-1.39,1.01,-0.38,14.4,0,1.96,0,13.5,95,9.2,282.5
2022-07-22 01:40:00,0.4,Z/S,1.97,-1.25,0.84,-0.41,13.92,0,1.97,0,13.4,95,9.08,290.4
2022-07-22 01:45:00,0.38,Z/S,1.97,-1.24,1.33,0.08,14.26,2.01,1.97,0,13.4,95,10.76,296.6
2022-07-22 01:50:00,0.46,Z/S,1.97,-1.29,1.09,-0.2,14.68,4.49,1.97,0,13.43,95,10.92,289.4
2022-07-22 01:55:00,0.66,Z/S,1.97,-1.04,0.88,-0.16,14.32,4.57,1.97,0,13.5,94,11.91,290.6
2022-07-22 02:00:00,0.57,Z/S,1.97,-1.02,0.59,-0.44,13.93,1.49,1.97,0,13.5,94,10.47,296.3
2022-07-22 02:05:00,0.47,0.7,1.98,-1.01,0.63,-0.38,Z/S,4.13,1.98,0,13.41,95,10.93,300.9
2022-07-22 02:10:00,0.64,0.66,2,-0.98,0.45,-0.53,Z/S,4.34,2,0,13.35,95,11.57,295.3
2022-07-22 02:15:00,0.28,0.19,2.01,-1.01,0.95,-0.06,Z/S,4.45,2.01,0,13.3,95,9.98,299.7
2022-07-22 02:20:00,0.38,0.09,2,-0.99,2.1,1.1,Z/S,1.04,2,0,13.22,95,9.69,297.3
2022-07-22 02:25:00,0.36,0.23,2.03,-1.03,3.54,2.51,Z/S,2.48,2.03,0,13.2,95,9.62,298.2
2022-07-22 02:30:00,0.35,0.32,2.07,-0.99,5.09,4.1,Z/S,3.91,2.07,0,13.2,95,9.63,296.9
2022-07-22 02:35:00,0.5,0,2.08,-1,5.54,4.54,Z/S,2.7,2.08,0,13.2,96,9.81,293.6
2022-07-22 02:40:00,0.38,0.2,2.07,-1.07,5.37,4.3,Z/S,3.84,2.07,0,13.2,96,10.92,295.4
2022-07-22 02:45:00,0.39,0.39,2.06,-0.87,5.36,4.49,Z/S,2.48,2.06,0,13.11,95,10.49,299.5
2022-07-22 02:50:00,0.53,0.29,2.05,-1.09,5.29,4.2,Z/S,4.41,2.05,0,13.1,95,10.2,303.6
2022-07-22 02:55:00,0.46,0.14,2.09,-1.18,5.31,4.13,Z/S,3.96,2.09,0,13.1,95,8.53,314
2022-07-22 03:00:00,0.43,0.15,2.12,-1.16,5.42,4.27,Z/S,1.94,2.12,0,13.1,96,10.17,307.6
2022-07-22 03:05:00,0.37,0.2,2.13,Z/S,Z/S,Z/S,6.79,5.05,2.13,0,13.1,96,9.79,304.3
2022-07-22 03:10:00,0.6,0.13,2.11,Z/S,Z/S,Z/S,6.99,2.44,2.11,0,13.1,96,9.08,302.1
2022-07-22 03:15:00,0.63,0.04,2.1,Z/S,Z/S,Z/S,6.41,1.98,2.1,0,13.1,96,9.1,301
2022-07-22 03:20:00,0.58,0.22,2.08,Z/S,Z/S,Z/S,6.17,4.56,2.08,0,13.1,96,7.18,305.5
2022-07-22 03:25:00,0.49,0.12,2.07,Z/S,Z/S,Z/S,6.17,0,2.07,0,13.01,96,7.79,311.6
2022-07-22 03:30:00,0.46,0.28,2.07,Z/S,Z/S,Z/S,5.34,0,2.07,0,12.95,96,9.87,308.8
2022-07-22 03:35:00,0.51,0.31,2.1,Z/S,Z/S,Z/S,4.45,2.06,2.1,0,12.9,96,10.08,309.8
2022-07-22 03:40:00,0.52,0.22,2.14,Z/S,Z/S,Z/S,3.46,5.09,2.14,0,12.92,96,8.08,319.4
2022-07-22 03:45:00,0.37,0.3,2.17,Z/S,Z/S,Z/S,3.02,3.28,2.16,0.014,12.98,97,8.64,319.1
2022-07-22 03:50:00,0.28,0.25,2.18,Z/S,Z/S,Z/S,3.1,5.24,2.14,0.044,12.92,97,9.59,317.3
2022-07-22 03:55:00,0.55,0.3,2.19,Z/S,Z/S,Z/S,3.09,5.03,2.12,0.067,13,97,9.44,325.4
2022-07-22 04:00:00,0.6,0.18,2.29,Z/S,Z/S,Z/S,3.36,3,2.18,0.112,12.98,97,12.2,330.7
2022-07-22 04:05:00,0.51,0.24,2.26,0.6,11.07,11.67,3.54,0,2.19,0.066,12.94,97,11.92,335.2
2022-07-22 04:10:00,0.26,0.26,2.25,0.12,9.81,9.94,3.96,0,2.17,0.081,12.9,97,11.48,338.4
2022-07-22 04:15:00,0.4,0.19,2.14,-0.55,8.35,7.8,5.18,4.14,2.12,0.024,12.9,97,11.63,339.3
2022-07-22 04:20:00,0.59,0.28,2.07,-0.89,6.69,5.81,6.98,4.27,2.07,0,12.9,97,12.59,335.9
2022-07-22 04:25:00,0.36,0.21,2.04,-1.09,5.21,4.12,7.33,4.36,2.04,0,12.9,97,11.35,338.7
2022-07-22 04:30:00,0.36,0.2,2.03,-1.11,4.74,3.63,8.2,0,2.03,0,12.9,97,11.36,335.1
2022-07-22 04:35:00,0.44,0.13,2.03,-1.19,4.32,3.12,7.5,1.39,2.03,0,12.9,97,11.48,333.8
2022-07-22 04:40:00,0.43,0.29,2.03,-1.02,4.34,3.31,7.53,4.61,2.03,0,12.9,97,10.74,336.1
2022-07-22 04:45:00,0.57,0.34,2.03,-0.87,4.34,3.47,7.69,1.38,2.03,0,12.89,97,11.24,335
2022-07-22 04:50:00,0.42,0.17,2.05,-1.07,4.66,3.59,8.01,3.26,2.05,0,12.9,97,10.65,335.5
2022-07-22 04:55:00,0.41,0.14,2.07,-0.89,4.7,3.81,8.11,3.23,2.07,0,12.9,97,9.68,331.7
2022-07-22 05:00:00,0.52,0.23,2.07,-0.92,4.68,3.76,7.6,0.87,2.07,0,12.9,97,9.3,334.7
2022-07-22 05:05:00,0.59,0.25,2.08,-0.96,4.78,3.82,7.54,4.24,2.08,0,12.9,97,9.37,335.1
2022-07-22 05:10:00,0.68,0.22,2.06,-0.92,4.19,3.27,9.5,2.1,2.06,0,12.85,97,10.85,337.2
2022-07-22 05:15:00,0.47,0.07,2.04,-0.84,3.63,2.79,9.95,0,2.04,0,12.88,97,10.43,341.1
2022-07-22 05:20:00,0.27,0.03,2.02,-0.82,3.27,2.45,9.92,4.33,2.02,0,12.89,97,11.54,335.8
2022-07-22 05:25:00,0.48,0.27,2.01,-1.08,3.04,1.97,11.05,4.49,2.01,0,12.9,97,10.43,334.9
2022-07-22 05:30:00,0.32,0.23,1.99,-1.06,2.71,1.65,10.15,4.37,1.99,0,12.9,97,8.54,337.4
2022-07-22 05:35:00,0.5,0.2,1.99,-0.9,2.49,1.59,10.91,2.55,1.99,0,12.9,97,9.69,345.1
2022-07-22 05:40:00,0.62,0.28,1.99,-0.77,2.62,1.85,10.8,0,1.99,0,12.9,97,9.77,345.5
2022-07-22 05:45:00,0.52,0.36,2,-0.66,2.85,2.19,10.6,0,2,0,12.96,97,8.17,345.2
2022-07-22 05:50:00,0.66,0.06,1.99,-0.69,2.93,2.24,10.82,0,1.99,0,12.96,97,9.13,345
2022-07-22 05:55:00,0.59,0.23,1.98,-1.04,2.53,1.49,11.22,1.03,1.98,0,12.98,97,9.53,338.2
2022-07-22 06:00:00,0.66,0.25,1.97,-0.92,1.55,0.63,11.89,3.31,1.97,0,12.9,97,10.01,338.8
2022-07-22 06:05:00,0.57,0.04,1.98,-0.9,2.01,1.11,10.68,3.54,1.98,0,12.9,97,8.64,328.4
2022-07-22 06:10:00,0.9,0.21,2.01,-0.67,3.97,3.3,8.4,4.38,2,0.012,12.9,97,8.48,320.3
2022-07-22 06:15:00,1,0.14,2.2,-0.51,5.94,5.43,7.83,8.05,2.07,0.13,12.9,97,9.25,314.4
2022-07-22 06:20:00,0.78,0.27,2.21,-0.45,6.88,6.42,7.32,7.35,2.11,0.099,12.83,97,11.57,314.9
2022-07-22 06:25:00,0.64,0.2,2.12,-0.04,7.49,7.44,6.19,2.32,2.12,0,12.8,97,9.88,308.9
2022-07-22 06:30:00,0.57,0.3,2.17,0.36,7.81,8.17,5.41,0,2.13,0.047,12.8,97,9.14,316.3
2022-07-22 06:35:00,0.64,0.33,2.17,0.49,8.3,8.79,5.06,0,2.15,0.017,12.87,97,11.06,312.4
2022-07-22 06:40:00,0.63,0.21,2.17,0.64,8.59,9.23,4.88,4.76,2.15,0.024,12.87,97,8.62,311.3
2022-07-22 06:45:00,0.63,0.14,2.14,0.43,7.79,8.22,5.4,4.82,2.13,0.009,12.9,97,9.1,306.2
2022-07-22 06:50:00,0.8,0.28,2.09,0.41,6.26,6.67,6.64,0,2.09,0,12.9,97,10.83,317.5
2022-07-22 06:55:00,0.83,0.12,2.03,0.17,5.12,5.29,8.94,0,2.03,0,12.9,97,15.65,342.3
2022-07-22 07:00:00,0.79,0.11,1.95,-0.27,3.17,2.89,11.78,0.58,1.95,0,12.97,97,15.26,337.2
2022-07-22 07:05:00,0.69,0.11,1.92,-0.4,1.48,1.08,12.56,2.25,1.92,0,13,97,15.35,333
2022-07-22 07:10:00,0.7,0,1.9,-0.65,0.94,0.29,13.13,1.19,1.9,0,12.96,97,14.91,336.2
2022-07-22 07:15:00,0.46,0.06,1.9,-0.57,0.84,0.27,12.55,0,1.9,0,13.04,97,14.81,340.6
2022-07-22 07:20:00,0.42,0.03,1.9,-0.69,1.46,0.77,11.75,0,1.9,0,13.06,97,12.89,339.6
2022-07-22 07:25:00,0.61,0,1.9,-1.02,1.36,0.34,11.7,0.12,1.9,0,13.06,97,11.29,350.3
2022-07-22 07:30:00,0.64,0.01,1.9,-1.1,1.41,0.31,13.35,3.16,1.9,0,12.82,97,13.46,21.67
2022-07-22 07:35:00,0.54,0,1.9,-1.11,1.02,-0.09,16.09,3.29,1.9,0,12.36,96,13.37,25.75
2022-07-22 07:40:00,0.45,0,1.89,-1.02,0.97,-0.04,16.79,1.54,1.89,0,12.3,96,12.01,19.56
2022-07-22 07:45:00,0.44,0,1.89,-1.08,0.32,-0.76,17.73,1.76,1.89,0,12.27,96,12.75,25.08
2022-07-22 07:50:00,0.6,0,1.88,-0.91,0.42,-0.49,17.56,4.59,1.88,0,12.31,95,12.3,23.32
2022-07-22 07:55:00,0.78,0,1.88,-0.98,0.42,-0.56,18.58,2.7,1.88,0,12.3,94,12.13,19.87
2022-07-22 08:00:00,0.67,0,1.88,-1.18,0.27,-0.92,18.16,6.7,1.88,0,12.3,94,12.36,19.21
2022-07-22 08:05:00,0.61,0,1.87,-1.12,0.01,-1.11,19.47,5.12,1.87,0,12.27,93,12.54,13.34
2022-07-22 08:10:00,0.63,0,1.88,-1.01,-0.04,-1.05,19.35,0,1.88,0,12.29,92,12.71,18.34
2022-07-22 08:15:00,0.52,0,1.88,-1.04,0.31,-0.74,19.6,0,1.88,0,12.3,92,9.76,38.77
2022-07-22 08:20:00,0.56,0,1.88,-1.09,-0.11,-1.2,19.48,1.51,1.88,0,12.35,91,12.38,17.81
2022-07-22 08:25:00,0.47,0.13,1.87,-0.82,-0.11,-0.92,18.95,5.08,1.87,0,12.43,91,12.49,11.94
2022-07-22 08:30:00,0.58,0,1.88,-0.78,0.03,-0.76,19.43,5.19,1.88,0,12.43,91,12.47,1.86
2022-07-22 08:35:00,0.53,0,1.88,-0.64,0.37,-0.27,18.83,1.8,1.88,0,12.48,92,12.38,7.19
2022-07-22 08:40:00,0.56,0.04,1.88,-0.7,0.58,-0.12,20.07,4.24,1.88,0,12.5,90,13.92,1.87
2022-07-22 08:45:00,0.37,0,1.88,-0.93,-0.07,-1,19.6,3.83,1.88,0,12.58,90,12.1,10.94
2022-07-22 08:50:00,0.49,0,1.88,-1.28,-0.09,-1.37,20.69,0,1.88,0,12.42,88,12.67,16.54
2022-07-22 08:55:00,0.43,0,1.87,-1.39,-0.03,-1.42,20.79,0,1.87,0,12.42,88,11.09,11.29
2022-07-22 09:00:00,0.51,0,1.88,-1.11,0.18,-0.93,20.74,2.54,1.88,0,12.52,88,12.87,1.47
2022-07-22 09:05:00,0.48,0,1.88,-1.01,0.22,-0.78,20.34,4.73,1.88,0,12.77,88,11.14,6.87
2022-07-22 09:10:00,0.46,0,1.88,-0.93,0.44,-0.49,21.06,2.76,1.88,0,13.03,86,12.27,11.25
2022-07-22 09:15:00,0.46,0,1.87,-0.97,0.12,-0.86,21.63,4.14,1.87,0,13.7,84,11.59,15.13
2022-07-22 09:20:00,0.37,0,1.87,-1.04,-0.3,-1.33,23.93,3.58,1.87,0,13.52,80,12,30.57
2022-07-22 09:25:00,0.46,0,1.87,-0.9,-0.49,-1.39,24.06,1.09,1.87,0,13.57,80,11.21,37.35
2022-07-22 09:30:00,0.4,0,1.87,-0.99,-0.44,-1.43,24.4,3.58,1.87,0,14.04,79,9.39,34.44
2022-07-22 09:35:00,0.39,0,1.87,-0.95,-0.3,-1.24,22.12,3.65,1.87,0,13.84,81,8.08,8.54
2022-07-22 09:40:00,0.32,0.07,1.87,-0.84,-0.16,-1,21.66,3.68,1.87,0,13.77,82,7.19,7.07
2022-07-22 09:45:00,0.45,0,1.87,-0.93,-0.28,-1.21,22.6,3.83,1.87,0,14.43,79,6.05,10.15
2022-07-22 09:50:00,0.51,0,1.88,-0.97,-0.38,-1.36,23.13,3.86,1.88,0,14.35,78,7.57,27.53
2022-07-22 09:55:00,0.49,0,1.88,-1.25,-0.08,-1.32,22.83,1.15,1.88,0,13.79,80,7.39,0.44
2022-07-22 10:00:00,0.33,0,1.88,-1.29,0.05,-1.24,21.48,0,1.88,0,13.77,82,5.58,0.22
2022-07-22 10:05:00,0.46,0,1.88,-1.11,-0.12,-1.23,21.71,0,1.88,0,13.82,81,4.99,357.4
2022-07-22 10:10:00,0.46,0.02,1.88,-0.87,-0.07,-0.94,22.05,0,1.88,0,14.08,79,7.49,17.84
2022-07-22 10:15:00,0.75,0,1.88,-0.76,-0.02,-0.77,22.78,2.53,1.88,0,14.11,79,7.91,22.02
2022-07-22 10:20:00,0.53,0,1.88,-0.82,-0.01,-0.82,23.02,2.21,1.88,0,14.25,80,7.3,0.14
2022-07-22 10:25:00,0.68,0,1.87,-0.85,0.68,-0.17,22.08,3.61,1.87,0,14.36,80,12.39,342.7
2022-07-22 10:30:00,0.9,0,1.88,-0.63,1.12,0.49,22.9,3.66,1.88,0,14.18,80,10.95,342.5
2022-07-22 10:35:00,0.79,0,1.88,-0.75,1.08,0.34,22.27,1.34,1.88,0,14.38,80,8.56,351.7
2022-07-22 10:40:00,0.89,0.02,1.88,-0.91,1.11,0.19,22.18,3.57,1.88,0,14.59,79,11.85,353.6
2022-07-22 10:45:00,0.82,0,1.88,-0.78,0.72,-0.05,23.25,3.59,1.88,0,14.34,78,11.85,359.7
2022-07-22 10:50:00,0.45,0,1.88,-0.71,0.64,-0.07,22.7,2.32,1.88,0,14.36,79,11.42,358.6
2022-07-22 10:55:00,0.67,0,1.88,-0.82,0.43,-0.39,23.74,3.29,1.88,0,14.71,78,9.2,346.7
2022-07-22 11:00:00,0.6,0.04,1.87,-0.93,0.11,-0.82,22.83,2.03,1.87,0,15.26,77,10.86,354.2
2022-07-22 11:05:00,0.42,0,1.87,-0.88,-0.17,-1.05,24.2,3.74,1.87,0,15.29,75,11.23,2.95
2022-07-22 11:10:00,0.62,0,1.88,-1.08,-0.25,-1.33,24.79,3.79,1.88,0,14.96,73,12.74,1.73
2022-07-22 11:15:00,0.6,0.09,1.87,-1.29,0.24,-1.05,23.91,3.41,1.87,0,14.88,75,13.42,357.7
2022-07-22 11:20:00,0.64,0.06,1.87,-1.25,0.08,-1.17,24.9,0,1.87,0,15.04,73,14.99,1.63
2022-07-22 11:25:00,0.52,0,1.87,-1.08,-0.28,-1.36,25.13,0,1.87,0,15.3,72,12.99,1.41
2022-07-22 11:30:00,0.66,0,1.87,-0.81,-0.4,-1.21,25.63,0.27,1.87,0,15.28,70,13.36,18.07
2022-07-22 11:35:00,0.34,0,1.87,-0.82,-0.17,-0.99,25.58,3.9,1.87,0,15.12,70,11.06,12.29
2022-07-22 11:40:00,0.36,0,1.87,-0.84,0.04,-0.8,23.91,3.9,1.87,0,15.38,73,10.56,354.5
2022-07-22 11:45:00,0.6,0,1.87,-0.64,0.21,-0.44,23.65,3.89,1.87,0,15.76,73,13.85,345.2
2022-07-22 11:50:00,0.4,0.02,1.88,-0.41,0.75,0.35,24.82,0,1.88,0,15.62,71,14.03,348.1
2022-07-22 11:55:00,0.37,0.06,1.88,-0.32,1.12,0.8,24.49,3.62,1.88,0,15.89,70,11.52,5.3
2022-07-22 12:00:00,0.36,0,1.87,-0.31,0.99,0.68,25.92,5.14,1.87,0,16.44,68,12.78,1.01
2022-07-22 12:05:00,0.4,0,1.88,-0.5,1.29,0.79,25.74,5.44,1.88,0,16.62,68,12.26,346.7
2022-07-22 12:10:00,0.55,0.03,1.88,-0.53,1.02,0.49,25.47,0,1.88,0,16.42,69,13.12,345.9
2022-07-22 12:15:00,0.34,0,1.88,-0.75,0.61,-0.14,26.33,3.93,1.88,0,16.49,68,13.66,352.4
2022-07-22 12:20:00,0.47,0,1.87,-0.7,0.72,0.03,26.17,2.55,1.87,0,17,66,12.39,6.5
2022-07-22 12:25:00,0.47,0,1.88,-0.75,0.96,0.21,28.21,0,1.88,0,16.41,64,14.04,8.22
2022-07-22 12:30:00,0.27,0,1.88,-0.92,0.57,-0.35,27.91,2.96,1.88,0,16.51,65,13.42,16.26
2022-07-22 12:35:00,0.55,0,1.88,-0.97,0.51,-0.45,28.01,3.07,1.88,0,16.4,65,10.9,25.51
2022-07-22 12:40:00,0.45,0,1.87,-0.92,0.44,-0.48,27.41,4.8,1.87,0,16.41,66,13.31,26.93
