Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS18, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), NO (ppb), NO2 (ppb), NOx (ppb), PM2.5 (ug/m3), O3 (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), TRS (ppb), CO (ppm), CO2 (ppm), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C), PC (mm), GR W/m2, LW % of range, Wind Speed @ 20m (km/h), Wind Direction @ 20m (deg.)
2022-06-08 10:50:00,0.02,0,0.9,0.9,3.38,44.74,2.02,2.02,0,0.22,0.12,426,n/d,n/d,48,17.15,0,225.6,275.2,8.02,250
2022-06-08 10:55:00,-0.04,0.01,0.91,0.92,3.48,43.55,2.02,2.02,0,0.18,0.13,425.5,n/d,n/d,48,17.33,0,218.5,275.2,6.65,251.8
2022-06-08 11:00:00,0.06,0,0.95,0.95,3.6,44.28,2.02,2.02,0,0.23,0.15,426.1,n/d,n/d,48,17.25,0,218.9,275.1,4.78,256.2
2022-06-08 11:05:00,0,-0.01,0.94,0.93,3.57,43.93,2.02,2.02,0,0.21,0.13,424.2,n/d,n/d,48,17.4,0,221,275.1,6.75,247.3
2022-06-08 11:10:00,0.01,0,0.89,0.89,3.62,44.36,2.02,2.02,0,0.26,0.13,425.1,n/d,n/d,48,17.16,0,224.9,275.1,6.73,238.3
2022-06-08 11:15:00,0.01,0.01,0.94,0.95,3.88,43.97,2.02,2.02,0,0.26,0.14,424.5,n/d,n/d,49,17.05,0,224.3,275.1,8.8,230.1
2022-06-08 11:20:00,0.03,0,0.96,0.96,3.87,44.56,2.02,2.02,0,0.24,0.13,424.9,n/d,n/d,48,17.18,0,232.6,275.2,7.77,246.2
2022-06-08 11:25:00,-0.14,-0.03,0.96,0.93,3.59,44.09,2.02,2.02,0,0.21,0.13,424.6,n/d,n/d,48,17.18,0,259.2,276.2,9.53,253.1
2022-06-08 11:30:00,-0.08,0.03,0.89,0.92,3.58,44.55,2.02,2.02,0,0.23,0.14,424.8,n/d,n/d,49,17.06,0,275.1,278,7,249.7
2022-06-08 11:35:00,0.06,-0.02,1.02,1,3.62,44.36,2.02,2.02,0,0.27,0.13,423.7,n/d,n/d,50,17.4,0,290.1,277,5.02,271.9
2022-06-08 11:40:00,0.04,0.02,0.9,0.92,3.64,43.71,2.02,2.02,0,0.14,0.12,422.6,n/d,n/d,48,17.64,0,278.6,275.5,5.76,221.5
2022-06-08 11:45:00,-0.01,-0.03,0.99,0.96,3.59,44.53,2.02,2.02,0,0.28,0.14,423,n/d,n/d,48,17.54,0,255.5,277.6,3.77,204
2022-06-08 11:50:00,-0.04,-0.01,0.94,0.93,3.61,46.3,2.03,2.03,0,0.23,0.14,424,n/d,n/d,45,17.69,0,277.8,276.9,5.33,223.3
2022-06-08 11:55:00,0.06,-0.01,0.91,0.9,3.7,45.45,2.02,2.02,0,0.24,0.13,423.2,n/d,n/d,44,18.18,0,347.6,275.5,3.45,238.8
2022-06-08 12:00:00,0.02,0.02,0.88,0.9,3.7,45.5,2.02,2.02,0,0.2,0.14,423.2,n/d,n/d,43,18.55,0,343,274.5,4.07,225.3
2022-06-08 12:05:00,-0.03,0,0.95,0.95,3.68,46.63,2.02,2.02,0,0.24,0.14,424.3,n/d,n/d,40,18.89,0,290.1,274.6,3.37,219
2022-06-08 12:10:00,0.16,-0.03,0.91,0.88,3.76,46.54,2.03,2.03,0,0.23,0.13,424.2,n/d,n/d,41,18.88,0,258.5,274.9,4.02,200.2
2022-06-08 12:15:00,0.01,0,0.9,0.9,3.83,44,2.02,2.02,0,0.19,0.14,421.3,n/d,n/d,44,18.48,0,252.8,275.2,2.44,272.1
2022-06-08 12:20:00,0.18,0.01,0.88,0.9,3.7,45.04,2.03,2.03,0,0.23,0.15,422,n/d,n/d,43,18.57,0,256.8,275.4,2.41,315.9
2022-06-08 12:25:00,-0.04,0.01,0.84,0.85,3.59,44.43,2.02,2.02,0,0.2,0.12,421.8,n/d,n/d,44,18.37,0,212.1,274.7,4.01,313.3
2022-06-08 12:30:00,0.15,0.01,0.92,0.93,3.69,42.75,2.02,2.02,0,0.27,0.14,421.2,n/d,n/d,47,18.48,0,183.8,274.7,3.01,321.9
2022-06-08 12:35:00,0.13,0,0.86,0.86,3.72,41.29,2.02,2.02,0,0.26,0.15,419,n/d,n/d,47,18.55,0,201,274.8,3.91,348.2
2022-06-08 12:40:00,-0.04,0.04,0.81,0.84,3.63,40.85,2.02,2.02,0,0.2,0.12,418.9,n/d,n/d,48,18.32,0,219.4,274.7,3.78,351.7
2022-06-08 12:45:00,-0.09,0,0.86,0.86,3.6,42.7,2.02,2.02,0,0.27,0.13,419.9,n/d,n/d,47,18.03,0,251.8,274.6,5.7,14.58
2022-06-08 12:50:00,0.18,-0.01,0.87,0.87,3.64,43.69,2.02,2.02,0,0.21,0.14,421,n/d,n/d,46,18.07,0,291.1,274.3,5.67,25.32
2022-06-08 12:55:00,0.18,0.01,0.83,0.84,3.59,43.91,2.02,2.02,0,0.21,0.12,420.6,n/d,n/d,45,18.15,0,316.2,274.2,5.38,25.53
2022-06-08 13:00:00,0.12,0.01,0.79,0.8,3.65,44.05,2.02,2.02,0,0.27,0.14,421.2,n/d,n/d,45,18.33,0,346.2,274.1,5.4,31.5
2022-06-08 13:05:00,0.14,0,0.87,0.87,3.81,43.39,2.03,2.03,0,0.22,0.14,420.5,n/d,n/d,45,18.76,0,364.7,274,4.54,52.79
2022-06-08 13:10:00,0.21,0.02,0.82,0.84,3.94,42.3,2.03,2.03,0,0.21,0.13,418.5,n/d,n/d,44,19.42,0,376.6,273.8,4.09,57.79
2022-06-08 13:15:00,0.19,-0.01,0.86,0.85,4.09,43.9,2.02,2.02,0,0.2,0.14,421.4,n/d,n/d,41,19.38,0,513.2,273.7,4.88,55.02
2022-06-08 13:20:00,0.21,0.01,0.96,0.97,4.36,44.67,2.03,2.03,0,0.24,0.15,421.9,n/d,n/d,39,20.12,0,667.6,273,4.79,57.2
2022-06-08 13:25:00,0.56,0.04,0.96,1.01,4.58,46.19,2.03,2.03,0,0.17,0.12,423.4,n/d,n/d,35,21.05,0,752.9,272.5,4.53,203.9
2022-06-08 13:30:00,0.53,0.04,0.95,0.99,4.76,47.19,2.03,2.03,0,0.22,0.13,425,n/d,n/d,33,21.82,0,849,272.1,3.73,236.9
2022-06-08 13:35:00,0.39,0.02,1.01,1.03,5.07,46.67,2.03,2.03,0,0.24,0.14,423.3,n/d,n/d,33,22.03,0,553.3,272.4,6.98,120.9
2022-06-08 13:40:00,0.26,0.03,0.98,1.01,5.15,46.57,2.03,2.03,0,0.18,0.14,422.7,n/d,n/d,33,22.03,0,556.2,272.5,4.59,156.4
2022-06-08 13:45:00,0.48,0.03,0.98,1,5.19,47.35,2.02,2.02,0,0.25,0.13,424.5,n/d,n/d,33,21.8,0,753.2,272.4,4.67,90.5
2022-06-08 13:50:00,0.31,0.01,1.06,1.06,5.45,45.89,2.03,2.03,0,0.28,0.14,422.8,n/d,n/d,35,22.14,0,558.7,271.6,8.52,68.85
2022-06-08 13:55:00,0.33,0.02,1.03,1.04,5.57,45.89,2.03,2.03,0,0.21,0.12,421.8,n/d,n/d,35,21.73,0,507.8,272.1,10.62,66.65
2022-06-08 14:00:00,0.33,0.01,0.99,1,5.68,47.01,2.03,2.03,0,0.26,0.14,423.7,n/d,n/d,35,21.4,0,590.4,272.1,9.23,42.39
2022-06-08 14:05:00,0.38,0.03,1.08,1.11,5.74,46.66,2.03,2.03,0,0.18,0.15,422.3,n/d,n/d,35,21.68,0,789.1,272.2,7.13,77.79
2022-06-08 14:10:00,0.47,0.07,1.04,1.1,5.8,45.48,2.03,2.03,0,0.26,0.13,420.5,n/d,n/d,35,22.74,0,889,271.5,8.92,78.14
2022-06-08 14:15:00,0.38,0.08,1.08,1.15,5.98,46.35,2.02,2.02,0,0.24,0.14,422.5,n/d,n/d,33,22.96,0,880,270.6,8.66,91.5
2022-06-08 14:20:00,0.46,0.03,1.09,1.12,6.18,46.67,2.03,2.03,0,0.19,0.14,423,n/d,n/d,33,22.76,0,395.9,271.2,6.18,152.1
2022-06-08 14:25:00,0.58,0.06,1,1.05,6.06,47.54,2.03,2.03,0,0.21,0.13,423.1,n/d,n/d,34,21.55,0,382.6,272.8,9.16,161.1
2022-06-08 14:30:00,0.42,0.03,1.05,1.07,5.6,48.81,2.02,2.02,0,0.24,0.14,424,n/d,n/d,32,21.31,0,417,273,14.75,166.4
2022-06-08 14:35:00,0.4,0.02,0.99,1.01,4.98,49.83,2.02,2.02,0,0.25,0.13,424.8,n/d,n/d,32,21.39,0,483.5,273.2,8.88,168.4
2022-06-08 14:40:00,0.54,0.02,0.96,0.98,4.73,49.58,2.02,2.02,0,0.23,0.11,424.4,n/d,n/d,31,21.65,0,430.2,272.8,13.93,163.2
2022-06-08 14:45:00,0.62,0.01,0.98,0.99,4.69,50.01,2.02,2.02,0,0.21,0.14,425.3,n/d,n/d,31,21.33,0,491.9,272.8,13.57,155.5
2022-06-08 14:50:00,0.24,0.01,0.96,0.97,4.62,50.24,2.02,2.02,0,0.25,0.13,425.2,n/d,n/d,31,21.42,0,427.9,272.8,14.1,142.9
2022-06-08 14:55:00,0.36,0.02,0.88,0.9,4.59,48.49,2.01,2.01,0,0.18,0.11,423.9,n/d,n/d,31,22.06,0,547,272.7,8.12,125.4
2022-06-08 15:00:00,0.45,-0.01,0.88,0.87,4.47,49.57,2.01,2.01,0,0.2,0.13,424.7,n/d,n/d,29,22.01,0,490.6,272,15.36,148.5
2022-06-08 15:05:00,0.29,0.02,0.83,0.85,4.59,50.73,2.01,2.01,0,0.23,0.11,425.8,n/d,n/d,29,21.67,0,499.8,272.5,14.14,144.9
2022-06-08 15:10:00,0.15,0.01,0.81,0.82,4.69,49.98,2.01,2.01,0,0.27,0.12,425.5,n/d,n/d,28,21.92,0,714,272.5,15.83,145.6
2022-06-08 15:15:00,0.3,0,0.85,0.85,4.39,51.08,2.01,2.01,0,0.21,0.14,426.2,n/d,n/d,28,22.17,0,734.3,271.4,11.79,143.5
2022-06-08 15:20:00,0.23,0.01,0.83,0.84,4.14,51.64,2.02,2.02,0,0.2,0.12,426.1,n/d,n/d,28,22.15,0,664.7,271.5,13.33,117.4
2022-06-08 15:25:00,0.19,0,0.86,0.86,4.21,50.4,2.01,2.01,0,0.16,0.13,425.4,n/d,n/d,28,22.61,0,547.6,271.2,14.43,144
2022-06-08 15:30:00,0.19,0.01,0.89,0.9,4.22,50.49,2.02,2.02,0,0.16,0.13,425.4,n/d,n/d,28,22.3,0,623.3,271.6,16.46,148.2
2022-06-08 15:35:00,0.19,0.03,0.87,0.89,4.13,50.42,2.02,2.02,0,0.19,0.13,425.5,n/d,n/d,28,22.72,0,850,271.6,17.55,163.6
2022-06-08 15:40:00,0.09,-0.01,0.84,0.83,4,49.67,2.02,2.02,0,0.19,0.14,425.9,n/d,n/d,27,23.17,0,683.3,271,15.93,147.6
2022-06-08 15:45:00,0.21,-0.04,0.83,0.79,3.96,50.36,2.02,2.02,0,0.27,0.15,426.7,n/d,n/d,27,22.36,0,304.8,271.5,15.35,149.9
2022-06-08 15:50:00,0.14,-0.03,0.87,0.84,3.98,49.93,2.02,2.02,0,0.21,0.14,425.9,n/d,n/d,29,21.92,0,549.9,272.5,14.57,162.4
2022-06-08 15:55:00,0.01,-0.03,0.86,0.83,4.06,49.73,2.01,2.01,0,0.2,0.13,426.8,n/d,n/d,28,22.28,0,617.7,272,13.71,163.5
2022-06-08 16:00:00,0.08,0,0.75,0.75,4.09,50.17,2.02,2.02,0,0.21,0.15,427,n/d,n/d,27,22.5,0,691.3,271.5,13.23,167.5
2022-06-08 16:05:00,0.24,0.01,0.84,0.86,4.03,50.17,2.02,2.02,0,0.2,0.13,426.2,n/d,n/d,28,22.62,0,366.8,271.7,11.77,160.6
2022-06-08 16:10:00,0.23,0.01,0.8,0.81,4.16,50.01,2.02,2.02,0,0.18,0.14,426.2,n/d,n/d,29,22.25,0,400.6,272.5,9.95,149.3
2022-06-08 16:15:00,0.25,0.01,0.92,0.93,4.31,49.26,2.02,2.02,0,0.23,0.14,424.8,n/d,n/d,29,22.48,0,469,272.2,8.13,162
2022-06-08 16:20:00,0.09,0.03,0.83,0.86,4.41,49.56,2.02,2.02,0,0.2,0.12,425,n/d,n/d,28,22.68,0,389.7,272.4,9.96,168
2022-06-08 16:25:00,0.16,0.04,0.82,0.87,4.56,49.05,2.02,2.02,0,0.1,0.14,425.4,n/d,n/d,31,22.22,0,357.8,272.6,11.68,133.2
2022-06-08 16:30:00,0.24,-0.01,0.93,0.92,4.75,48.61,2.02,2.02,0,0.21,0.13,424.3,n/d,n/d,31,22.19,0,326.2,272.7,11.08,133.7
2022-06-08 16:35:00,0.25,0.01,0.84,0.85,4.94,48.56,2.02,2.02,0,0.15,0.13,424.5,n/d,n/d,31,22.36,0,283.1,272.7,15.42,121.8
2022-06-08 16:40:00,0.14,-0.02,0.9,0.88,4.98,48.89,2.02,2.02,0,0.22,0.14,426.6,n/d,n/d,31,21.68,0,206.6,273,18.03,121.5
2022-06-08 16:45:00,0.24,-0.02,0.91,0.89,5,49.36,2.03,2.03,0,0.23,0.14,426.6,n/d,n/d,32,21.27,0,226.3,273.4,16.59,125.6
2022-06-08 16:50:00,0.19,0.02,0.89,0.91,5.25,49.65,2.02,2.02,0,0.17,0.14,426.4,n/d,n/d,31,21.31,0,258.5,273.4,17.26,151.9
2022-06-08 16:55:00,0.09,-0.01,0.94,0.93,5.63,49.03,2.02,2.02,0,0.2,0.15,426.5,n/d,n/d,32,21.3,0,234.4,273.3,10.66,144
2022-06-08 17:00:00,0.29,0,0.98,0.98,5.88,48.6,2.03,2.03,0,0.26,0.15,425.4,n/d,n/d,33,21.3,0,222.2,273.4,14.43,155.6
2022-06-08 17:05:00,0.12,-0.01,1.01,1,6.1,49.17,2.03,2.03,0,0.27,0.13,426.2,n/d,n/d,32,21.27,0,209.4,273.5,14.97,152.9
2022-06-08 17:10:00,0.21,-0.01,1.03,1.02,6.34,49.27,2.03,2.03,0,0.25,0.14,426.4,n/d,n/d,33,21.03,0,207.8,273.5,14.46,143.7
2022-06-08 17:15:00,0.06,-0.01,1.01,1,6.39,49.02,2.04,2.04,0,0.36,0.14,426.1,n/d,n/d,33,20.99,0,318.4,273.5,14.22,147.1
2022-06-08 17:20:00,0.13,0.02,0.9,0.92,6.28,48.45,2.03,2.03,0,0.23,0.13,425.4,n/d,n/d,32,21.57,0,381.9,272.6,14.25,141.9
2022-06-08 17:25:00,0.2,-0.01,0.99,0.98,6.02,49.09,2.03,2.03,0,0.2,0.15,426.5,n/d,n/d,32,21.48,0,262.8,272.6,12.4,146.4
2022-06-08 17:30:00,0.3,0.03,0.9,0.93,5.8,48.72,2.04,2.04,0,0.28,0.14,425.6,n/d,n/d,32,21.24,0,230.9,272.8,12.71,146.4
2022-06-08 17:35:00,0.35,0,0.94,0.94,5.56,48.73,2.03,2.03,0,0.19,0.12,425.6,n/d,n/d,33,20.98,0,184.8,273.1,9.5,148.4
2022-06-08 17:40:00,0.17,0.01,0.95,0.95,5.52,47.62,2.03,2.03,0,0.27,0.15,425.2,n/d,n/d,35,20.79,0,186.6,273.4,9.18,138.8
2022-06-08 17:45:00,0.16,0.02,0.96,0.99,5.74,47.6,2.04,2.04,0,0.19,0.14,425.1,n/d,n/d,35,20.8,0,213.7,273.6,10.28,144.7
2022-06-08 17:50:00,0.32,-0.02,0.95,0.93,6.08,46.54,2.04,2.04,0,0.24,0.16,424.1,n/d,n/d,35,21.06,0,238.3,273.3,7.99,126.7
2022-06-08 17:55:00,0.24,0.04,1.01,1.05,6.24,47.13,2.04,2.04,0,0.24,0.16,424.4,n/d,n/d,36,20.86,0,197.3,273.2,8.91,149.8
2022-06-08 18:00:00,0.44,0.02,1.08,1.11,6.03,48.44,2.04,2.04,0,0.25,0.14,424.6,n/d,n/d,35,20.89,0,336,273.3,14.24,178.2
2022-06-08 18:05:00,0.58,0.01,1.24,1.25,5.46,50.65,2.04,2.04,0,0.21,0.15,426.8,n/d,n/d,34,21.09,0,240.2,273.1,15.37,182.4
2022-06-08 18:10:00,0.4,0.04,1.15,1.19,4.92,51.43,2.04,2.04,0,0.17,0.17,428.1,n/d,n/d,34,20.67,0,151,273.6,14.71,189.9
2022-06-08 18:15:00,0.39,0,1.24,1.24,4.65,50.98,2.04,2.04,0,0.25,0.14,427.6,n/d,n/d,35,20.36,0,127.5,274,14.16,177.7
2022-06-08 18:20:00,0.13,-0.02,1.27,1.25,4.57,50.29,2.04,2.04,0,0.23,0.14,427.6,n/d,n/d,35,20.23,0,122.6,274.1,12.99,171.4
2022-06-08 18:25:00,0.35,0.03,1.1,1.13,4.49,50.55,2.04,2.04,0,0.25,0.15,428.2,n/d,n/d,36,20.04,0,122.2,274.1,12.8,166.8
2022-06-08 18:30:00,0.17,0,1.11,1.11,4.42,49.42,2.04,2.04,0,0.2,0.15,427.4,n/d,n/d,37,20.02,0,125.2,274.1,8.9,160.5
2022-06-08 18:35:00,0.17,0.02,1.03,1.05,4.4,49.34,2.04,2.04,0,0.21,0.13,427.3,n/d,n/d,36,20.15,0,123.7,274.2,12.38,162.7
2022-06-08 18:40:00,0.25,0.01,1.06,1.06,4.34,49.82,2.03,2.03,0,0.21,0.15,428.6,n/d,n/d,36,19.83,0,109.7,274.3,12.22,156.9
2022-06-08 18:45:00,0.19,-0.03,1.06,1.03,4.21,50.05,2.04,2.04,0,0.28,0.14,428.7,n/d,n/d,36,19.7,0,98.2,274.3,11.25,155.6
2022-06-08 18:50:00,0.25,-0.01,1.03,1.01,4.16,49.39,2.04,2.04,0,0.26,0.13,429,n/d,n/d,36,19.7,0,95,274.3,11.54,148.8
2022-06-08 18:55:00,0.15,-0.03,1.02,0.99,4.12,49.62,2.03,2.03,0,0.23,0.16,429.8,n/d,n/d,36,19.51,0,93,274.4,10.87,153.3
2022-06-08 19:00:00,0.3,-0.04,1.07,1.03,4.12,49.55,2.03,2.03,0,0.2,0.14,429.7,n/d,n/d,37,19.42,0,89,274.4,10.1,146.8
2022-06-08 19:05:00,0.14,0,1.02,1.02,4.06,49.36,2.04,2.04,0,0.23,0.13,429.5,n/d,n/d,37,19.56,0,88.8,274.5,8.26,152.9
2022-06-08 19:10:00,-0.05,-0.01,1.05,1.04,4.06,48.57,2.03,2.03,0,0.21,0.16,430,n/d,n/d,38,19.32,0,89.2,274.5,7.71,153.4
2022-06-08 19:15:00,0.11,-0.03,1.09,1.06,4.05,48.55,2.04,2.04,0,0.21,0.16,429.9,n/d,n/d,38,19.2,0,86.3,274.5,6.54,146.7
2022-06-08 19:20:00,-0.04,0.02,1.07,1.09,4.02,47.64,2.03,2.03,0,0.23,0.14,429.5,n/d,n/d,39,19.29,0,83.9,274.5,7.9,138.2
2022-06-08 19:25:00,0.29,0.01,1.17,1.17,4.09,47.81,2.03,2.03,0,0.21,0.14,430.2,n/d,n/d,40,18.91,0,79.1,274.5,9.07,125.4
2022-06-08 19:30:00,0.52,0.01,1.3,1.31,4.19,47.2,2.04,2.04,0,0.21,0.15,430.2,n/d,n/d,41,18.7,0,71.96,274.6,8.48,126.3
2022-06-08 19:35:00,0.39,0.01,1.35,1.36,4.29,47,2.04,2.04,0,0.26,0.15,430.3,n/d,n/d,41,18.78,0,63.91,274.6,7.7,133
2022-06-08 19:40:00,0.46,0,1.38,1.38,4.27,47.26,2.04,2.04,0,0.27,0.16,431.1,n/d,n/d,41,18.63,0,58.9,274.6,8.64,133.5
2022-06-08 19:45:00,0.7,0.03,1.41,1.43,4.47,47.27,2.05,2.05,0,0.24,0.15,431.1,n/d,n/d,42,18.5,0,44.3,274.8,8.04,135.3
2022-06-08 19:50:00,0.56,0,1.36,1.36,4.82,46.36,2.04,2.04,0,0.29,0.14,431.6,n/d,n/d,42,18.41,0,30.5,274.8,8.66,144.6
2022-06-08 19:55:00,0.49,0.05,1.31,1.36,4.97,46.41,2.04,2.04,0,0.27,0.16,432.7,n/d,n/d,43,18.21,0,25.03,274.9,8.3,149
2022-06-08 20:00:00,0.41,-0.02,1.39,1.37,5.02,46.5,2.05,2.05,0,0.24,0.17,433.1,n/d,n/d,43,18.09,0,20.27,274.9,7.65,139.7
2022-06-08 20:05:00,0.22,-0.01,1.33,1.33,5,46.15,2.05,2.05,0,0.26,0.14,433.2,n/d,n/d,43,17.99,0,16.28,275,8.54,131.6
2022-06-08 20:10:00,0.3,-0.01,1.36,1.35,5.1,46.16,2.04,2.04,0,0.27,0.16,434.1,n/d,n/d,44,17.87,0,15.6,275.1,8.66,129.8
2022-06-08 20:15:00,0.51,0.01,1.31,1.32,5.43,46.21,2.05,2.05,0,0.22,0.15,434.2,n/d,n/d,44,17.74,0,15.6,275.1,8.57,130.2
2022-06-08 20:20:00,0.43,-0.04,1.39,1.35,5.67,45.97,2.06,2.06,0,0.28,0.14,434.2,n/d,n/d,44,17.58,0,15.79,275.1,8.13,129.6
2022-06-08 20:25:00,0.21,0,1.36,1.36,5.61,45.64,2.05,2.05,0,0.24,0.15,435.1,n/d,n/d,44,17.54,0,16.44,275.1,8.03,122
2022-06-08 20:30:00,0.23,0.01,1.39,1.4,5.39,45.94,2.06,2.06,0,0.24,0.15,435.7,n/d,n/d,44,17.48,0,16.42,275.2,8.85,120.1
2022-06-08 20:35:00,0.58,0.01,1.46,1.48,5.25,45.65,2.06,2.06,0,0.26,0.14,435.3,n/d,n/d,44,17.4,0,15.67,275.3,8.24,122
2022-06-08 20:40:00,1.24,-0.02,1.81,1.79,5.29,45.82,2.05,2.05,0,0.25,0.16,436.2,n/d,n/d,45,17.26,0,14.12,275.3,7.32,130.5
2022-06-08 20:45:00,0.91,0.01,1.65,1.67,5.44,44.77,2.05,2.05,0,0.3,0.16,437.5,n/d,n/d,47,16.94,0,12.34,275.3,8.62,137.5
2022-06-08 20:50:00,2.63,0.01,2.37,2.38,5.8,44.68,2.06,2.06,0,0.24,0.14,438.6,n/d,n/d,46,16.61,0,10.36,275.4,8.6,129.9
2022-06-08 20:55:00,3.41,-0.02,2.63,2.62,6.41,44.57,2.05,2.05,0,0.23,0.14,440.2,n/d,n/d,46,16.53,0,8.37,275.6,9.05,129.8
2022-06-08 21:00:00,3.66,-0.01,2.61,2.61,7.05,44.69,2.05,2.05,0,0.3,0.17,440.9,n/d,n/d,47,16.32,0,6.09,275.6,8.73,126.3
2022-06-08 21:05:00,2.86,0.01,2.47,2.48,7.24,44.83,2.06,2.06,0,0.31,0.15,440.6,n/d,n/d,47,16.15,0,4.4,275.8,9.65,126
2022-06-08 21:10:00,2.47,0.01,2.37,2.38,7.29,44.41,2.06,2.06,0,0.24,0.14,440,n/d,n/d,47,16.02,0,3.31,275.8,9.33,124.7
2022-06-08 21:15:00,2.27,0,2.47,2.47,7.46,44.46,2.06,2.06,0,0.36,0.15,441.2,n/d,n/d,47,15.86,0,2.6,275.9,9.65,121.2
2022-06-08 21:20:00,2.14,0.02,2.48,2.5,7.66,44.45,2.07,2.07,0,0.33,0.15,441.6,n/d,n/d,48,15.59,0,2.19,275.9,9.15,120.7
2022-06-08 21:25:00,2.05,0.01,2.47,2.47,7.66,44.11,2.06,2.06,0,0.29,0.14,441.2,n/d,n/d,48,15.47,0,1.35,276,8.92,119.8
2022-06-08 21:30:00,1.83,-0.01,2.33,2.32,7.87,44.17,2.06,2.06,0,0.3,0.14,441.6,n/d,n/d,49,15.27,0,0.86,276.1,9.38,121.1
2022-06-08 21:35:00,1.77,-0.01,2.29,2.28,8.48,44.68,2.06,2.06,0,0.3,0.15,441.5,n/d,n/d,49,15.1,0,0.86,276.1,8.93,120.6
2022-06-08 21:40:00,2.07,0.02,2.31,2.32,8.73,44.5,2.06,2.06,0,0.29,0.14,441.7,n/d,n/d,49,15.09,0,0.8,276.1,8.47,121.1
2022-06-08 21:45:00,1.91,0,2.27,2.27,8.59,44.44,2.06,2.06,0,0.27,0.13,441.5,n/d,n/d,48,15.17,0,0.61,276.2,9.32,120.9
2022-06-08 21:50:00,1.89,-0.03,2.26,2.23,8.36,44.91,2.06,2.06,0,0.27,0.16,441.8,n/d,n/d,49,14.94,0,0.1,276.2,9.21,125.2
2022-06-08 21:55:00,1.78,0,2.15,2.15,8.18,44.55,2.06,2.06,0,0.28,0.15,441.6,n/d,n/d,50,14.72,0,0.39,276.2,9.22,123.4
2022-06-08 22:00:00,1.83,0,2.2,2.2,8.48,44.28,2.06,2.06,0,0.25,0.13,441.5,n/d,n/d,50,14.58,0,0.03,276.2,9.11,124.9
2022-06-08 22:05:00,2.27,-0.04,2.26,2.22,8.52,44.41,2.06,2.06,0,0.27,0.15,442.4,n/d,n/d,51,14.34,0,0.06,276.3,9.01,126.9
2022-06-08 22:10:00,2.31,-0.01,2.39,2.38,8.17,43.96,2.06,2.06,0,0.3,0.15,443.5,n/d,n/d,51,14.27,0,0.1,276.3,9.57,125
2022-06-08 22:15:00,2.89,0,2.53,2.53,8.25,44.08,2.06,2.06,0,0.32,0.14,443.3,n/d,n/d,51,14.14,0,0.01,276.4,9.35,124.2
2022-06-08 22:20:00,2.99,-0.01,2.56,2.55,8.22,43.53,2.06,2.06,0,0.28,0.14,443.2,n/d,n/d,51,14.15,0,0,276.4,9.46,125
2022-06-08 22:25:00,3.38,0.02,2.63,2.65,7.82,43.95,2.06,2.06,0,0.33,0.15,444.3,n/d,n/d,51,14.04,0,0.01,276.4,9.31,123.8
2022-06-08 22:30:00,3.59,-0.03,2.73,2.71,7.54,43.81,2.06,2.06,0,0.3,0.15,444.8,n/d,n/d,52,13.96,0,0,276.4,8.18,124
2022-06-08 22:35:00,3.72,0.01,2.87,2.88,7.28,43.43,2.06,2.06,0,0.25,0.14,444.5,n/d,n/d,52,13.81,0,0,276.4,8.87,122.6
2022-06-08 22:40:00,3.66,-0.01,2.84,2.83,7.07,43.14,2.06,2.06,0,0.29,0.14,445.3,n/d,n/d,53,13.72,0,0.01,276.4,8.83,119.5
2022-06-08 22:45:00,3.61,0.01,2.73,2.74,7.04,43.56,2.06,2.06,0,0.28,0.15,445.5,n/d,n/d,53,13.61,0,0.01,276.4,9.25,116.8
2022-06-08 22:50:00,3.16,-0.03,2.58,2.55,7.01,43.86,2.06,2.06,0,0.24,0.14,445.2,n/d,n/d,53,13.48,0,0.05,276.4,10.16,110
2022-06-08 22:55:00,1.98,-0.01,2.04,2.04,6.79,44.2,2.06,2.06,0,0.32,0.14,444.4,n/d,n/d,53,13.4,0,0.02,276.4,10.54,106.5
2022-06-08 23:00:00,1.24,-0.03,1.9,1.88,6.57,43.86,2.06,2.06,0,0.26,0.15,444.9,n/d,n/d,54,13.35,0,0,276.5,9.04,101.8
2022-06-08 23:05:00,1.02,-0.01,1.8,1.79,6.54,43.9,2.06,2.06,0,0.21,0.15,444.3,n/d,n/d,54,13.31,0,0.06,276.5,10.18,104.5
2022-06-08 23:10:00,0.61,-0.02,1.38,1.36,6.48,44.16,2.06,2.06,0,0.23,0.16,442.9,n/d,n/d,54,13.44,0,0.07,276.6,9.86,109.9
2022-06-08 23:15:00,0.39,0.05,1.19,1.24,6.32,42.85,2.06,2.06,0,0.24,0.15,443.1,n/d,n/d,54,13.57,0,0.05,276.5,9.54,109.7
2022-06-08 23:20:00,0.15,0,1.16,1.16,6.31,42.9,2.05,2.05,0,0.26,0.17,443.8,n/d,n/d,55,13.35,0,0.08,276.6,10.22,110.7
