Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS13, L1, 5Mn
Exported On:,2022/08/24,10:55
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-05-25 04:45:00,Z/S,0.24,0,0.97,0.97,Z/S,2.84,4.6,Z/S,Z/S,2.92,88,3.4,346.4
2022-05-25 04:50:00,Z/S,0.25,0,1.28,1.27,Z/S,3.25,4.97,Z/S,Z/S,3.05,88,2.52,310.7
2022-05-25 04:55:00,Z/S,0.26,0.08,1.59,1.67,Z/S,3.72,5.81,Z/S,Z/S,3.18,89,2.93,319.2
2022-05-25 05:00:00,Z/S,0.25,0.07,1.4,1.47,Z/S,3.63,6.22,Z/S,Z/S,3.29,88,2.65,337.4
2022-05-25 05:05:00,0.3,Z/S,0.09,1.08,1.18,2.02,3.17,5.79,2.02,0,3.4,88,1.61,7.28
2022-05-25 05:10:00,0.24,Z/S,0.09,1.43,1.52,2.02,4.07,5.35,2.02,0,3.44,88,0.42,304.4
2022-05-25 05:15:00,0.35,Z/S,0.25,1.16,1.42,2.02,4.13,5.33,2.02,0,3.55,88,0.85,336
2022-05-25 05:20:00,0.31,Z/S,0.22,0.86,1.09,2.02,2.9,5.3,2.02,0,3.7,88,1.54,343.9
2022-05-25 05:25:00,0.28,Z/S,0.26,0.75,1.01,2.02,2.61,4.98,2.02,0,3.9,88,0.78,20.79
2022-05-25 05:30:00,0.35,Z/S,0.19,1.22,1.41,2.01,4.54,4.91,2.01,0,4.15,88,0.39,21.31
2022-05-25 05:35:00,0.27,Z/S,0.22,1.07,1.29,2.01,3.88,5.13,2.01,0,4.42,88,2.11,357.1
2022-05-25 05:40:00,0.15,Z/S,0.32,1.23,1.55,2.01,4.86,5.56,2.01,0,4.74,86,2.83,10.25
2022-05-25 05:45:00,0.35,Z/S,0.29,1.38,1.67,2.01,4.02,5.59,2.01,0,5.1,84,3.38,351.4
2022-05-25 05:50:00,0.26,Z/S,1.14,5.07,6.21,2.02,7.34,5.91,2.02,0,5.4,83,3.16,19.81
2022-05-25 05:55:00,0.27,Z/S,1.55,5.41,6.96,2.03,6.55,6.73,2.03,0,5.71,82,2.49,23.79
2022-05-25 06:00:00,0.26,Z/S,2.22,7.4,9.61,2.04,7.6,7.46,2.04,0,5.96,80,2.91,28.39
2022-05-25 06:05:00,0.21,0.34,1.56,6.33,7.89,2.05,8.67,7.58,2.05,0,6.15,79,2.33,26.38
2022-05-25 06:10:00,0.25,0.36,1.51,7.13,8.65,2.06,10.73,7.29,2.06,0,6.27,78,1.71,34.83
2022-05-25 06:15:00,0.34,0.35,1.15,6.05,7.2,2.05,11.28,6.67,2.05,0,6.41,78,2.48,27.23
2022-05-25 06:20:00,0.32,0.36,0.88,4.6,5.48,2.04,11.14,6.01,2.04,0,6.5,80,2.04,15.79
2022-05-25 06:25:00,0.3,0.33,0.77,4.15,4.92,2.03,11.6,5.38,2.03,0,6.6,79,2.74,353
2022-05-25 06:30:00,0.21,0.33,0.82,4.06,4.87,2.04,9.96,5.13,2.04,0,6.63,81,2.94,341.2
2022-05-25 06:35:00,0.19,0.29,0.7,4,4.69,2.04,13.02,5.12,2.04,0,6.66,80,1.39,347
2022-05-25 06:40:00,0.3,0.26,0.7,3.79,4.49,2.04,12.69,4.93,2.04,0,6.8,79,1.54,282.4
2022-05-25 06:45:00,0.41,0.34,0.68,3.7,4.39,2.03,14.26,4.88,2.03,0,6.8,78,2.81,335.7
2022-05-25 06:50:00,0.3,0.29,0.4,2.85,3.26,2.03,19.39,4.76,2.03,0,6.9,75,3.12,24.77
2022-05-25 06:55:00,0.35,0.3,0.31,2.37,2.68,2.02,20.52,4.32,2.02,0,7.08,74,3,37.29
2022-05-25 07:00:00,0.17,0.25,0.17,1.84,2,2.02,21.24,4.03,2.02,0,7.18,73,4.19,28.23
2022-05-25 07:05:00,0.37,0.3,0.05,1.29,1.34,2.01,22.98,3.87,2.01,0,7.3,72,4.25,29.51
2022-05-25 07:10:00,0.23,0.27,0.04,1.34,1.38,2.01,23.08,3.78,2.01,0,7.31,72,3.8,46.99
2022-05-25 07:15:00,0.2,0.31,0.27,1.88,2.15,2.01,22.38,3.72,2.01,0,7.39,72,3.8,52.04
2022-05-25 07:20:00,0.18,0.25,0.11,1.15,1.26,2,23.72,3.64,2,0,7.59,71,4.85,36.67
2022-05-25 07:25:00,0.29,0.28,0.24,1.7,1.94,2.01,24.11,3.56,2.01,0,7.75,70,4.81,27.26
2022-05-25 07:30:00,0.23,0.3,0.21,1.55,1.76,2.01,24.74,3.55,2.01,0,7.81,69,4.42,59.24
2022-05-25 07:35:00,0.34,0.31,0.21,1.46,1.68,2,24.48,3.56,2,0,7.89,69,5.07,60.95
2022-05-25 07:40:00,0.25,0.29,0.29,1.76,2.05,2,23.93,3.5,2,0,8,69,5.43,61.36
2022-05-25 07:45:00,0.38,0.29,0.36,1.77,2.13,2,24.12,3.48,2,0,8.08,69,5.09,44.67
2022-05-25 07:50:00,0.29,0.29,0.4,1.68,2.08,2,24.09,3.57,2,0,8.33,68,5.07,99.6
2022-05-25 07:55:00,0.14,0.3,0.47,1.62,2.08,2.01,23.92,3.69,2.01,0,8.85,67,5.29,58.41
2022-05-25 08:00:00,0.45,0.27,0.22,0.93,1.15,2,25.3,3.74,2,0,9.08,65,6.88,103.2
2022-05-25 08:05:00,0.42,0.3,0.2,0.95,1.15,2,25.81,3.7,2,0,9.52,64,3.94,59.42
2022-05-25 08:10:00,1.68,0.32,0.33,1.2,1.53,2,25.71,3.7,2,0,9.91,61,6,119.8
2022-05-25 08:15:00,2.53,0.31,0.28,1.26,1.54,2,25.84,3.67,2,0,9.65,62,6.86,152.1
2022-05-25 08:20:00,5.66,0.44,0.73,2.05,2.78,2,25.55,3.69,2,0,9.79,62,5.57,146.5
2022-05-25 08:25:00,8.72,0.43,1.12,3.38,4.5,2.01,24.67,3.74,2.01,0,9.72,61,6.76,92
2022-05-25 08:30:00,7.76,0.48,1.01,3.19,4.2,2.01,24.15,3.81,2.01,0,9.54,62,6.05,128.3
2022-05-25 08:35:00,9.32,0.46,1.22,3.52,4.73,2.01,24.68,3.81,2.01,0,9.45,62,6.2,119.4
2022-05-25 08:40:00,15.83,0.67,2.29,5.76,8.04,2.02,22.82,3.86,2.02,0,9.83,61,4.29,77.26
2022-05-25 08:45:00,7.29,0.44,0.94,2.86,3.8,2,24.34,3.91,2,0,10.14,61,5.98,138.5
2022-05-25 08:50:00,5.18,0.4,0.69,2.06,2.74,2,24.7,3.85,2,0,10.44,61,3.32,99
2022-05-25 08:55:00,5.18,0.41,0.68,1.98,2.66,2,24.81,3.78,2,0,10.43,60,5.78,85.2
2022-05-25 09:00:00,5.15,0.45,0.71,2.17,2.89,2,24.78,3.78,2,0,10.28,61,8.55,147.2
2022-05-25 09:05:00,4.23,0.37,0.55,1.91,2.46,2,25.79,3.76,2,0,10.31,60,4.57,167.7
2022-05-25 09:10:00,4.32,0.38,0.67,2.11,2.78,2,25.63,3.7,2,0,10.73,59,4.61,148.8
2022-05-25 09:15:00,2.56,0.33,0.29,1.28,1.58,1.99,26.28,3.65,1.99,0,10.61,59,5.59,110.6
2022-05-25 09:20:00,1.84,0.33,0.16,0.97,1.13,1.99,26.46,3.6,1.99,0,10.55,59,2.75,144.7
2022-05-25 09:25:00,1.67,0.34,0.12,0.85,0.97,1.99,26.57,3.56,1.99,0,11.03,58,4.54,119.2
2022-05-25 09:30:00,0.89,0.28,0,0.48,0.44,1.99,27.29,3.49,1.99,0,10.62,58,5.97,0.98
2022-05-25 09:35:00,0.57,0.25,0,0.44,0.41,2,27.39,3.45,2,0,10.43,59,5.11,310
2022-05-25 09:40:00,0.6,0.24,0,0.51,0.47,1.99,27.17,3.48,1.99,0,10.96,58,2.38,174.5
2022-05-25 09:45:00,0.79,0.27,0.02,0.64,0.66,1.99,26.91,3.53,1.99,0,11.66,57,3.29,41.7
2022-05-25 09:50:00,0.5,0.25,0.08,0.69,0.77,1.99,27.12,3.58,1.99,0,11.56,56,7.33,48.57
2022-05-25 09:55:00,0.55,0.29,0.06,0.69,0.75,1.99,27.5,3.66,1.99,0,11.25,57,4.95,82.3
2022-05-25 10:00:00,0.41,0.28,0.05,0.75,0.8,1.99,27.41,3.74,1.99,0,11.38,57,5.88,56.56
2022-05-25 10:05:00,0.43,0.26,0.18,1.01,1.18,1.99,28.13,3.79,1.99,0,11.28,57,6.53,57.77
2022-05-25 10:10:00,0.48,0.28,0.16,0.86,1.02,1.99,27.87,3.83,1.99,0,11.47,56,7.3,40.32
2022-05-25 10:15:00,0.36,0.27,0.11,0.81,0.92,1.99,27.74,3.85,1.99,0,11.62,56,8.89,27.43
2022-05-25 10:20:00,0.45,0.28,0.45,1.16,1.6,1.99,28.08,4.01,1.99,0,11.89,56,8.82,27.12
2022-05-25 10:25:00,0.35,0.24,0.61,1.38,1.99,1.99,27.54,4.27,1.99,0,12.22,55,9.21,38.78
2022-05-25 10:30:00,0.22,0.26,0.64,1.63,2.27,1.99,27.93,4.55,1.99,0,12.38,55,5.92,26.25
2022-05-25 10:35:00,0.37,0.26,0.87,1.86,2.73,2,26.98,4.89,2,0,12.78,54,7.73,53.42
2022-05-25 10:40:00,0.35,0.32,0.88,1.94,2.82,2,26.62,5.12,2,0,13.06,54,8.8,58.88
2022-05-25 10:45:00,0.5,0.32,0.75,1.61,2.36,1.99,27.67,5.08,1.99,0,12.71,54,8.74,29.93
2022-05-25 10:50:00,0.43,0.3,0.61,1.42,2.04,1.99,27.98,5,1.99,0,12.78,54,9.91,28.26
2022-05-25 10:55:00,0.37,0.27,0.49,1.33,1.83,1.99,28.31,5.01,1.99,0,12.79,54,9.24,4.38
2022-05-25 11:00:00,0.3,0.29,0.39,1.31,1.7,1.99,28.09,5.01,1.99,0,12.84,54,7.32,326.2
2022-05-25 11:05:00,0.32,0.26,0.18,1.08,1.26,1.99,28.64,4.79,1.99,0,12.88,53,9.73,24.92
2022-05-25 11:10:00,0.4,0.27,0.11,1.02,1.14,1.99,28.92,4.52,1.99,0,12.69,54,4.46,41.63
2022-05-25 11:15:00,0.43,0.28,0.21,1.02,1.23,1.99,28.69,4.43,1.99,0,13.21,53,3.78,39.03
2022-05-25 11:20:00,0.36,0.31,0.11,0.85,0.96,1.99,28.99,4.45,1.99,0,13.47,52,5.46,33.58
2022-05-25 11:25:00,0.42,0.29,0.09,0.87,0.96,1.99,29.21,4.46,1.99,0,13.53,52,5.25,359.2
2022-05-25 11:30:00,0.38,0.27,0.11,0.79,0.9,1.99,29.37,4.47,1.99,0,13.9,51,8.37,18.98
2022-05-25 11:35:00,0.43,0.32,0.05,0.67,0.72,1.99,29.67,4.4,1.99,0,13.54,51,9.18,357.6
2022-05-25 11:40:00,0.29,0.3,0.07,0.75,0.81,1.99,29.55,4.32,1.99,0,13.83,51,6.38,334.9
2022-05-25 11:45:00,0.34,0.26,0.05,0.77,0.82,2,29.93,4.22,2,0,13.88,51,6.63,336.3
2022-05-25 11:50:00,0.29,0.26,0.05,0.72,0.77,1.99,29.69,4.25,1.99,0,13.85,51,9.06,23.33
2022-05-25 11:55:00,0.32,0.29,0,0.8,0.75,1.99,30.08,4.38,1.99,0,13.62,52,6.71,20.16
2022-05-25 12:00:00,0.57,0.33,0.02,0.8,0.81,1.99,30.02,4.38,1.99,0,13.77,51,5.38,359
2022-05-25 12:05:00,0.3,0.26,0.02,0.85,0.87,1.99,30.24,4.46,1.99,0,13.62,51,6.1,44.63
2022-05-25 12:10:00,0.47,0.29,0,0.75,0.73,1.99,30.65,4.46,1.99,0,13.62,51,3.15,106.7
2022-05-25 12:15:00,0.47,0.26,0.02,0.81,0.83,1.99,30.03,4.36,1.99,0,14.05,51,1.74,185.9
2022-05-25 12:20:00,0.43,0.29,0.03,0.73,0.76,1.99,30.77,4.24,1.99,0,14.6,49,4.36,6.98
2022-05-25 12:25:00,0.43,0.27,0,0.73,0.7,1.99,30.67,4.22,1.99,0,14.38,49,5.54,37.83
2022-05-25 12:30:00,0.47,0.25,0,0.68,0.66,1.99,30.73,4.24,1.99,0,14.53,49,5.79,38.25
2022-05-25 12:35:00,0.41,0.2,0,0.74,0.68,1.99,30.98,4.25,1.99,0,14.62,49,5.17,71.99
2022-05-25 12:40:00,0.52,0.28,0.02,0.67,0.7,1.98,31.05,4.27,1.98,0,14.45,49,6.36,108.1
2022-05-25 12:45:00,0.39,0.32,0,0.73,0.71,1.99,30.69,4.21,1.99,0,14.75,49,6.89,91.3
2022-05-25 12:50:00,0.62,0.27,0.02,0.71,0.73,1.98,31.34,4.19,1.98,0,14.9,48,4.29,77.9
2022-05-25 12:55:00,0.97,0.25,0.08,0.76,0.84,1.99,31.23,4.32,1.99,0,15.21,48,6.97,198.2
2022-05-25 13:00:00,1.32,0.29,0.07,0.83,0.9,1.98,31.88,4.5,1.98,0,15.43,47,4.89,244.9
2022-05-25 13:05:00,1.45,0.28,0.12,0.96,1.08,1.98,31.33,4.62,1.98,0,15.86,46,8.15,168.9
2022-05-25 13:10:00,1.41,0.31,0.11,0.81,0.92,1.98,32.31,4.59,1.98,0,15.57,46,6.53,148.7
2022-05-25 13:15:00,1.64,0.32,0.11,0.87,0.98,1.98,32.24,4.55,1.98,0,16.1,45,7.44,145.4
2022-05-25 13:20:00,0.58,0.33,0.02,0.63,0.65,1.98,31.94,4.45,1.98,0,16.01,46,8.3,104.4
2022-05-25 13:25:00,0.79,0.29,0.01,0.75,0.76,1.98,32.2,4.33,1.98,0,16.59,44,11.76,158.5
2022-05-25 13:30:00,0.8,0.29,0,0.67,0.66,1.98,32.77,4.28,1.98,0,16.18,45,7.62,145.6
2022-05-25 13:35:00,0.92,0.28,0.01,0.65,0.65,1.98,33.62,4.23,1.98,0,16.21,45,8.75,163.5
2022-05-25 13:40:00,1.18,0.33,0.01,0.67,0.68,1.98,33.95,4.18,1.98,0,16.06,44,7.06,80.9
2022-05-25 13:45:00,1.2,0.32,0,0.73,0.71,1.98,35.4,4.13,1.98,0,16.25,44,8.24,108.7
2022-05-25 13:50:00,1.17,0.3,0.01,0.76,0.77,1.98,37.54,4.11,1.98,0,16.59,43,6.13,139.2
2022-05-25 13:55:00,1.44,0.27,0.01,0.84,0.84,1.98,36.79,4.15,1.98,0,16.57,43,6.88,147.2
2022-05-25 14:00:00,1.32,0.29,0,0.78,0.77,1.98,36.62,4.26,1.98,0,16.51,43,4.76,170.7
2022-05-25 14:05:00,1.47,0.31,0.04,0.69,0.73,1.98,37.04,4.25,1.98,0,17.04,42,8.61,181
2022-05-25 14:10:00,1.09,0.3,0.01,0.61,0.61,1.98,38.41,4.28,1.98,0,17.56,40,6.17,156
2022-05-25 14:15:00,0.83,0.31,0,0.57,0.48,1.97,39.38,4.24,1.97,0,17.3,40,4.73,144.9
2022-05-25 14:20:00,0.88,0.28,0,0.63,0.55,1.97,38.38,4.14,1.97,0,17.5,40,8.75,44.07
2022-05-25 14:25:00,3.06,0.32,0.07,0.99,1.06,1.98,38.83,4.29,1.98,0,17.39,40,7.68,139.4
2022-05-25 14:30:00,2.2,0.3,0,0.76,0.75,1.98,39.66,4.59,1.98,0,17.35,39,4.11,291
2022-05-25 14:35:00,0.71,0.28,0,0.49,0.45,1.98,37.67,4.57,1.98,0,17.39,41,7.28,73.26
2022-05-25 14:40:00,0.79,0.31,0,0.52,0.5,1.98,37.6,4.29,1.98,0,17.36,40,6.1,106.4
2022-05-25 14:45:00,0.61,0.27,0,0.56,0.51,1.98,37.19,4.21,1.98,0,18.17,39,5.39,343.4
2022-05-25 14:50:00,1.01,0.26,0,0.64,0.62,1.98,37.36,4.17,1.98,0,18.54,38,6.94,344.2
2022-05-25 14:55:00,1.07,0.28,0,0.68,0.65,1.98,38.79,4.31,1.98,0,18.04,38,5.86,43.61
2022-05-25 15:00:00,0.79,0.28,0,0.64,0.6,1.98,38.82,4.51,1.98,0,18.18,39,9.19,43.49
2022-05-25 15:05:00,0.93,0.25,0,0.66,0.59,1.98,38.76,4.54,1.98,0,17.78,39,6.09,37.48
2022-05-25 15:10:00,1.04,0.31,0,0.8,0.76,1.98,38.03,4.38,1.98,0,18.37,38,8.4,64.66
2022-05-25 15:15:00,1.3,0.34,0,0.7,0.64,1.98,39.39,4.25,1.98,0,17.98,38,8.24,109.4
2022-05-25 15:20:00,1.01,0.28,0,0.64,0.61,1.98,39.68,4.23,1.98,0,18.11,38,8.84,60.58
2022-05-25 15:25:00,1.08,0.26,0,0.64,0.58,1.98,39.32,4.24,1.98,0,18.73,37,7.6,80.5
2022-05-25 15:30:00,0.99,0.28,0,0.67,0.63,1.98,40.2,4.23,1.98,0,18.76,36,8.26,50.22
2022-05-25 15:35:00,0.87,0.27,0,0.6,0.58,1.97,41.25,4.23,1.97,0,18.32,36,9.85,31.42
2022-05-25 15:40:00,0.87,0.32,0,0.52,0.47,1.98,40.8,4.27,1.98,0,18.75,35,8.16,1.05
2022-05-25 15:45:00,0.98,0.34,0,0.6,0.52,1.98,41.68,4.23,1.98,0,18.13,35,8.06,336.2
2022-05-25 15:50:00,0.82,0.27,0.2,1.74,1.94,1.98,40.46,4.18,1.98,0,17.73,37,7,63.91
2022-05-25 15:55:00,0.7,0.23,0,0.73,0.66,1.98,41.22,4.28,1.98,0,17.75,36,6.27,40.65
2022-05-25 16:00:00,0.6,0.31,0,0.73,0.64,1.98,40.7,4.44,1.98,0,17.63,37,6.69,29.91
2022-05-25 16:05:00,0.69,0.29,0.05,1.68,1.73,1.98,39.35,4.81,1.98,0,17.28,40,13.69,318.6
2022-05-25 16:10:00,0.66,0.32,0.09,2.28,2.37,2.01,38.45,5.92,2,0.012,16.58,43,16.4,329.9
2022-05-25 16:15:00,0.61,0.29,0.21,2.61,2.82,2.01,38.37,6.47,2.01,0,16.16,45,20.04,338.5
2022-05-25 16:20:00,0.69,0.3,0.2,2.17,2.37,2.01,38.82,5.99,2.01,0,16.37,45,15.33,327.3
2022-05-25 16:25:00,0.57,0.32,0.21,1.66,1.86,2,39.23,5.68,2,0,16.79,44,22.14,325.8
2022-05-25 16:30:00,0.74,0.32,0.14,1.55,1.68,2,39.4,5.38,2,0,16.66,44,21.51,345.1
2022-05-25 16:35:00,0.68,0.31,0.3,2.04,2.33,2.02,39.73,5.29,2,0.011,16.58,44,19.11,330.5
2022-05-25 16:40:00,0.69,0.33,0.43,2.61,3.04,2.01,38.4,5.63,2.01,0.002,16.84,44,17.13,344.4
2022-05-25 16:45:00,0.66,0.32,0.64,3.33,3.97,2.01,37.07,5.91,2.01,0,17.06,43,20.37,338.4
2022-05-25 16:50:00,0.71,0.31,0.74,3.5,4.25,2,37.05,6.04,2,0,16.82,43,19.19,338.2
2022-05-25 16:55:00,0.55,0.31,0.58,3.36,3.94,2,36.85,5.98,2,0,16.94,43,18.4,340.4
2022-05-25 17:00:00,0.67,0.3,0.49,3.54,4.03,2,36.06,5.94,2,0,16.87,43,20.5,357.2
2022-05-25 17:05:00,0.8,0.34,0.53,4.03,4.56,2.01,35.74,6.13,2.01,0,16.12,44,23.01,353
2022-05-25 17:10:00,0.76,0.33,0.41,3.59,4,2,36.34,6.01,2,0,15.98,45,18.53,339.3
2022-05-25 17:15:00,0.87,0.32,0.46,3.86,4.32,2,35.95,5.74,2,0,15.58,46,18.92,341.3
2022-05-25 17:20:00,0.72,0.3,0.59,4.49,5.08,2.01,34.64,5.87,2.01,0,15.6,46,18.91,352
2022-05-25 17:25:00,0.84,0.32,0.76,5.31,6.07,2.03,33.89,6.25,2.02,0.01,15.6,47,17.7,2.13
2022-05-25 17:30:00,0.77,0.32,0.61,4.86,5.47,2.08,34.3,6.77,2.03,0.049,15.52,47,21.89,356.7
2022-05-25 17:35:00,0.68,0.3,0.64,4.87,5.51,2.11,33.64,7.12,2.03,0.074,15.39,47,18.2,353.2
2022-05-25 17:40:00,1.03,0.34,0.56,4.31,4.87,2.09,32.83,6.88,2.03,0.061,15.46,48,18.68,351.6
2022-05-25 17:45:00,0.8,0.33,0.24,2.59,2.82,2.02,34.08,6.45,2.02,0.006,15.29,49,18.06,7.94
2022-05-25 17:50:00,0.76,0.32,0.01,1.18,1.2,2,34.65,5.71,2,0,15.11,50,21.3,10.55
2022-05-25 17:55:00,0.49,0.32,0,0.88,0.77,1.99,34.37,4.8,1.99,0,15,51,18.32,2.02
2022-05-25 18:00:00,0.5,0.3,0,0.83,0.78,1.98,33.71,4.04,1.98,0,15.07,51,16.82,9.85
2022-05-25 18:05:00,0.36,0.29,0,0.7,0.57,1.99,32.92,3.76,1.99,0,15.06,52,12.3,10.08
2022-05-25 18:10:00,0.38,0.3,0,0.85,0.8,1.99,32.45,3.69,1.99,0,15,52,11.98,8.21
2022-05-25 18:15:00,0.53,0.32,0.08,1.8,1.88,1.99,31.13,3.9,1.99,0,15,53,13.73,8.3
2022-05-25 18:20:00,0.36,0.32,0.18,2.35,2.53,2.01,30.53,4.47,2,0.006,15.06,53,13.47,5.01
2022-05-25 18:25:00,0.46,0.32,0.64,4.56,5.2,2.14,28.69,5.33,2.04,0.101,15.11,53,15.32,14.03
2022-05-25 18:30:00,0.34,0.37,0.87,5.92,6.79,2.18,27,6.57,2.06,0.112,15.23,53,11.81,6.5
2022-05-25 18:35:00,0.54,0.35,1.5,8.13,9.63,2.24,24.77,7.82,2.09,0.148,15.53,53,12.64,16.05
2022-05-25 18:40:00,0.4,0.35,1.56,8.72,10.29,2.23,24.57,8.37,2.1,0.135,15.47,53,15.19,10.03
2022-05-25 18:45:00,0.55,0.38,1.22,7.93,9.15,2.21,25.04,7.84,2.07,0.143,15.39,53,12.39,17.77
2022-05-25 18:50:00,0.42,0.37,0.69,6.14,6.83,2.18,27.24,7.26,2.05,0.129,15.18,54,15.56,17.57
2022-05-25 18:55:00,0.46,0.32,0.36,4.92,5.28,2.18,28.56,7.93,2.05,0.126,14.96,54,16.11,20.36
2022-05-25 19:00:00,0.48,0.35,0.26,3.95,4.21,2.26,30.09,8.82,2.08,0.177,14.92,55,15.6,23.23
2022-05-25 19:05:00,0.45,0.35,0.19,3.52,3.71,2.26,30.55,9.14,2.08,0.18,14.92,55,15.07,37.98
2022-05-25 19:10:00,0.53,0.34,0.45,5.03,5.48,2.14,29.49,8.4,2.02,0.12,15.03,54,12.45,34.35
2022-05-25 19:15:00,0.47,0.38,0.23,3.19,3.42,2,30.24,6.94,2,0,15.03,55,12.82,41.03
2022-05-25 19:20:00,0.42,0.33,0.03,2.03,2.06,1.99,31.58,6.19,1.99,0,14.95,55,10.27,26.69
2022-05-25 19:25:00,0.5,0.33,0,1.43,1.4,1.99,31.7,5.96,1.99,0,14.88,56,11.88,35.04
2022-05-25 19:30:00,0.4,0.35,0,1.33,1.25,1.98,31.85,5.94,1.98,0,14.78,56,12.45,37.1
2022-05-25 19:35:00,0.43,0.3,0,1.09,1.01,1.98,32.06,5.85,1.98,0,14.63,57,10.83,31.04
2022-05-25 19:40:00,0.48,0.32,0,1.2,1.12,1.98,31.65,5.6,1.98,0,14.6,57,10.07,30.18
2022-05-25 19:45:00,0.39,0.34,0,1.43,1.34,1.99,31.56,5.81,1.99,0,14.51,58,10.82,22.18
2022-05-25 19:50:00,0.33,0.33,0,1.79,1.72,1.98,30.36,6.3,1.98,0,14.35,59,10.78,23.52
2022-05-25 19:55:00,0.55,0.33,0,1.89,1.84,1.99,30.07,6.5,1.99,0,14.23,60,8.36,22.81
2022-05-25 20:00:00,0.35,0.32,0,2.03,1.98,1.99,29.73,6.43,1.99,0,14.18,60,8.3,22.67
2022-05-25 20:05:00,0.48,0.35,0,1.79,1.69,1.99,28.86,6.13,1.99,0,14.04,61,6.64,18.61
2022-05-25 20:10:00,0.32,0.33,0,1.44,1.32,1.99,29.1,5.76,1.99,0,13.84,62,6.97,19.19
2022-05-25 20:15:00,0.41,0.29,0,1.29,1.17,1.99,29.27,5.54,1.99,0,13.6,63,7.91,17.7
2022-05-25 20:20:00,0.37,0.34,0,1.19,1.04,1.99,29.13,5.31,1.99,0,13.43,63,7.47,8.96
2022-05-25 20:25:00,0.42,0.34,0,1.13,1.03,1.99,27.78,5.35,1.99,0,13.14,64,7.28,4.06
2022-05-25 20:30:00,0.44,0.33,0,1.06,0.95,2,27.08,5.38,2,0,12.8,66,6.53,357.5
2022-05-25 20:35:00,0.39,0.34,0,0.92,0.81,1.99,26.98,5.49,1.99,0,12.58,67,7.95,359.3
2022-05-25 20:40:00,0.47,0.3,0,0.88,0.72,1.99,26.89,5.51,1.99,0,12.52,67,6.77,355.6
2022-05-25 20:45:00,0.37,0.33,0,0.84,0.67,1.99,25.21,5.43,1.99,0,12.11,68,7.08,355.4
2022-05-25 20:50:00,0.42,0.36,0,0.74,0.61,1.99,26.16,5.28,1.99,0,12.03,69,7.4,7.61
2022-05-25 20:55:00,0.37,0.32,0,0.82,0.66,1.99,26.36,5.2,1.99,0,12.01,69,5.07,2.61
2022-05-25 21:00:00,0.44,0.32,0,0.84,0.69,1.99,24.87,5.2,1.99,0,11.65,71,2.41,334.1
2022-05-25 21:05:00,0.42,0.4,0,0.89,0.71,1.99,23.86,5.27,1.99,0,11.07,73,1.53,327.6
2022-05-25 21:10:00,0.54,0.39,0,1.23,1.06,2,18.46,5.27,2,0,10.59,73,3.92,345.2
2022-05-25 21:15:00,0.48,0.37,0,1.09,0.9,2.01,16.34,5.32,2,0.014,10.13,74,3.62,337.1
2022-05-25 21:20:00,0.49,0.31,0,1.18,1.04,2.01,15.82,5.39,2.01,0,9.67,76,3.38,330.3
2022-05-25 21:25:00,0.4,0.33,0,1.62,1.46,2.01,17.57,5.45,2.01,0,9.43,78,3.96,311.3
2022-05-25 21:30:00,0.31,0.34,0,1.5,1.37,2.06,14.89,5.55,2.01,0.056,9.08,78,3.31,308.2
2022-05-25 21:35:00,0.39,0.32,0,1.44,1.31,2.07,13.29,5.4,2.01,0.059,8.79,79,3.86,308.5
2022-05-25 21:40:00,0.29,0.3,0,1.86,1.72,2.13,12.44,5.34,2.02,0.108,8.5,80,3.8,294.3
2022-05-25 21:45:00,0.48,0.33,0,1.8,1.65,2.15,11.2,5.46,2.03,0.113,8.23,81,3.38,286.8
2022-05-25 21:50:00,0.47,0.36,0,1.62,1.52,2.13,10.18,5.5,2.02,0.106,7.96,81,2.88,301.4
2022-05-25 21:55:00,0.34,0.37,0,1.65,1.49,2.13,9.77,5.43,2.02,0.106,7.79,82,3.78,306.1
2022-05-25 22:00:00,0.32,0.31,0,1.7,1.62,2.13,9.17,5.43,2.02,0.105,7.61,82,3.19,308.7
2022-05-25 22:05:00,0.46,0.35,0,1.77,1.6,2.14,9.48,5.47,2.03,0.115,7.38,83,1.52,314
2022-05-25 22:10:00,0.45,0.33,0,1.8,1.58,2.12,9.64,5.46,2.02,0.091,7.13,84,1.48,271.5
2022-05-25 22:15:00,0.44,0.37,0,1.85,1.7,2.12,9.79,5.46,2.02,0.105,7.17,86,2.69,298.1
2022-05-25 22:20:00,0.37,0.36,0,1.88,1.74,2.13,8.55,5.55,2.02,0.109,7.02,85,1.32,301.6
2022-05-25 22:25:00,0.43,0.35,0,1.99,1.82,2.16,7.71,5.59,2.03,0.128,6.72,85,0.76,220.5
2022-05-25 22:30:00,0.37,0.4,0,2.75,2.57,2.16,8.78,5.78,2.03,0.128,6.72,86,1.2,265.4
2022-05-25 22:35:00,0.39,0.37,0,2.92,2.78,2.17,7.61,5.98,2.03,0.134,6.75,86,1.06,305.8
