Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS01, L1, 5Mn
Exported On:,2022/08/24,10:44
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, CO (ppm), CO2 (ppm), SO2 (ppb), H2S (ppb), H2S (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), Temp @ 10m (deg. C), Wind Speed @ 10m (km/h), Relative Humidity (%), Wind Dir.  @ 10m (deg.)
2022-05-31 09:15:00,0.21,427.3,0,0,0,0.43,1.76,3.23,4.99,2.06,30.24,0.66,9.62,0.004,2.06,14.54,13.9,18.32,35,2.66
2022-05-31 09:20:00,0.2,426.3,0.01,0,0,0.44,1.85,3.4,5.25,2.07,31.56,0.75,6.98,0,2.07,14.39,13.93,16.38,33,11.56
2022-05-31 09:25:00,0.17,425.4,0,0,0,0.42,1.87,3.65,5.52,2.07,31.8,0.72,6.94,0,2.07,14.64,14.22,16.16,32,1.46
2022-05-31 09:30:00,0.18,425.8,0,0,0,0.42,1.32,2.93,4.26,2.04,32.12,0.67,8.95,0,2.04,14.57,14.06,16.17,32,358.8
2022-05-31 09:35:00,0.18,425.6,0,0,0,0.45,1.08,2.72,3.8,2.03,32.14,0.59,8.46,0,2.03,14.12,13.74,14.17,32,11.24
2022-05-31 09:40:00,0.21,425.2,0.05,0,0,0.37,0.99,2.68,3.67,2.04,32.35,0.53,9.88,0,2.04,14.03,13.76,13.19,33,354.2
2022-05-31 09:45:00,0.2,425.7,0.11,0,0,0.44,1.24,2.46,3.7,2.04,32.32,0.51,12.48,0,2.04,14.14,13.8,15.69,33,354.1
2022-05-31 09:50:00,0.19,425.6,0.02,0,0,0.37,1.55,2.8,4.35,2.05,32.55,0.44,10.69,0,2.05,14.51,14.08,13.21,32,5.8
2022-05-31 09:55:00,0.18,425.5,0.13,0,0,0.45,1.36,3.17,4.53,2.05,32.54,0.38,7.16,0,2.05,14.6,14.19,11.86,32,24.55
2022-05-31 10:00:00,0.17,424.9,0,0,0,0.41,1.1,2.13,3.23,2.03,33.04,0.36,6.45,0,2.03,15.14,14.66,14.68,31,7.14
2022-05-31 10:05:00,0.19,425.1,0,0,0,0.41,1.48,2.7,4.18,2.05,32.76,0.35,6.88,0,2.05,15.26,14.65,14.58,31,7.48
2022-05-31 10:10:00,0.21,424.9,0,0,0,0.34,1.35,2.72,4.07,2.07,33.04,0.35,6.63,0.013,2.06,15.14,14.68,12.85,31,15.61
2022-05-31 10:15:00,0.21,424.5,0.04,0,0,0.39,0.77,1.16,1.93,2.02,34.23,0.4,5.57,0,2.02,15.24,14.68,17.7,30,359.2
2022-05-31 10:20:00,0.19,424.8,0,0,0,0.43,0.85,1.43,2.29,2.02,34.26,0.43,4.93,0,2.02,15.47,14.87,13.96,30,358.2
2022-05-31 10:25:00,0.2,424.6,0.07,0,0,0.39,0.91,1.57,2.48,2.02,33.78,0.47,4.56,0,2.02,15.76,15.04,12.94,30,7.5
2022-05-31 10:30:00,0.19,424.4,0.04,0,0,0.34,0.97,1.72,2.69,2.02,33.74,0.49,6.13,0,2.02,15.48,14.85,17.1,29,359.4
2022-05-31 10:35:00,0.17,424.7,0,0,0,0.4,1.01,1.76,2.77,2.02,34.21,0.44,7.13,0,2.02,15.53,15.01,14.01,29,357.5
2022-05-31 10:40:00,0.19,425.1,0.02,0,0,0.46,1.84,3.44,5.27,2.05,32.59,0.4,7.07,0,2.05,16,15.41,14.94,29,15.64
2022-05-31 10:45:00,0.2,424.7,0,0,0,0.39,1.29,2.22,3.51,2.04,33.77,0.37,9.03,0,2.04,16.04,15.41,17.72,29,359.8
2022-05-31 10:50:00,0.2,424.1,0.05,0,0,0.45,0.5,0.75,1.25,2.01,35.57,0.4,12.17,0,2.01,15.79,15.25,14.98,29,358.4
2022-05-31 10:55:00,0.2,424,0.13,0,0,0.35,0.46,0.76,1.22,2,35.03,0.38,10.82,0,2,16.28,15.52,15.27,28,3.58
2022-05-31 11:00:00,0.16,424.3,0,0,0,0.36,0.98,1.71,2.69,2.02,34.72,0.37,5.72,0,2.02,16.2,15.55,10.77,28,13.67
2022-05-31 11:05:00,0.19,424.5,0,0,0,0.47,1.62,3,4.62,2.05,33.46,0.38,6.81,0,2.05,16.59,15.67,14.15,27,20.88
2022-05-31 11:10:00,0.2,424.1,0,0,0,0.45,0.46,0.61,1.08,2.02,35.08,0.35,7.53,0,2.02,16.41,15.74,16.74,28,314
2022-05-31 11:15:00,0.18,423.8,0,0,0,0.32,0.56,0.78,1.34,2.01,35.11,0.34,6.01,0,2.01,16.6,15.91,14.61,28,352.1
2022-05-31 11:20:00,0.19,424.4,0,0,0,0.35,0.73,1.13,1.86,2.01,34.39,0.31,5.33,0,2.01,16.85,15.96,15.63,27,6.23
2022-05-31 11:25:00,0.19,424.2,0,0,0,0.33,0.61,0.89,1.49,2.01,35.24,0.31,5.62,0,2.01,16.36,15.63,15.39,28,342.7
2022-05-31 11:30:00,0.19,424.5,0,0,0,0.33,1.21,2.13,3.34,2.02,33.77,0.37,5.07,0,2.02,16.73,16.04,12.75,28,359
2022-05-31 11:35:00,0.2,424.4,0,0,0,0.41,0.88,1.43,2.31,2.03,34.53,0.43,5.54,0,2.03,17.04,16.17,16.51,27,338.4
2022-05-31 11:40:00,0.21,424.8,0,0,0,0.43,1.18,2.13,3.32,2.04,34,0.45,5.64,0,2.04,16.85,16.08,14.48,27,14.91
2022-05-31 11:45:00,0.2,425.2,0,0,0,0.38,1.07,1.98,3.06,2.04,34.14,0.36,5.62,0,2.04,16.99,16.16,13.51,28,344.8
2022-05-31 11:50:00,0.21,424.9,0.04,0,0,0.4,0.49,0.79,1.28,2.01,34.34,0.29,7.38,0,2.01,17.37,16.49,18.88,27,3.14
2022-05-31 11:55:00,0.17,425.2,0,0,0,0.39,1.08,1.79,2.88,2.03,33.35,0.25,9.76,0,2.03,17.08,16.29,18.1,27,6.01
2022-05-31 12:00:00,0.19,424.6,0.08,0,0,0.41,0.49,0.69,1.18,2.01,34.03,0.22,10.49,0,2.01,17.21,16.47,20.62,27,343.6
2022-05-31 12:05:00,0.18,424.6,0,0,0,0.47,0.61,0.78,1.39,2.02,34.54,0.34,7.49,0,2.02,17.55,16.54,17.99,27,353.5
2022-05-31 12:10:00,0.22,424.2,0,0,0,0.39,0.52,0.78,1.3,2.02,34.82,0.39,6.47,0,2.02,17.67,16.72,18.22,27,1.96
2022-05-31 12:15:00,0.19,424.5,0,0,0,0.35,0.38,0.3,0.69,2,35.12,0.43,5.95,0,2,17.51,16.47,18.89,26,358.6
2022-05-31 12:20:00,0.17,424.1,0,0,0,0.36,0.33,0.38,0.71,2,35.47,0.42,8.51,0,2,17.17,16.46,19.4,26,6.93
2022-05-31 12:25:00,0.18,423.5,0.16,0,0,0.4,0.38,0.47,0.85,2,36.25,0.4,12.31,0,2,17.09,16.51,16.59,26,356.5
2022-05-31 12:30:00,0.18,424,0.05,0,0,0.39,0.51,0.78,1.29,2.01,35.55,0.38,11.58,0,2.01,17.16,16.54,20.92,25,1.85
2022-05-31 12:35:00,0.2,424.6,0,0,0,0.42,0.5,0.56,1.06,2.01,36.33,0.32,7.41,0,2.01,17.68,16.9,16.22,25,350.5
2022-05-31 12:40:00,0.18,423.9,0,0,0,0.36,0.65,0.91,1.56,2.01,36.39,0.31,7.82,0,2.01,17.52,16.84,26.09,23,352.6
2022-05-31 12:45:00,0.18,423.9,0.04,0,0,0.37,0.45,0.52,0.97,2,37.12,0.22,13.65,0,2,17.3,16.83,18.92,24,359.5
2022-05-31 12:50:00,0.17,423.7,0.08,0,0,0.42,0.74,1.41,2.15,2.01,37.15,0.25,16.84,0,2.01,17.56,16.95,19.2,23,348.6
2022-05-31 12:55:00,0.17,423.7,0,0,0,0.36,0.47,0.7,1.17,2.01,37.67,0.27,12.5,0,2.01,17.47,16.77,24.43,23,338.1
2022-05-31 13:00:00,0.17,424.2,0.04,0,0,0.39,0.76,1.29,2.05,2.01,37.08,0.26,9.48,0,2.01,17.5,16.9,18.4,24,350.2
2022-05-31 13:05:00,0.2,424.5,0.03,0,0,0.35,1.48,2.87,4.36,2.04,35.55,0.28,8.34,0,2.04,17.86,17.17,19.41,22,7.62
2022-05-31 13:10:00,0.17,425,0,0,0,0.4,1.48,2.93,4.41,2.04,36.13,0.21,11.59,0.005,2.04,17.47,17,17.47,22,6.08
2022-05-31 13:15:00,0.18,424.7,0.22,0,0,0.4,1.33,2.55,3.88,2.03,35.56,0.23,11.63,0,2.03,17.82,17.24,19.05,22,2.08
2022-05-31 13:20:00,0.15,424.4,0.03,0,0,0.32,0.77,1.47,2.24,2.01,37.07,0.22,12.81,0,2.01,17.73,17.07,25.12,22,344
2022-05-31 13:25:00,0.17,424.6,0.08,0,0,0.44,1.21,2.47,3.68,2.03,37.1,0.15,15.63,0,2.03,17.51,16.91,17.37,21,3.95
2022-05-31 13:30:00,0.18,424.5,0.02,0,0,0.45,0.73,1.34,2.07,2.02,37.43,0.08,14.81,0,2.02,17.83,17.04,22.09,21,356.7
2022-05-31 13:35:00,0.17,424.5,0,0,0,0.45,1.01,2.13,3.13,2.03,37.84,0.05,13.13,0,2.03,17.6,16.94,16.54,21,5.26
2022-05-31 13:40:00,0.17,424.7,0.04,0,0,0.37,0.9,1.68,2.58,2.02,37.62,0.07,15.61,0,2.02,17.63,17,19.31,22,2.52
2022-05-31 13:45:00,0.16,424.9,0,0,0,0.39,0.83,1.57,2.4,2.01,37.75,0.16,17.61,0,2.01,17.63,16.9,21.59,21,358.9
2022-05-31 13:50:00,0.16,425,0,0,0,0.34,1.21,2.55,3.76,2.03,36.56,0.25,16.58,0,2.03,17.5,16.74,21.97,22,358.9
2022-05-31 13:55:00,0.17,424.3,0,0,0,0.36,1.06,2.05,3.11,2.03,37.03,0.24,15.58,0,2.03,17.76,17.11,17.75,22,0.54
2022-05-31 14:00:00,0.17,424.9,0.14,0,0,0.41,0.99,2.28,3.27,2.02,37.24,0.26,16.67,0,2.02,17.72,17.06,24.54,21,349.1
2022-05-31 14:05:00,0.17,424.5,0,0,0,0.34,0.95,2.05,3,2.02,37.66,0.47,17.23,0,2.02,17.26,16.63,18,21,9.76
2022-05-31 14:10:00,0.19,424.2,0,0,0,0.33,0.89,1.62,2.51,2.03,37.69,0.37,12.87,0,2.03,17.74,17.12,17.34,21,10.67
2022-05-31 14:15:00,0.17,424.6,0,0,0,0.41,0.99,2.03,3.02,2.01,38,0.35,13.06,0,2.01,17.29,16.7,22.07,21,357.8
2022-05-31 14:20:00,0.16,424.3,0,0,0,0.4,0.71,1.39,2.1,2.01,37.82,0.17,18.57,0,2.01,17.64,17.11,22.98,21,6.79
2022-05-31 14:25:00,0.16,423.8,0,0,0,0.34,0.35,0.51,0.86,2,38.76,0,17.66,0,2,17.19,16.72,21.92,21,359.5
2022-05-31 14:30:00,0.15,423.9,0.03,0,0,0.41,0.63,1.31,1.94,2.01,38.52,0,11.84,0,2.01,17.5,16.85,21.01,21,3.2
2022-05-31 14:35:00,0.17,424,0.05,0,0,0.42,0.47,0.87,1.34,2.01,39.21,0.02,9.87,0,2.01,17.18,16.64,23.7,20,4.36
2022-05-31 14:40:00,0.15,423.8,0,0,0,0.42,0.71,1.4,2.11,2.02,38.87,0.07,11.57,0,2.02,17.29,16.86,27.02,20,352.4
2022-05-31 14:45:00,0.16,424.1,0,0,0,0.39,1,2.07,3.06,2.02,38.36,0.12,14.53,0,2.02,17.47,16.93,24.48,20,357.9
2022-05-31 14:50:00,0.16,423.8,0,0,0,0.34,0.37,0.62,0.98,0,39.23,0.09,18.63,0,2,17.42,16.9,27.93,20,357.8
2022-05-31 14:55:00,0.14,423.5,0.07,0,0,0.4,0.29,0.36,0.65,0,40.04,0.06,19.3,0,1.99,17.1,16.61,21.88,20,5.35
2022-05-31 15:00:00,0.17,423.3,0.02,0,0,0.37,0.6,1.34,1.94,0,39.47,0.07,19.14,0,2.01,17.2,16.63,23.12,20,356.7
2022-05-31 15:05:00,0.16,423.9,0.07,0,0,0.33,0.77,1.64,2.41,2.02,39.02,0.12,16.75,0,2.02,17.52,16.92,17.4,20,4.44
2022-05-31 15:10:00,0.14,423.9,0.01,0,0,0.32,1.34,3.03,4.37,2.04,37.57,0.15,19.25,0,2.04,17.69,16.95,18.07,20,10.79
2022-05-31 15:15:00,0.16,424.1,0,0,0,0.37,1.18,2.66,3.83,2.03,38.09,0.12,20.14,0,2.03,17.54,16.87,19.1,20,11.52
2022-05-31 15:20:00,0.16,424,0.02,0,0,0.37,0.89,1.96,2.85,2.01,38.14,0.04,14.31,0,2.01,17.56,16.9,19.79,20,7.92
2022-05-31 15:25:00,0.16,423.3,0.07,0,0,0.38,0.52,0.85,1.38,2,38.9,0,14.04,0,2,17.18,16.63,24.38,20,357.1
2022-05-31 15:30:00,0.16,423.4,0.07,0,0,0.4,0.41,0.75,1.15,2,39.28,0.03,13.97,0,2,17.1,16.68,26.05,20,348.5
2022-05-31 15:35:00,0.17,423.1,0,0,0,0.44,0.29,0.32,0.6,2,39.22,0.12,11.01,0,2,17.25,16.63,25.15,20,346.7
2022-05-31 15:40:00,0.17,423.7,0,0,0,0.36,0.4,0.7,1.1,2.01,39.26,0.19,13.54,0,2.01,17.14,16.64,24.89,20,349.6
2022-05-31 15:45:00,0.16,423.5,0,0,0,0.32,0.49,0.72,1.21,2,39.06,0.2,14.42,0,2,17.42,16.89,20.7,20,2.02
2022-05-31 15:50:00,0.15,423.6,0,0,0,0.3,0.35,0.41,0.76,1.99,38.94,0.15,16.79,0,1.99,17.57,16.99,20.38,20,5.69
2022-05-31 15:55:00,0.13,424,0.02,0,0,0.32,0.54,1,1.54,2,39.09,0.16,18.05,0,2,17.29,16.79,18,20,10.2
2022-05-31 16:00:00,0.15,423.6,0,0,0,0.37,0.57,1.13,1.7,2,38.27,0.14,11.32,0,2,17.55,16.97,17.27,20,3.27
2022-05-31 16:05:00,0.16,423.9,0,0,0,0.43,1.05,2.31,3.36,2.02,37.3,0.11,7.31,0,2.02,17.34,16.94,16.86,20,8.32
2022-05-31 16:10:00,0.16,424,0,0,0,0.41,0.72,1.44,2.15,2.02,37.27,0.08,6.52,0,2.02,17.65,17.13,17.95,20,351.8
2022-05-31 16:15:00,0.17,423.6,0,0,0,0.36,0.35,0.64,0.99,2.01,38.57,0.05,6.74,0,2.01,17.32,16.85,20.57,19,2.55
2022-05-31 16:20:00,0.15,423.3,0,0,0,0.4,0.34,0.36,0.7,2,39.22,0.04,7.28,0,2,17.28,16.85,20.57,19,0.08
2022-05-31 16:25:00,0.11,423.5,0.09,0,0,0.37,0.24,0.16,0.41,1.98,39.64,0.08,8.18,0,1.98,17.23,16.74,22.03,19,3.78
2022-05-31 16:30:00,0.13,423.2,0,0,0,0.33,0.23,0.06,0.29,1.98,39.21,0.1,11.93,0,1.98,17.35,16.85,19.62,19,7.14
2022-05-31 16:35:00,0.17,423.4,0.02,0,0,0.4,0.28,0.39,0.67,1.99,39.7,0.09,11.83,0,1.99,17.16,16.77,17.58,19,10.76
2022-05-31 16:40:00,0.16,423.7,0.11,0,0,0.41,0.38,0.67,1.05,2.01,38.61,0.07,7.9,0,2.01,17.39,16.9,18.3,20,9.1
2022-05-31 16:45:00,0.18,423.9,0.25,0,0,0.34,0.26,0.24,0.5,2,38.87,0.06,7.38,0,2,17.14,16.77,22.21,21,351.2
2022-05-31 16:50:00,0.17,423.9,0,0,0,0.33,0.27,0.2,0.47,1.99,38.31,0.07,11.74,0,1.99,17.46,16.89,17.92,21,355.2
2022-05-31 16:55:00,0.16,424,0,0,0,0.41,0.51,1.02,1.53,2,37.29,0.08,13.1,0,2,17.39,16.95,19.56,21,358.6
2022-05-31 17:00:00,0.14,423.9,0,0,0,0.38,0.29,0.43,0.72,1.99,38.57,0.08,8.56,0,1.99,17.11,16.71,20.96,20,350.5
2022-05-31 17:05:00,0.15,423.5,0.04,0,0,0.39,0.22,0.21,0.43,2,38.58,0.07,5.77,0,2,17.47,16.99,19.23,20,4.56
2022-05-31 17:10:00,0.15,423.7,0,0,0,0.36,0.22,0.15,0.36,2,39.48,0.07,4.74,0,2,17.19,16.81,15.22,20,7.12
2022-05-31 17:15:00,0.16,423.6,0.2,0,0,0.38,0.28,0.29,0.56,2.01,38.96,0.06,5.85,0,2.01,17.24,16.75,24.44,19,351.2
2022-05-31 17:20:00,0.14,423.2,0,0,0,0.41,0.24,0.19,0.43,2,39.48,0.1,6.76,0,2,16.97,16.65,22.1,19,352.1
2022-05-31 17:25:00,0.16,423.5,0.19,0,0,0.35,0.23,0.14,0.37,1.99,38.86,0.1,5.45,0,1.99,17.06,16.76,22.05,19,349.9
2022-05-31 17:30:00,0.15,423.8,0.07,0,0,0.37,0.21,0.06,0.27,1.99,39.35,0.08,3.87,0,1.99,17.11,16.85,18.87,19,358
2022-05-31 17:35:00,0.13,423.2,0.03,0,0,0.4,0.18,0.05,0.23,1.99,39.21,0.06,3.47,0,1.99,17.16,16.81,23.09,19,352.1
2022-05-31 17:40:00,0.16,423.7,0.13,0,0,0.4,0.26,0.22,0.48,1.99,39.46,0.02,3.46,0,1.99,16.94,16.66,25.5,19,346
2022-05-31 17:45:00,0.16,423.4,0,0,0,0.36,0.26,0.44,0.7,2,39.15,0,3.7,0,2,16.89,16.64,23.37,19,353.6
2022-05-31 17:50:00,0.15,423.4,0.03,0,0,0.42,0.29,0.42,0.7,2,39.77,0,3.82,0,2,16.85,16.59,20.99,19,357.1
2022-05-31 17:55:00,0.16,423.7,0.01,0,0,0.4,0.26,0.31,0.57,2,39.55,0.01,3.85,0,2,16.91,16.65,23.04,19,341.1
2022-05-31 18:00:00,0.14,423.7,0,0,0,0.32,0.29,0.47,0.76,1.99,38.51,0.04,4.16,0,1.99,17.06,16.78,20.33,21,355.4
2022-05-31 18:05:00,0.16,423.9,0,0,0,0.34,0.28,0.66,0.94,2,38.18,0.04,4.29,0,2,17,16.71,18.18,21,360
2022-05-31 18:10:00,0.16,423.3,0,0,0,0.32,0.35,0.81,1.16,2,38.18,0.04,4.05,0,2,16.8,16.6,20.82,21,354.8
2022-05-31 18:15:00,0.13,423.4,0.11,0,0,0.36,0.23,0.3,0.53,2,38.18,0.01,4.01,0,2,16.83,16.62,15.73,21,348.1
2022-05-31 18:20:00,0.15,423.4,0.21,0,0,0.34,0.22,0.17,0.39,2,39,0,3.51,0,2,16.87,16.63,19.91,21,354.9
2022-05-31 18:25:00,0.15,423.3,0.02,0,0,0.35,0.2,0.16,0.36,2,39.02,0,3.14,0,2,16.84,16.6,15.22,21,356.9
2022-05-31 18:30:00,0.14,423.4,0.01,0,0,0.39,0.29,0.42,0.71,1.99,38.39,0,3.06,0,1.99,16.83,16.59,13.14,21,14.74
2022-05-31 18:35:00,0.15,423.9,0,0,0,0.31,0.31,0.65,0.96,1.99,38.27,0,3.19,0,1.99,16.72,16.51,17.42,21,353.2
2022-05-31 18:40:00,0.13,423.3,0.03,0,0,0.39,0.25,0.45,0.7,1.99,38.47,0,7.73,0,1.99,16.67,16.51,19.84,21,347.6
2022-05-31 18:45:00,0.15,423.3,0,0,0,0.33,0.17,0.14,0.31,1.99,39.03,0,10.61,0,1.99,16.58,16.45,21.07,21,348.8
2022-05-31 18:50:00,0.16,423.6,0,0,0,0.37,0.13,0.2,0.33,2,38.59,0,7.7,0,2,16.52,16.4,21.33,22,346.1
2022-05-31 18:55:00,0.17,423.3,0,0,0,0.32,0.15,0,0.15,2,38.88,0.06,10.14,0,2,16.53,16.36,17.85,22,354.6
2022-05-31 19:00:00,0.15,423.1,0,0,0,0.36,0.14,0,0.14,1.99,39.35,0.13,12.05,0,1.99,16.5,16.36,17.26,21,350.9
2022-05-31 19:05:00,0.15,423.6,0.09,0,0,0.39,0.15,0,0.1,1.99,38.81,0.15,8.23,0,1.99,16.38,16.3,21.49,22,343
2022-05-31 19:10:00,0.15,423.3,0.2,0,0,0.41,0.14,0.1,0.24,1.99,38.79,0.07,3.96,0,1.99,16.33,16.24,15.78,22,356.2
2022-05-31 19:15:00,0.15,423.2,0,0,0,0.33,0.21,0.24,0.45,1.99,38.14,0,3.65,0,1.99,16.38,16.27,16.39,22,357.9
2022-05-31 19:20:00,0.16,423.4,0.1,0,0,0.35,0.15,0.17,0.32,1.99,38.73,0,5.45,0,1.99,16.29,16.2,12.84,23,356.2
2022-05-31 19:25:00,0.15,423.3,0,0,0,0.31,0.12,0.02,0.15,2,38.27,0.01,8.14,0,2,16.25,16.18,15.89,23,348.7
2022-05-31 19:30:00,0.17,423.1,0,0,0,0.35,0.16,0,0.13,1.99,38.78,0.08,6.71,0,1.99,16.13,16.09,18.18,23,348.4
2022-05-31 19:35:00,0.15,423.5,0,0,0,0.31,0.16,0,0.09,1.99,38.8,0.15,4.17,0,1.99,16.03,16.09,13.06,23,342.3
2022-05-31 19:40:00,0.15,423.4,0,0,0,0.38,0.13,0,0.09,1.99,37.69,0.14,3.7,0,1.99,16,15.99,14.14,24,351.9
2022-05-31 19:45:00,0.13,423.2,0,0,0,0.36,0.12,0,0.11,1.99,38.17,0.1,6,0,1.99,15.88,15.89,14.44,24,344.3
2022-05-31 19:50:00,0.15,423.4,0,0,0,0.38,0.12,0,0.09,1.99,38.26,0.07,7.61,0,1.99,15.8,15.8,11.84,24,349.3
2022-05-31 19:55:00,0.17,423.5,0,0,0,0.42,0.13,0,0.13,2,38.15,0,6.41,0,2,15.71,15.73,13.54,24,341.7
2022-05-31 20:00:00,0.16,423.6,0,0,0,0.35,0.14,0,0.09,2,37.69,0.03,3.78,0,2,15.58,15.6,13.5,25,335.5
2022-05-31 20:05:00,0.16,424.1,0,0,0,0.32,0.15,0,0.07,1.99,37.75,0.03,3.65,0,1.99,15.29,15.43,14.36,25,334
2022-05-31 20:10:00,0.16,424.2,0.1,0,0,0.25,0.14,0,0.1,1.99,37.59,0.03,3.76,0,1.99,15.03,15.3,12.82,26,332.8
2022-05-31 20:15:00,0.16,424.6,0.13,0,0,0.35,0.13,0,0.11,2,37.06,0.07,3.81,0,2,14.82,15.12,12.76,27,336.3
2022-05-31 20:20:00,0.16,424.3,0,0,0,0.28,0.14,0,0.08,2,37.66,0.02,3.7,0,2,14.75,15.07,12.18,27,331.2
2022-05-31 20:25:00,0.17,424.5,0,0,0,0.29,0.13,0,0.05,2,37.15,0.04,3.35,0,2,14.49,14.87,11.96,27,329.9
2022-05-31 20:30:00,0.17,424.3,0.12,0,0,0.36,0.13,0,0.04,2,37.15,0.05,3.03,0,2,14.4,14.84,12.35,28,332.8
2022-05-31 20:35:00,0.14,424.7,0.14,0,0,0.32,0.13,0,0.02,2,36.34,0,2.83,0,2,14.2,14.61,10.37,28,332.3
2022-05-31 20:40:00,0.16,424.8,0.02,0,0,0.33,0.12,0,0.06,2,36.82,0,2.79,0,2,14.02,14.47,10.39,29,326.2
2022-05-31 20:45:00,0.16,424.9,0.1,0,0,0.33,0.13,0,0.03,2,36.49,0,2.88,0,2,13.88,14.32,11.2,29,326.4
2022-05-31 20:50:00,0.15,425.2,0,0,0,0.42,0.14,0,0.08,2,36.56,0,3.15,0,2,13.69,14.29,10.49,30,325.7
2022-05-31 20:55:00,0.17,425.2,0.06,0,0,0.38,0.14,0,0.05,2,36.83,0.03,3.43,0,2,13.47,14.18,10.13,30,323.5
2022-05-31 21:00:00,0.18,425.2,0,0,0,0.38,0.16,0,0.01,2,36.44,0.1,3.62,0,2,13.33,14.07,11,31,325.9
2022-05-31 21:05:00,0.17,425.3,0.06,0,0,0.29,0.1,0,0.02,2,36.45,0.09,3.66,0,2,13.19,13.98,10.73,31,329.2
2022-05-31 21:10:00,0.17,426.1,0,0,0,0.28,0.09,0,0.05,2,36.43,0.07,3.7,0,2,12.89,13.87,9.6,31,323.3
2022-05-31 21:15:00,0.18,426.2,0,0,0,0.38,0.31,0.03,0.33,2,36.69,0.03,3.85,0,2,12.64,13.65,9.36,32,320.4
2022-05-31 21:20:00,0.17,426.1,0,0,0,0.4,0.14,0,0.06,2,36.57,0.01,3.7,0,2,12.45,13.64,9.84,32,320.7
2022-05-31 21:25:00,0.17,426.4,0.03,0,0,0.42,0.16,0,0.06,2.01,36.09,0.06,3.43,0,2.01,12.37,13.48,9.78,32,317.6
2022-05-31 21:30:00,0.18,426.1,0,0,0,0.41,0.15,0,0.06,2,36.17,0.11,3.33,0,2,12.21,13.29,9.32,32,312.9
2022-05-31 21:35:00,0.19,426.4,0.01,0,0,0.37,0.16,0,0.12,1.99,35.94,0.09,3.19,0,1.99,11.97,13.17,9.49,33,315.9
2022-05-31 21:40:00,0.16,426.8,0,0,0,0.37,0.14,0.06,0.2,2,35.54,0.09,2.91,0,2,11.8,13.12,9.04,33,313.7
2022-05-31 21:45:00,0.17,427,0.03,0,0,0.33,0.18,0.12,0.3,2,35.44,0.05,2.76,0,2,11.67,12.9,8.89,33,314.3
2022-05-31 21:50:00,0.16,427.2,0,0,0,0.37,0.11,0.29,0.39,2,35.2,0.04,2.76,0,2,11.53,12.77,7.62,34,316.2
2022-05-31 21:55:00,0.17,427.6,0.07,0,0,0.35,0.15,0.27,0.42,2,34.96,0.02,2.82,0,2,11.36,12.7,7.58,34,315.7
2022-05-31 22:00:00,0.18,427.3,0.44,0,0,0.43,0.11,0.39,0.5,2,35.2,0,2.85,0,2,11.3,12.73,6.91,34,319.4
2022-05-31 22:05:00,0.17,427.1,0.48,0,0,0.42,0.1,0.59,0.69,2.01,34.78,0,2.88,0,2.01,11.31,12.64,6.69,34,318.8
2022-05-31 22:10:00,0.17,427.8,0.58,0.05,0.05,0.42,0.12,1.11,1.24,2.01,33.73,0,2.98,0,2.01,11.1,12.42,6.88,35,309.7
2022-05-31 22:15:00,0.18,429,0.39,0,0,0.47,0.16,1.71,1.88,2.03,32.25,0.02,3.1,0,2.03,10.97,12.47,7.07,35,311.6
2022-05-31 22:20:00,0.18,431.9,0.26,0,0,0.44,0.14,1.71,1.85,2.03,29.98,0.04,3.29,0,2.03,10.45,12.32,6.46,37,312.4
2022-05-31 22:25:00,0.18,432.2,0.24,0,0,0.48,0.14,2.02,2.16,2.03,29.39,0.1,3.35,0,2.03,9.41,12.11,6.9,40,307.9
2022-05-31 22:30:00,0.16,431.3,0.2,0,0,0.43,0.16,2.51,2.68,2.03,29.39,0.02,3.36,0,2.03,9.15,11.9,6.1,40,310.5
2022-05-31 22:35:00,0.16,429.4,0.5,0,0,0.41,0.12,2.79,2.91,2.03,29.73,0,3.46,0,2.03,8.88,11.53,5.66,41,300.4
2022-05-31 22:40:00,0.18,429.9,0.3,0,0,0.4,0.12,3.17,3.29,2.03,29.15,0,3.56,0,2.03,8.32,11.04,5.57,43,287.4
2022-05-31 22:45:00,0.18,429.9,0.22,0.02,0.02,0.46,0.19,4.74,4.93,2.04,27.59,0,3.66,0,2.04,8.41,10.89,5.23,43,279.6
2022-05-31 22:50:00,0.17,432.3,0.11,0,0,0.38,0.17,4.94,5.11,2.05,25.74,0,3.91,0,2.05,8.45,10.24,5.54,44,280.2
2022-05-31 22:55:00,0.18,433.2,0.15,0,0,0.44,0.18,7.24,7.42,2.06,22.82,0.02,4.47,0,2.06,8.12,9.79,4.9,45,280.3
2022-05-31 23:00:00,0.17,432.7,0,0,0,0.43,0.25,12.41,12.66,2.11,18.08,0.02,5.88,0.015,2.1,8.32,9.5,4.9,45,276.8
2022-05-31 23:05:00,0.16,434.5,0.07,0,0,0.4,0.23,11.54,11.76,2.09,17.29,0.05,7.58,0.01,2.08,7.89,9.09,5.1,47,288.1
