Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS30, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2m (deg. C), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.), Relative Humidity (%), GR W/m2
2022-05-25 05:25:00,0,0.42,1.65,7.4,7.4,9.05,2.15,7.65,5.79,2.78,119.3,76,42
2022-05-25 05:30:00,0.03,0.41,1.19,6.75,6.75,7.94,2.06,7.59,5.97,2.79,106.1,76,42.37
2022-05-25 05:35:00,0.08,0.39,0.54,4.93,4.93,5.47,2.04,7.92,6.24,4.53,101.3,73,46.18
2022-05-25 05:40:00,0,0.4,0.39,4.94,4.94,5.33,2.03,8.65,6.66,4.98,95.9,70,53.48
2022-05-25 05:45:00,0,0.4,0.16,2.6,2.6,2.75,2.02,8.58,6.88,7,102.6,69,62.2
2022-05-25 05:50:00,0,0.38,0.25,2.87,2.87,3.12,2.01,7.58,6.93,7.57,97.1,70,63.79
2022-05-25 05:55:00,0.08,0.45,0.14,2.01,2.01,2.14,2.02,7.09,6.9,7.64,89.8,71,60.7
2022-05-25 06:00:00,0.02,0.43,0.03,1.58,1.58,1.61,2.04,7.02,6.9,6.88,85.5,72,59.54
2022-05-25 06:05:00,0,0.42,0.1,1.75,1.75,1.85,2.03,6.84,6.91,6.01,77.99,72,64.37
2022-05-25 06:10:00,0,0.42,0.16,1.87,1.87,2.03,2.06,6.84,7,6.18,69.32,72,71.41
2022-05-25 06:15:00,0,0.46,0.35,2.62,2.62,2.96,2.05,6.89,7.1,5.53,49.76,72,77.23
2022-05-25 06:20:00,0,0.43,0.35,2.68,2.68,3.03,2.01,6.72,7.19,4.75,56.69,73,77.54
2022-05-25 06:25:00,0.04,0.44,0.14,2,2,2.14,2.01,6.47,7.23,5.17,58.11,72,75.65
2022-05-25 06:30:00,0,0.45,0.45,2.82,2.82,3.27,2.03,6.38,7.2,5.19,52.32,72,78.64
2022-05-25 06:35:00,0,0.44,0.49,3.35,3.35,3.85,2.04,6.46,7.26,5.89,57.07,72,85.2
2022-05-25 06:40:00,0,0.41,0.74,3.84,3.84,4.58,2.05,6.57,7.37,4.64,50.56,73,92.9
2022-05-25 06:45:00,0.11,0.46,0.85,3.97,3.97,4.82,2.09,6.59,7.42,4.66,45.14,73,97.3
2022-05-25 06:50:00,0,0.48,1.11,4.43,4.43,5.54,2.12,6.59,7.44,4.76,44.69,74,106.5
2022-05-25 06:55:00,0.08,0.49,2.05,6.5,6.5,8.55,2.16,6.77,7.56,5.11,56.92,76,117.8
2022-05-25 07:00:00,0,0.44,1.71,4.83,4.83,6.54,2.09,6.75,7.73,4.11,59.45,74,126.8
2022-05-25 07:05:00,0,0.46,0.78,2.77,2.77,3.55,2.03,6.48,7.73,5.37,58.61,71,130.8
2022-05-25 07:10:00,0,0.43,0.14,1.12,1.12,1.26,1.97,5.83,7.78,7.11,88.3,69,134.7
2022-05-25 07:15:00,0.02,0.43,0.14,1.19,1.19,1.33,1.96,5.13,7.8,6.37,126.7,67,140.6
2022-05-25 07:20:00,0,0.4,0.2,1.44,1.44,1.64,1.96,4.74,7.8,6.64,135.8,66,148
2022-05-25 07:25:00,0.05,0.39,0.1,0.89,0.89,0.98,1.95,4.45,7.83,7.99,114,66,166.5
2022-05-25 07:30:00,0,0.39,0.08,0.52,0.52,0.6,1.95,4.23,7.9,7.59,127.7,65,186.7
2022-05-25 07:35:00,0,0.4,0.1,0.65,0.65,0.75,1.94,4.2,7.95,7.23,129.9,65,211.2
2022-05-25 07:40:00,0,0.39,0.12,0.79,0.79,0.91,1.94,4.31,8.08,7.57,114.2,65,249.4
2022-05-25 07:45:00,0.1,0.4,0.31,1.16,1.16,1.47,1.96,4.48,8.36,7.07,96.4,64,287
2022-05-25 07:50:00,0,0.43,0.32,1.16,1.16,1.49,1.97,4.65,8.63,5.87,96.8,64,288.3
2022-05-25 07:55:00,0,0.37,0.35,1.12,1.12,1.47,1.97,4.76,8.82,6.76,107.4,62,358.9
2022-05-25 08:00:00,0,0.39,0.34,1.12,1.12,1.46,1.97,4.74,8.86,7.94,106.8,62,301.6
2022-05-25 08:05:00,0.16,0.42,0.44,1.38,1.38,1.82,1.97,4.74,8.75,7.32,131.4,62,313.6
2022-05-25 08:10:00,3.27,0.49,1.08,2.91,2.91,3.99,1.97,4.93,9.09,5.55,120.7,61,410.5
2022-05-25 08:15:00,1.28,0.43,0.83,2.05,2.05,2.87,1.98,5.2,9.89,4.07,95.8,59,500.2
2022-05-25 08:20:00,1.54,0.43,1.1,2.68,2.68,3.78,1.99,5.36,10.2,6.47,120.3,58,466.5
2022-05-25 08:25:00,6.76,0.54,2.19,4.93,4.93,7.12,1.99,6.26,9.67,4.18,109.5,58,342.1
2022-05-25 08:30:00,10.09,0.62,3.12,6.17,6.17,9.29,1.98,7.77,9.76,6.2,67.59,57,359.8
2022-05-25 08:35:00,10.02,0.59,3.07,5.82,5.82,8.89,2,10.08,10.19,6.72,71.03,56,475.4
2022-05-25 08:40:00,10.02,0.58,3.11,5.67,5.67,8.78,1.99,12.3,10.33,5.3,151.5,56,411.6
2022-05-25 08:45:00,11.13,0.58,2.98,5.9,5.9,8.88,1.99,14.25,9.86,4.59,69.8,57,337.5
2022-05-25 08:50:00,6.22,0.52,2.19,4.5,4.5,6.7,1.99,13.45,10.08,6.53,44.2,58,365.4
2022-05-25 08:55:00,6.78,0.44,1.98,4.67,4.67,6.65,1.99,11.83,10.43,6.58,50.76,57,275.6
2022-05-25 09:00:00,5.72,0.53,1.71,4.25,4.25,5.96,1.99,10.66,10.45,8.51,73.06,56,305.1
2022-05-25 09:05:00,7.33,0.51,2.25,4.46,4.46,6.71,1.98,10.31,10.59,8.53,67.48,56,415
2022-05-25 09:10:00,6.77,0.5,1.99,4.14,4.14,6.13,1.98,10.59,10.48,5.79,44.63,55,354.2
2022-05-25 09:15:00,2.78,0.47,1.38,3.07,3.07,4.45,1.99,9.12,10.7,5.63,107.4,55,483.2
2022-05-25 09:20:00,1.76,0.43,1.4,2.9,2.9,4.3,2,7.06,10.91,8.91,122.2,54,399.1
2022-05-25 09:25:00,1.48,0.41,1.26,2.93,2.93,4.19,1.99,5.74,10.38,6.77,143.2,55,426.6
2022-05-25 09:30:00,1.48,0.44,1.38,2.9,2.9,4.27,1.98,5.53,10.73,8.36,101.7,55,406.4
2022-05-25 09:35:00,0.84,0.43,1.63,2.87,2.87,4.49,1.99,5.51,11.2,10.58,78.65,54,470.3
2022-05-25 09:40:00,0.51,0.46,1.78,3.03,3.03,4.8,2,5.36,11.11,5.92,119.2,54,396.5
2022-05-25 09:45:00,0.35,0.43,1.93,3.15,3.15,5.07,2,5.27,11.55,6.3,87.7,54,670.8
2022-05-25 09:50:00,0.31,0.42,1.8,3.46,3.46,5.26,2.01,5.36,11.62,7.08,134.5,53,422.5
2022-05-25 09:55:00,0.29,0.4,1.81,3.11,3.11,4.92,1.99,5.38,11.61,5.52,97,53,400
2022-05-25 10:00:00,0.24,0.44,2.07,3.51,3.51,5.58,2,5.4,11.92,5.24,53.76,52,512.1
2022-05-25 10:05:00,0.31,0.42,1.85,3.68,3.68,5.54,2,5.48,12.28,2.68,306.6,51,595.9
2022-05-25 10:10:00,0.45,0.41,2.25,4.19,4.19,6.43,2.02,5.54,12.77,2.17,32.61,50,471
2022-05-25 10:15:00,0.35,0.41,3.36,5.48,5.48,8.84,2.07,5.76,13.01,5.15,340,50,546
2022-05-25 10:20:00,0.5,0.43,3.71,5.88,5.88,9.6,2.09,6.16,12.69,8.17,49.81,51,660.1
2022-05-25 10:25:00,0.61,0.46,4.55,6.73,6.73,11.28,2.11,6.52,12.6,9.58,37.5,52,685.4
2022-05-25 10:30:00,0.55,0.42,3.94,6.1,6.1,10.04,2.09,6.7,12.28,9.08,38.32,53,769.1
2022-05-25 10:35:00,0.52,0.42,4.01,5.8,5.8,9.81,2.08,6.74,13.07,8.11,75.35,51,850
2022-05-25 10:40:00,0.48,0.43,4.18,6.81,6.81,10.99,2.08,6.7,12.96,6.96,128.9,50,580.2
2022-05-25 10:45:00,0.66,0.46,4.91,7.8,7.8,12.71,2.13,6.91,12.82,8.44,39.61,52,692.5
2022-05-25 10:50:00,0.52,0.49,5.15,7.78,7.78,12.94,2.13,7.23,13.57,4.75,66.96,50,744.7
2022-05-25 10:55:00,0.67,0.52,6.49,8.98,8.98,15.47,2.17,7.58,13.9,6.95,18.37,49,850
2022-05-25 11:00:00,0.59,0.53,6.97,9.09,9.09,16.05,2.18,7.81,13.26,6.53,29.23,50,866
2022-05-25 11:05:00,0.54,0.51,7.4,9.44,9.44,16.85,2.17,7.64,14.21,7.44,45.95,49,742.8
2022-05-25 11:10:00,0.4,0.52,7.24,11.09,11.09,18.32,2.2,7.64,13,7.79,53.11,51,429.2
2022-05-25 11:15:00,0.32,0.47,7.31,11.68,11.68,18.99,2.2,7.95,13.37,5.9,356.4,51,459.9
2022-05-25 11:20:00,0.46,0.48,7.79,12.18,12.18,19.97,2.23,8.22,13.23,9,327.2,52,498.4
2022-05-25 11:25:00,0.42,0.49,7.84,11.28,11.28,19.12,2.22,8.28,13.65,7.76,342.2,50,671
2022-05-25 11:30:00,0.53,0.49,7.58,10.72,10.72,18.3,2.21,8.32,14.04,6.38,352.7,49,733.2
2022-05-25 11:35:00,0.25,0.51,6.92,10.13,10.13,17.05,2.21,8.35,14.15,4.27,166.3,49,850
2022-05-25 11:40:00,0.11,0.48,4.19,6.62,6.62,10.81,2.13,7.78,14.59,6.37,94.7,48,826
2022-05-25 11:45:00,0.15,0.46,2.19,4.18,4.18,6.37,2.07,7.09,14.68,5.88,158.3,47,709.8
2022-05-25 11:50:00,0.25,0.47,3.33,6.13,6.13,9.47,2.15,7.25,14.7,8.12,112.8,48,715.9
2022-05-25 11:55:00,0.16,0.42,1.3,3.3,3.3,4.6,2.05,7.37,14.2,9.75,158.5,48,681.3
2022-05-25 12:00:00,0.18,0.45,1.3,3.02,3.02,4.32,2.02,7.07,14.25,9.51,180.4,48,699.2
2022-05-25 12:05:00,0.13,0.45,1.65,3.31,3.31,4.95,2.04,7.11,14.36,9.3,144.4,47,787.2
2022-05-25 12:10:00,0,0.45,1.49,3.26,3.26,4.75,2.04,7.42,14.71,7.43,146.9,47,763.1
2022-05-25 12:15:00,0.23,0.43,1.06,3.06,3.06,4.13,2.02,7.4,14.61,11.67,123.1,47,503
2022-05-25 12:20:00,0.19,0.46,1.17,3.52,3.52,4.69,2.04,7.45,14.58,8.7,130.2,47,441.1
2022-05-25 12:25:00,0.09,0.44,1.23,3.76,3.76,4.98,2.04,7.81,14.26,5.46,149.2,48,532.9
2022-05-25 12:30:00,0.22,0.47,1.03,3.19,3.19,4.22,2.03,7.91,14.76,4.14,127.4,47,633.3
2022-05-25 12:35:00,0.04,0.43,0.98,2.94,2.94,3.92,2.02,7.92,15.41,8.33,139.3,45,693
2022-05-25 12:40:00,0.36,0.44,0.97,2.41,2.41,3.37,1.98,7.77,15.08,9.46,143.1,46,837
2022-05-25 12:45:00,0.29,0.41,0.76,2.16,2.16,2.92,1.97,7.66,15.41,5.22,131,45,867
2022-05-25 12:50:00,0.08,0.39,0.88,2.42,2.42,3.3,1.98,7.72,15.6,4.9,201.9,44,759.4
2022-05-25 12:55:00,0.08,0.4,0.88,2.41,2.41,3.29,1.97,8,16.51,5.41,309.7,43,853
2022-05-25 13:00:00,0.24,0.44,1.21,2.99,2.99,4.19,2.02,8.04,16.73,6.02,350.9,42,828
2022-05-25 13:05:00,0.1,0.46,1.47,3.47,3.47,4.94,2.06,8.21,15.62,5.47,3.71,45,798.5
2022-05-25 13:10:00,0.18,0.45,1.44,3.23,3.23,4.67,2.05,8.62,15.99,4.91,355.2,45,772.4
2022-05-25 13:15:00,0.34,0.44,0.73,2.41,2.41,3.14,2,8.58,16.43,8.71,139.3,43,768.6
2022-05-25 13:20:00,0.22,0.42,0.31,1.56,1.56,1.87,1.95,7.78,16.23,13.57,154.2,43,788.8
2022-05-25 13:25:00,0.02,0.4,0.4,1.82,1.82,2.23,1.96,7.21,15.91,7.86,107.5,44,797.7
2022-05-25 13:30:00,0.1,0.43,0.25,1.41,1.41,1.66,1.95,7.14,16.31,10.77,173.9,42,741.4
2022-05-25 13:35:00,0.14,0.43,0.11,0.88,0.88,0.99,1.94,6.79,15.94,13.52,198.2,43,796.1
2022-05-25 13:40:00,0.35,0.42,0.18,1.15,1.15,1.33,1.95,6.36,16.36,5.82,219.3,42,828
2022-05-25 13:45:00,0.13,0.44,0.04,0.87,0.87,0.91,1.94,6.36,17.04,7.83,74.59,41,820
2022-05-25 13:50:00,0.18,0.4,0.13,0.71,0.71,0.85,1.94,6.38,17,6.43,80.8,41,749.9
2022-05-25 13:55:00,0.12,0.38,0,0.83,0.83,0.81,1.93,6.15,17.28,5.04,137.6,40,725.2
2022-05-25 14:00:00,0.23,0.41,0,0.59,0.59,0.5,1.93,5.91,17.03,10.43,159.8,40,703.8
2022-05-25 14:05:00,0.14,0.4,0.04,0.42,0.42,0.45,1.93,5.81,16.52,10.41,163.7,41,702.4
2022-05-25 14:10:00,0.21,0.39,0,0.55,0.55,0.47,1.93,5.66,16.6,7.15,247.7,41,666.4
2022-05-25 14:15:00,0.24,0.41,0,0.55,0.55,0.44,1.93,5.6,17.68,6.11,344.4,39,775.3
2022-05-25 14:20:00,0,0.41,0,0.46,0.46,0.46,1.94,5.58,17.42,6.26,32.53,39,831
2022-05-25 14:25:00,0.02,0.4,0,0.5,0.5,0.44,1.94,5.68,17.43,5.8,34.78,41,802
2022-05-25 14:30:00,0.07,0.38,0.03,0.5,0.5,0.53,1.93,5.91,18.39,2.57,345,38,850
2022-05-25 14:35:00,0.13,0.42,0,0.61,0.61,0.56,1.93,5.88,18.51,7.13,21.64,38,729.6
2022-05-25 14:40:00,0.26,0.38,0,0.57,0.57,0.45,1.93,5.73,16.96,8.71,16.85,40,441.3
2022-05-25 14:45:00,0.16,0.44,0.02,0.69,0.69,0.71,1.93,5.7,17.19,10.82,91.2,40,591.6
2022-05-25 14:50:00,0.05,0.36,0.05,0.72,0.72,0.78,1.94,5.85,17.75,5.52,95.3,38,793
2022-05-25 14:55:00,0.27,0.41,0.04,0.86,0.86,0.89,1.94,6.25,17.87,3.82,326.9,37,765.2
2022-05-25 15:00:00,0.01,0.37,0,0.93,0.93,0.89,1.94,6.55,19.08,3.16,342.6,35,790.7
2022-05-25 15:05:00,0.19,0.42,0,0.81,0.81,0.78,1.93,6.43,18.27,6.9,57.96,36,424.6
2022-05-25 15:10:00,0.22,0.4,0,0.74,0.74,0.74,1.93,6.04,17.6,5.65,122.3,38,292.3
2022-05-25 15:15:00,0,0.39,0,0.88,0.88,0.81,1.94,5.77,17.31,5.11,40.14,38,252.8
2022-05-25 15:20:00,0,0.46,0.2,1.82,1.82,2.02,1.95,6.2,16.94,12.46,28,41,299.3
2022-05-25 15:25:00,0.26,0.42,0.39,2.75,2.75,3.14,2,7.13,16.74,13.08,24.38,41,608.5
2022-05-25 15:30:00,0.12,0.43,0.36,2.73,2.73,3.09,2,7.75,16.91,11.82,0.74,40,529
2022-05-25 15:35:00,0.12,0.43,0.28,3,3,3.28,1.99,7.84,17,19.49,332,41,192.1
2022-05-25 15:40:00,0.32,0.44,0.56,5.09,5.09,5.65,1.99,8.43,15.99,18.65,345.4,45,163.8
2022-05-25 15:45:00,0.23,0.45,0.76,6.19,6.19,6.96,1.98,9.14,15.92,17.26,343.2,45,162.6
2022-05-25 15:50:00,0.39,0.45,0.73,6.31,6.31,7.04,2,9.3,16,18.34,328.5,46,138.1
2022-05-25 15:55:00,0.33,0.41,0.45,5.01,5.01,5.46,2,9.03,15.86,18.39,329.6,46,155.8
2022-05-25 16:00:00,0.24,0.42,0.13,2.74,2.74,2.87,2.01,8.28,15.66,25,321.5,47,175.9
2022-05-25 16:05:00,0.29,0.41,0.33,3.32,3.32,3.65,2.01,7.61,15.45,25.48,322.1,47,185.7
2022-05-25 16:10:00,0.17,0.48,0.38,3.73,3.73,4.11,2.02,7.36,15.4,19.9,334.4,47,222.1
2022-05-25 16:15:00,0.35,0.41,0.26,2.83,2.83,3.09,2.01,7.36,15.34,20.98,332.7,48,223.2
2022-05-25 16:20:00,0.33,0.45,0.22,2.38,2.38,2.61,2,7.51,15.42,22.75,319.6,48,242.8
2022-05-25 16:25:00,0.21,0.44,0.56,3.06,3.06,3.62,2,7.73,15.7,20.12,326.3,47,493.5
2022-05-25 16:30:00,0.26,0.44,0.87,3.73,3.73,4.6,1.98,7.96,16.21,20.74,333.1,45,579.4
2022-05-25 16:35:00,0.38,0.43,0.82,3.9,3.9,4.71,1.95,8.36,15.79,22.25,344.4,46,419
2022-05-25 16:40:00,0.37,0.42,0.49,3.24,3.24,3.73,1.94,8.46,15.56,26,338.7,46,295
2022-05-25 16:45:00,0.41,0.43,0.25,2.41,2.41,2.66,1.94,8.05,15.01,25.27,342.7,48,226.1
2022-05-25 16:50:00,0.47,0.4,0.3,2.5,2.5,2.8,1.94,7.44,14.76,26.43,349.2,48,218
2022-05-25 16:55:00,0.27,0.42,0.12,2.15,2.15,2.27,1.94,7.02,14.62,26.41,340.8,49,201.6
2022-05-25 17:00:00,0.32,0.41,0.27,2.29,2.29,2.55,1.94,6.7,14.63,22.96,336.2,49,182.8
2022-05-25 17:05:00,0.27,0.41,0.25,2.89,2.89,3.14,1.94,6.63,14.77,21.1,341.9,49,186.8
2022-05-25 17:10:00,0.26,0.41,0.21,2.86,2.86,3.07,1.94,6.79,14.71,23.85,341.8,48,181.4
2022-05-25 17:15:00,0.31,0.42,0.19,2.7,2.7,2.89,1.94,6.75,14.68,22.92,339.8,48,159.9
2022-05-25 17:20:00,0.36,0.41,0.4,3.99,3.99,4.39,1.95,7.03,14.64,20.99,339.8,49,159.5
2022-05-25 17:25:00,0.37,0.45,0.42,4.5,4.5,4.92,1.98,7.36,14.71,20.18,2.74,49,184.3
2022-05-25 17:30:00,0.22,0.4,0.32,3.43,3.43,3.75,2.05,7.98,14.83,20.14,5.96,50,206.4
2022-05-25 17:35:00,0.28,0.4,0.25,2.83,2.83,3.08,2.02,8.23,14.83,20.77,5.72,50,182.2
2022-05-25 17:40:00,0.09,0.41,0,0.79,0.79,0.76,1.95,7.18,14.52,26.68,24.4,51,147.4
2022-05-25 17:45:00,0.17,0.43,0,0.62,0.62,0.61,1.94,5.82,14.38,22.96,19.85,52,141.4
2022-05-25 17:50:00,0.29,0.42,0,0.81,0.81,0.81,1.95,5.2,14.41,20.46,17.79,53,166.4
2022-05-25 17:55:00,0.03,0.45,0,0.83,0.83,0.81,1.94,5.35,14.35,22.59,23.38,53,191.2
2022-05-25 18:00:00,0.02,0.4,0,0.81,0.81,0.75,1.93,5.39,14.32,21.06,19.79,53,294.7
2022-05-25 18:05:00,0.14,0.4,0.02,0.79,0.79,0.81,1.93,5.34,14.56,21.71,30.57,54,419.3
2022-05-25 18:10:00,0.12,0.42,0,0.82,0.82,0.8,1.94,5.3,14.58,22.31,34.65,54,355.7
2022-05-25 18:15:00,0.05,0.43,0.03,0.95,0.95,0.98,1.94,5.33,14.65,20.21,29.5,54,330.3
2022-05-25 18:20:00,0.13,0.44,0.21,1.7,1.7,1.91,1.93,5.7,14.84,19.43,40.45,54,253.1
2022-05-25 18:25:00,0.04,0.41,0.22,2.02,2.02,2.24,1.93,6.21,14.65,20.42,29.49,55,247.4
2022-05-25 18:30:00,0.08,0.42,0.7,3.66,3.66,4.35,1.98,6.9,14.7,20.39,36.55,55,276.3
2022-05-25 18:35:00,0,0.43,1.03,4.41,4.41,5.44,2.02,8.05,14.85,18.6,42.79,55,308
2022-05-25 18:40:00,0,0.45,1.47,6.06,6.06,7.53,2.07,8.93,14.94,21.65,46.26,54,294.9
2022-05-25 18:45:00,0.05,0.47,1.13,5.72,5.72,6.85,2.09,8.96,14.95,23.98,46.4,54,274.4
2022-05-25 18:50:00,0.25,0.44,0.66,3.86,3.86,4.52,2.02,9.9,14.9,23.86,44.53,54,245.3
2022-05-25 18:55:00,0.1,0.43,0.63,3.87,3.87,4.5,2.04,10.92,14.8,22.7,43.61,54,244
2022-05-25 19:00:00,0.05,0.41,0.62,3.53,3.53,4.15,2.06,11.12,14.79,22.45,39.17,55,236
2022-05-25 19:05:00,0.18,0.42,0.31,2.82,2.82,3.13,2.07,10.61,14.8,21.29,48.94,55,219.8
2022-05-25 19:10:00,0,0.41,0.35,2.93,2.93,3.28,2.13,9.58,14.91,21.16,55.82,54,179.9
2022-05-25 19:15:00,0.04,0.43,0.16,2.57,2.57,2.73,2.15,8.56,14.73,20.5,55.25,54,117.7
2022-05-25 19:20:00,0.17,0.47,0.28,3.76,3.76,4.04,2.15,8.04,14.56,19.68,43.08,56,139.8
2022-05-25 19:25:00,0.07,0.45,0.38,4.29,4.29,4.67,2.14,7.81,14.42,18.33,43.35,56,116.4
2022-05-25 19:30:00,0,0.43,0.4,4.64,4.64,5.04,2.17,7.77,14.47,13.83,50.95,56,121.8
2022-05-25 19:35:00,0,0.43,0.29,5,5,5.28,2.18,7.92,14.44,14.02,51.92,56,84.2
2022-05-25 19:40:00,0.01,0.44,0.43,5.83,5.83,6.25,2.15,8.03,14.39,14.94,51.86,57,77.94
2022-05-25 19:45:00,0,0.47,0.38,5.72,5.72,6.1,2.08,7.82,14.29,15.15,54.34,57,99.5
2022-05-25 19:50:00,0,0.47,0.35,5.51,5.51,5.85,2.05,7.18,14.2,13.67,54.18,57,98.5
2022-05-25 19:55:00,0,0.44,0.44,6.91,6.91,7.35,2.09,6.94,14.11,11.13,49.22,58,90.3
2022-05-25 20:00:00,0.02,0.46,0.53,8.51,8.51,9.04,2.15,7.42,14,12.48,48.89,58,58.62
2022-05-25 20:05:00,0.08,0.47,0.48,8.6,8.6,9.07,2.14,7.89,13.84,12.04,45.03,59,40.01
2022-05-25 20:10:00,0.06,0.48,0.47,8.64,8.64,9.12,2.21,7.96,13.7,11.48,36.57,61,45.43
2022-05-25 20:15:00,0,0.48,0.39,9.31,9.31,9.7,2.19,7.99,13.57,10.79,46.54,61,38.98
2022-05-25 20:20:00,0.17,0.48,0.38,9.91,9.91,10.29,2.16,8.11,13.43,8.68,56.21,61,29.26
2022-05-25 20:25:00,0.18,0.44,0.45,10.65,10.65,11.1,2.13,8.41,13.27,7.12,52.15,62,27.71
2022-05-25 20:30:00,0,0.45,0.31,9.6,9.6,9.91,2.16,8.49,13.14,8.53,34.42,63,23.02
2022-05-25 20:35:00,0,0.47,0.16,6.71,6.71,6.86,2.14,7.88,13.06,12,38.34,64,23.37
2022-05-25 20:40:00,0.01,0.45,0.05,6.33,6.33,6.37,2.06,7.07,12.94,10.68,35.97,65,21.23
2022-05-25 20:45:00,0,0.47,0.09,7.01,7.01,7.1,2.1,6.67,12.77,9.47,30.24,65,15.66
2022-05-25 20:50:00,0.11,0.48,0.04,7.07,7.07,7.11,2.21,7.59,12.7,8.99,27.83,66,10.3
2022-05-25 20:55:00,0.03,0.51,0,6.95,6.95,6.94,2.21,8.97,12.53,9.25,31.47,67,7.74
2022-05-25 21:00:00,0.08,0.49,0,7.38,7.38,7.35,2.17,9.86,12.29,9.98,32.09,68,6.04
2022-05-25 21:05:00,0.02,0.49,0,8.11,8.11,8.1,2.15,10.33,12.15,8.82,26.51,68,4.24
2022-05-25 21:10:00,0.02,0.46,0.07,8.24,8.24,8.31,2.15,10.77,12.1,8.64,29.09,69,2.81
2022-05-25 21:15:00,0.02,0.5,0,9.92,9.92,9.9,2.16,10.72,12.01,9.4,34.05,69,1.85
2022-05-25 21:20:00,0.09,0.51,0,11.25,11.25,11.24,2.22,10.59,11.91,9.06,31.8,69,1.13
2022-05-25 21:25:00,0,0.45,0.03,12.12,12.12,12.15,2.29,10.95,11.87,7.99,18.74,69,0.93
2022-05-25 21:30:00,0.02,0.47,0.03,11.4,11.4,11.43,2.32,11.37,11.71,6.14,351,70,0.75
2022-05-25 21:35:00,0.12,0.5,0,10.21,10.21,10.16,2.31,11.12,11.42,6.87,345.6,71,0.26
2022-05-25 21:40:00,0.18,0.47,0,6.71,6.71,6.63,2.14,10.07,11.44,6.05,354,71,0.24
2022-05-25 21:45:00,0.17,0.47,0,4.04,4.04,3.94,2.05,9.36,11.53,5.37,3.87,71,0.12
2022-05-25 21:50:00,0,0.46,0,2.92,2.92,2.82,1.98,9.09,11.65,5,5.6,70,-0.05
2022-05-25 21:55:00,0,0.46,0,2.84,2.84,2.75,1.96,8.82,11.38,4.35,8.4,70,0.12
2022-05-25 22:00:00,0.07,0.53,0,4.02,4.02,3.93,2.06,8.61,10.56,4,360,70,0.22
2022-05-25 22:05:00,0,0.47,0,4.55,4.55,4.52,2.04,8.64,10.13,4.39,346.5,73,0.22
2022-05-25 22:10:00,0.14,0.47,0.01,5.52,5.52,5.53,2.08,8.7,9.72,6.2,340.5,74,0.11
2022-05-25 22:15:00,0.15,0.5,0,5.35,5.35,5.2,2.13,8.54,9.64,7.55,339.1,75,-0.03
2022-05-25 22:20:00,0.02,0.51,0,4.3,4.3,4.24,2.11,8.3,9.72,7.16,349.2,76,0
2022-05-25 22:25:00,0,0.45,0,4.06,4.06,3.97,2.09,8.02,9.87,4.16,6.6,77,0.12
2022-05-25 22:30:00,0,0.53,0,4.75,4.75,4.75,2.09,7.75,9.87,3.08,354.8,77,0.07
2022-05-25 22:35:00,0,0.52,0,5.94,5.94,5.9,2.1,7.46,9.82,5.22,350.3,76,-0.06
2022-05-25 22:40:00,0,0.55,0.18,6.89,6.89,7.07,2.13,7.43,9.68,4.41,350,75,0.11
2022-05-25 22:45:00,0,0.54,0.48,7.86,7.86,8.33,2.15,8.1,9.24,4.1,336.9,76,0.17
2022-05-25 22:50:00,0.02,0.53,0,6.49,6.49,6.46,2.14,8.44,9.07,4.41,339.9,77,0.12
2022-05-25 22:55:00,0.1,0.53,0,6.73,6.73,6.68,2.16,8.19,8.85,4.13,348.4,78,0.21
2022-05-25 23:00:00,0,0.55,0,5.93,5.93,5.84,2.16,7.84,8.55,4.66,346.2,78,0.19
2022-05-25 23:05:00,0,0.52,0,6.41,6.41,6.38,2.17,7.83,8.29,4.88,337.1,79,0.2
2022-05-25 23:10:00,0,0.47,0,6.73,6.73,6.62,2.2,7.9,7.89,4.74,339.4,80,0.17
2022-05-25 23:15:00,0.04,0.52,0,7.55,7.55,7.5,2.21,7.95,7.63,4.34,342.3,82,0.19
2022-05-25 23:20:00,0,0.47,0,8.89,8.89,8.83,2.21,8.28,7.76,5.01,343.8,83,0.12
2022-05-25 23:25:00,0.04,0.53,0.04,9.49,9.49,9.52,2.26,8.73,7.59,5.54,333.2,82,0.07
2022-05-25 23:30:00,0,0.54,0.07,13.11,13.11,13.18,2.3,9.08,7.47,5.89,331.5,84,-0.04
2022-05-25 23:35:00,0.04,0.52,0.28,16.85,16.85,17.13,2.34,9.11,7.63,4.79,341.1,84,0.02
2022-05-25 23:40:00,0,0.53,0.2,17.51,17.51,17.71,2.38,9.21,7.65,4.56,343.3,84,0.04
2022-05-25 23:45:00,0.08,0.53,0.24,14.18,14.18,14.42,2.32,9.29,7.56,4.92,334.7,83,0.15
2022-05-25 23:50:00,0.05,0.53,0.25,15.7,15.7,15.95,2.34,9.41,6.97,4.99,333.8,84,0.12
2022-05-25 23:55:00,0.09,0.55,0.36,14.7,14.7,15.06,2.34,9.3,6.78,5.24,333.9,85,0.05
